county,barony,holding,built_date,seed_source,pixels,status,ck2_province,ck2_province_name,capital,later_bookmark
c_seikung,b_mianxiang,city_holding,initial,port_position,4504,placed,1373,Seikung,no,no
c_akshu,b_mudanxing,city_holding,initial,port_position,4559,placed,1372,Akshu,no,no
c_feifeng,b_itu,city_holding,initial,port_position,4346,placed,1374,Feifeng,no,no
c_herders_crook,b_tanggong,city_holding,initial,port_position,13205,placed,1375,Herders Crook,no,no
c_shou_kuan,b_xinging,city_holding,initial,port_position,6731,placed,1383,Shou Kuan,no,no
c_kuan_road,b_nangong,city_holding,initial,port_position,6385,placed,2213,Kuan Road,no,no
c_zoajing,b_guirao,city_holding,initial,port_position,6810,placed,2482,Zoajing,no,no
c_tongchun,b_shizuiliang,city_holding,initial,port_position,11570,placed,2481,Tongchun,no,no
c_toming,b_guusai,city_holding,initial,port_position,3981,placed,1363,ToMing,no,no
c_mishan,b_hangping,city_holding,initial,port_position,9945,placed,1367,Mishan,no,no
c_laiwei,b_jiangyi,city_holding,initial,port_position,4598,placed,1379,Laiwei,no,no
c_shangtao,b_qindong,city_holding,initial,port_position,2766,placed,2483,Shangtao,no,no
c_shihfang,b_zhongzhou,city_holding,initial,port_position,9915,placed,1310,Shihfang,no,no
c_tapenga,b_guangqiu,city_holding,initial,port_position,6854,placed,1312,Tapenga,no,no
c_nanxun,b_yueh,city_holding,initial,port_position,12473,placed,1311,Nanxun,no,no
c_sky_fields,b_sharbei,city_holding,initial,port_position,6014,placed,1309,Sky Fields,no,no
c_chao_yang,b_yincha,city_holding,initial,port_position,15702,placed,1343,Chao Yang,no,no
c_west_road,b_guangtou,city_holding,initial,port_position,12201,placed,1308,West Road,no,no
c_loulan,b_putai,city_holding,initial,port_position,8114,placed,1345,Loulan,no,no
c_taotie,b_guanghai,city_holding,initial,port_position,8544,placed,1382,Taotie,no,no
c_fukiow,b_donggyi,city_holding,initial,port_position,10354,placed,1381,Fukiow,no,no
c_delliun,b_darkvale,city_holding,initial,port_position,6198,placed,2346,Delliun,no,no
c_kuang_chu_road,b_shanchun,city_holding,initial,port_position,8065,placed,1344,Kuang Chu Road,no,no
c_kangste,b_anzhoun,city_holding,initial,port_position,11887,placed,1378,Kangste,no,no
c_kai_shan,b_guijiang,city_holding,initial,port_position,4891,placed,1364,Kai Shan,no,no
c_weifei,b_zhaojing,city_holding,initial,port_position,4990,placed,1369,Weifei,no,no
c_white_hills,b_guaoun,city_holding,initial,port_position,4620,placed,1415,White Hills,no,no
c_yao_sai,b_baohou,city_holding,initial,port_position,9389,placed,1365,Yao Sai,no,no
c_wang,b_qinshu,city_holding,initial,port_position,7477,placed,1368,Wang,no,no
c_taishan,b_nanxing,city_holding,initial,port_position,8495,placed,1370,Taishan,no,no
c_kourmira,b_balenulalik,city_holding,1367.1.1,port_position,5410,placed,905,Kourmira,no,yes
c_banlm,b_sago,city_holding,1450.1.1,port_position,11928,placed,904,Banlm,no,yes
c_darakh,b_taynligola,city_holding,1430.1.1,port_position,14734,placed,902,Darakh,no,yes
c_salira,b_natangoj,city_holding,1470.1.1,port_position,9561,placed,900,Salira,no,yes
c_tadabbur,b_ronralal,city_holding,1371.6.1,port_position,2993,placed,1513,Tadabbur,no,yes
c_magrib,b_jeral,city_holding,initial,port_position,1957,placed,1557,Magrib,no,no
c_saraq,b_mahan,city_holding,initial,port_position,771,placed,1468,Saraq,no,no
c_zayir,b_farwuraq,city_holding,initial,port_position,1972,placed,1469,Zayir,no,no
c_halwa,b_qurtai,city_holding,initial,port_position,2097,placed,1464,Halwa,no,no
c_zarif,b_rawdat_thematah,city_holding,initial,port_position,2277,placed,1465,Zarif,no,no
c_al_malih,b_arehla,city_holding,initial,port_position,2707,placed,1463,al-Malih,no,no
c_wasat,b_wusan,city_holding,initial,port_position,1120,placed,1461,Wasat,no,no
c_hayyir,b_busaib,city_holding,initial,port_position,1695,placed,1460,Hayyir,no,no
c_al_nuziyyah,b_suwut,city_holding,initial,port_position,1629,placed,1556,al-Nuziyyah,no,no
c_zill,b_abrura,city_holding,initial,port_position,1651,placed,1462,Zill,no,no
c_hiyal,b_jurdaiya,city_holding,initial,port_position,614,placed,1453,Hiyal,no,no
c_aib,b_abu_azada,city_holding,initial,port_position,1499,placed,1555,Aib,no,no
c_al_wahl,b_halura,city_holding,initial,port_position,2713,placed,1452,al-Wahl,no,no
c_itiraf,b_umm_kulaf,city_holding,initial,port_position,1028,placed,1477,Itiraf,no,no
c_fahhas,b_sabam,city_holding,initial,port_position,883,placed,1474,Fahhas,no,no
c_hahami,b_hazar,city_holding,initial,port_position,1520,placed,1591,Hahami,no,no
c_burj,b_bahlalah,city_holding,initial,port_position,1712,placed,1479,Burj,no,no
c_fanus,b_haralus,city_holding,initial,port_position,3457,placed,1482,Fanus,no,no
c_hitan_island,b_nasad,city_holding,initial,port_position,403,placed,1476,Hitan Island,no,no
c_mahabba,b_hamz_al_jasrail,city_holding,initial,port_position,1571,placed,1480,Mahabba,no,no
c_hudid,b_araitan,city_holding,initial,port_position,578,placed,1481,Hudid,no,no
c_al_harmah,b_tetari,city_holding,initial,port_position,1349,placed,1484,al-Harmah,no,no
c_hilm,b_zarwuya,city_holding,initial,port_position,1564,placed,1471,Hilm,no,no
c_talab,b_jurdabis,city_holding,initial,port_position,3265,placed,1472,Talab,no,no
c_qudra,b_hamsaad,city_holding,initial,port_position,759,placed,1396,Qudra,no,no
c_liham,b_al_sari,city_holding,initial,port_position,2539,placed,1338,Liham,no,no
c_taliat,b_omidihreza,city_holding,initial,port_position,1608,placed,1397,Taliat,no,no
c_adhal,b_yagrah,city_holding,initial,port_position,1418,placed,1398,Adhal,no,no
c_mina,b_muyar,city_holding,initial,port_position,1786,placed,1399,Mina,no,no
c_krak_al_niraan,b_ghaliha,city_holding,initial,port_position,5648,placed,1347,Krak al-Niraan,no,no
c_taham,b_al_qufag,city_holding,initial,port_position,10100,placed,1352,Taham,no,no
c_ubar,b_baqarm,city_holding,initial,port_position,6228,placed,2125,Ubar,no,no
c_moradask,b_sugola,city_holding,1367.1.1,port_position,3907,placed,1348,Moradask,no,yes
c_tajar,b_baharoud,city_holding,initial,port_position,1309,placed,1563,Tajar,no,no
c_muluk,b_ashfah,city_holding,initial,port_position,3190,placed,945,Muluk,no,no
c_qadib,b_ruwa,city_holding,initial,port_position,2524,placed,951,Qadib,no,no
c_hafaya,b_yabah,city_holding,initial,port_position,2682,placed,950,Hafaya,no,no
c_utaqa,b_muqdawja,city_holding,initial,port_position,3609,placed,954,Utaqa,no,no
c_simbaya,b_ghumra,city_holding,initial,port_position,6384,placed,946,Simbaya,no,no
c_umara,b_khenlal,city_holding,initial,port_position,4612,placed,949,Umara,no,no
c_hawa,b_safe_cove,city_holding,initial,port_position,1636,placed,940,Hawa,no,no
c_ghajar,b_muscat,city_holding,initial,port_position,2947,placed,939,Ghajar,no,no
c_al_azra,b_khanala,city_holding,initial,port_position,1020,placed,942,al-Azra,no,no
c_al_harir,b_sedfan,city_holding,initial,port_position,2761,placed,943,al-Harir,no,no
c_the_wizards_reach,b_kaha,city_holding,initial,port_position,909,placed,944,The Wizards Reach,no,no
c_the_bird,b_quyah,city_holding,initial,port_position,652,placed,934,The Bird,no,no
c_the_dancer,b_kerkejez,city_holding,initial,port_position,1267,placed,935,The Dancer,no,no
c_the_fortress,b_rouinet,city_holding,initial,port_position,2625,placed,1339,The Fortress,no,no
c_the_dune,b_jarazah,city_holding,initial,port_position,1100,placed,936,The Dune,no,no
c_the_camels_hump,b_daramabar,city_holding,initial,port_position,1632,placed,938,The Camels Hump,no,no
c_the_chador,b_as_saniyah,city_holding,initial,port_position,1454,placed,937,The Chador,no,no
c_zeibiley,b_cyanbungo,city_holding,initial,port_position,1806,placed,2121,Zeibiley,no,no
c_lugabi,b_nyachedo,city_holding,initial,port_position,3498,placed,2120,Lugabi,no,no
c_giteyosha,b_godaayacado,city_holding,initial,port_position,3073,placed,2389,Giteyosha,no,no
c_kiasia,b_maligi,city_holding,initial,port_position,6322,placed,2119,Kiasia,no,no
c_babado,b_lino,city_holding,initial,port_position,2587,placed,2118,Babado,no,no
c_mekebat,b_kinana,city_holding,initial,port_position,3054,placed,2117,Mekebat,no,no
c_amekufa,b_amekufa,city_holding,initial,port_position,5969,placed,2368,Amekufa,no,no
c_hasira,b_kashira,city_holding,initial,port_position,3000,placed,2367,Hasira,no,no
c_belhancol,b_morosi,city_holding,initial,port_position,1919,placed,2116,Belhancol,no,no
c_moraan,b_rini,city_holding,initial,port_position,3512,placed,2390,Moraan,no,no
c_medina_akota,b_yawoon,city_holding,initial,port_position,1502,placed,1546,Medina Akota,no,no
c_medina_al_afyal,b_gimba,city_holding,initial,port_position,2064,placed,1528,Medina al-Afyal,no,no
c_bab_al_gaba,b_gadin,city_holding,initial,port_position,3385,placed,1522,Bab-al-Gaba,no,no
c_al_asirr,b_bashera,city_holding,initial,port_position,1134,placed,1525,al-Asirr,no,no
c_nahr_al_fil,b_bahandri,city_holding,initial,port_position,4531,placed,1524,Nahr al-Fil,no,no
c_horn_of_afyal,b_wazikkar,city_holding,initial,port_position,3575,placed,1526,Horn of Afyal,no,no
c_gana,b_kache,city_holding,initial,port_position,2316,placed,1598,Gana,no,no
c_sikak,b_sahazz,city_holding,initial,port_position,2070,placed,1592,Sikak,no,no
c_safaq,b_rawdat_azizair,city_holding,initial,port_position,1179,placed,1595,Safaq,no,no
c_ajayib,b_sadabulus,city_holding,1357.1.1,port_position,1147,placed,1605,Ajayib,no,no
c_intibah,b_noubin,city_holding,initial,port_position,3050,placed,1604,Intibah,no,no
c_msalin,b_ifbat,city_holding,1345.1.1,port_position,1276,placed,1600,Msalin,no,no
c_rogosto,b_hadirma,city_holding,initial,port_position,1140,placed,1496,Rogosto,no,no
c_yinazzil,b_hasdames,city_holding,initial,port_position,1448,placed,1492,Yinazzil,no,no
c_mafrad,b_hutan,city_holding,initial,port_position,5668,placed,1497,Mafrad,no,no
c_krak_al_uruj,b_sahala,city_holding,initial,port_position,5319,placed,1498,Krak al-Uruj,no,no
c_tayaraan,b_momayo,city_holding,initial,port_position,2971,placed,1503,Tayaraan,no,no
c_kadarasto,b_milaydah,city_holding,initial,port_position,734,placed,1494,Kadarasto,no,no
c_sendalam,b_metawet,city_holding,initial,port_position,2592,placed,2172,Sendalam,no,no
c_krak_al_sajjaan,b_qudsamanah,city_holding,initial,port_position,1894,placed,1493,Krak al-Sajjaan,no,no
c_qudalla,b_wad_bangola,city_holding,initial,port_position,1821,placed,1491,Qudalla,no,no
c_dihliz,b_tescahaqd,city_holding,1267.1.1,port_position,1790,placed,1488,Dihliz,no,no
c_ysawis,b_areef,city_holding,initial,port_position,2328,placed,1486,Ysawis,no,no
c_uruk,b_jemdet,city_holding,initial,port_position,897,placed,1531,Uruk,no,no
c_misbahd,b_lakar,city_holding,initial,port_position,1313,placed,1532,Misbahd,no,no
c_jinutt,b_sarhak,city_holding,initial,port_position,1487,placed,1530,Jinutt,no,no
c_eryndlyn,b_five_pillars,city_holding,initial,port_position,426,placed,2443,Eryndlyn,no,no
c_kanaglym,b_nepenthe_basin,city_holding,initial,port_position,733,placed,2445,Kanaglym,no,no
c_loagrann,b_orlbar,city_holding,1348.1.1,port_position,1426,placed,1408,Loagrann,no,no
c_east_keep,b_wyrmstrike_mines,city_holding,initial,port_position,663,placed,2474,East Keep,no,no
c_north_peak,b_fellridge,city_holding,initial,port_position,726,placed,2477,North Peak,no,no
c_nether_mountains,b_ammarindar,city_holding,initial,port_position,1563,placed,2442,Nether Mountains,no,no
c_yaunoroth,b_yaunoroth,city_holding,initial,port_position,703,placed,2446,Yaunoroth,no,no
c_dekanter,b_dethdor,city_holding,initial,port_position,537,placed,1449,Dekanter,no,no
c_naurogloth,b_sstharalam,city_holding,initial,port_position,1707,placed,1150,Naurogloth,no,no
c_ironfang_deep,b_thogh,city_holding,initial,port_position,825,placed,1340,Ironfang Deep,no,no
c_bronzehelms,b_bigwahr,city_holding,initial,port_position,1186,placed,1342,Bronzehelms,no,no
c_old_drivendelve,b_khagkohldur,city_holding,initial,port_position,1217,placed,1341,Old Drivendelve,no,no
c_oryndoll,b_ring_caverns,city_holding,initial,port_position,546,placed,2504,Oryndoll,no,no
c_khaelud,b_thordenak,city_holding,initial,port_position,480,placed,2522,Khaelud,no,no
c_deep_imaskar,b_deep_imaskar,city_holding,initial,port_position,1647,placed,2558,Deep Imaskar,no,no
c_qarlondrar,b_cave_of_sighs,city_holding,initial,port_position,1641,placed,2518,Qarlondrar,no,no
c_firepeaks,b_natoigo,city_holding,initial,port_position,2854,placed,851,Firepeaks,no,no
c_raskuldin,b_gorduun,city_holding,initial,port_position,919,placed,2521,Raskuldin,no,no
c_utuerth,b_white_sand,city_holding,initial,port_position,1462,placed,2525,Utuerth,no,no
c_ikemmu,b_pyton,city_holding,initial,port_position,558,placed,2559,Ikemmu,no,no
c_ahruukar,b_arau,city_holding,initial,port_position,640,placed,2520,Ahruukar,no,no
c_songfarla,b_gilded_nugget,city_holding,initial,port_position,1301,placed,847,Songfarla,no,no
c_harheldur,b_mordinsonn,city_holding,initial,port_position,751,placed,2519,Harheldur,no,no
c_thunderholme,b_high_crimmond,city_holding,initial,port_position,405,placed,2463,Thunderholme,no,no
c_tethyamar,b_ironthrone,city_holding,initial,port_position,937,placed,2415,Tethyamar,no,no
c_turnback_mountain,b_house_of_gold,city_holding,initial,port_position,560,placed,2469,Turnback Mountain,no,no
c_ondathel,b_esham,city_holding,initial,port_position,783,placed,356,Ondathel,no,no
c_forharn,b_geshun,city_holding,initial,port_position,497,placed,353,Forharn,no,no
