# GENERATED by scripts/build_tree_mix_csv.py from
# docs/evidence/vanilla_tree_mix.csv (scripts/measure_vanilla_tree_mix.py over the real CK3 1.19
# gfx/map/map_object_data/generated/*.txt). Do not hand-edit: put human decisions in
# overrides/tree_mix.csv, which the converter applies on top. Method and provenance:
# docs/step_map_paint.md section 9.9.
#
# P(generator file | CK3 terrain key, winter climate zone, latitude band). `*` is a
# wildcard: the sampler tries (terrain, climate, band), then (terrain, *, band),
# then (terrain, climate, *), then (terrain, *, *), then the terrain's single row in
# mappings/tree_meshes.csv -- latitude before climate, measured, see
# docs/evidence/vanilla_tree_mix_conditioning.csv. lat_band 0 is the northernmost
# tenth of the canvas.
# min-count 100, min-p 0.002, 277 conditions, 1632 rows.
ck3_terrain,climate,lat_band,file,count,p
mountains,mild,*,tree_cypress_01_generator_1.txt,45,0.142405
mountains,mild,*,tree_leaf_high_generator_2.txt,24,0.075949
mountains,mild,*,tree_pine_01_b_generator_1.txt,4,0.012658
mountains,none,*,tree_leaf_high_generator_1.txt,5265,0.334307
mountains,none,*,tree_leaf_high_generator_3.txt,4337,0.275383
mountains,none,*,tree_leaf_high_generator_2.txt,2099,0.133278
mountains,none,*,tree_leaf_2_high_generator_1.txt,1206,0.076576
mountains,none,*,tree_jungle_01_d_generator_1.txt,915,0.058099
mountains,none,*,tree_cypress_01_generator_1.txt,718,0.04559
mountains,none,*,tree_pine_01_a_generator_1.txt,550,0.034923
mountains,none,*,tree_pine_01_b_generator_1.txt,329,0.02089
mountains,none,*,tree_leaf_01_single_generator_1.txt,243,0.01543
mountains,none,*,tree_sakura_01_generator.txt,49,0.003111
mountains,none,*,tree_palm_generator_1.txt,38,0.002413
mountains,normal,*,tree_pine_01_a_generator_1.txt,737,0.794181
mountains,normal,*,tree_leaf_high_generator_1.txt,82,0.088362
mountains,normal,*,tree_leaf_high_generator_3.txt,60,0.064655
mountains,normal,*,tree_leaf_high_generator_2.txt,41,0.044181
mountains,normal,*,tree_pine_01_b_generator_1.txt,8,0.008621
mountains,severe,*,tree_pine_01_a_generator_1.txt,1487,0.970627
mountains,severe,*,tree_pine_01_b_generator_1.txt,22,0.01436
mountains,severe,*,tree_leaf_high_generator_1.txt,9,0.005875
mountains,severe,*,tree_leaf_high_generator_3.txt,9,0.005875
mountains,severe,*,tree_leaf_high_generator_2.txt,5,0.003264
oasis,mild,*,tree_leaf_high_generator_3.txt,69,0.418182
oasis,mild,*,tree_leaf_high_generator_1.txt,56,0.339394
oasis,mild,*,tree_leaf_high_generator_2.txt,40,0.242424
oasis,none,*,reeds_01_generator_1.txt,1917,0.492043
oasis,none,*,tree_palm_generator_1.txt,1886,0.484086
oasis,none,*,tree_leaf_high_generator_3.txt,42,0.01078
oasis,none,*,tree_leaf_high_generator_1.txt,32,0.008214
oasis,none,*,tree_leaf_high_generator_2.txt,19,0.004877
plains,mild,*,tree_pine_01_a_generator_1.txt,667,0.291776
plains,mild,*,tree_leaf_high_generator_1.txt,493,0.215661
plains,mild,*,tree_leaf_high_generator_3.txt,397,0.173666
plains,mild,*,reeds_01_generator_1.txt,207,0.090551
plains,mild,*,tree_leaf_2_high_generator_1.txt,198,0.086614
plains,mild,*,tree_leaf_high_generator_2.txt,185,0.080927
plains,mild,*,tree_pine_01_b_generator_1.txt,100,0.043745
plains,mild,*,tree_cypress_01_generator_1.txt,39,0.01706
plains,none,*,tree_pine_impassable_01_a_generator_1.txt,26415,0.250674
plains,none,*,tree_leaf_high_generator_1.txt,17046,0.161764
plains,none,*,tree_leaf_high_generator_3.txt,13727,0.130267
plains,none,*,reeds_01_generator_1.txt,12096,0.114789
plains,none,*,tree_jungle_01_d_generator_1.txt,10365,0.098362
plains,none,*,tree_leaf_high_generator_2.txt,6777,0.064313
plains,none,*,tree_pine_01_a_generator_1.txt,4843,0.045959
plains,none,*,tree_pine_01_b_generator_1.txt,4263,0.040455
plains,none,*,tree_leaf_2_high_generator_1.txt,4202,0.039876
plains,none,*,tree_cypress_01_generator_1.txt,3229,0.030643
plains,none,*,tree_leaf_01_single_generator_1.txt,1649,0.015649
plains,none,*,tree_palm_generator_1.txt,290,0.002752
plains,none,*,tree_jungle_01_c_generator_1.txt,250,0.002372
plains,none,*,tree_sakura_01_generator.txt,224,0.002126
plains,normal,*,tree_pine_01_a_generator_1.txt,660,0.462185
plains,normal,*,tree_leaf_high_generator_1.txt,242,0.169468
plains,normal,*,tree_leaf_high_generator_3.txt,204,0.142857
plains,normal,*,tree_leaf_2_high_generator_1.txt,138,0.096639
plains,normal,*,tree_leaf_high_generator_2.txt,91,0.063725
plains,normal,*,tree_pine_01_b_generator_1.txt,70,0.04902
plains,normal,*,reeds_01_generator_1.txt,23,0.016106
plains,severe,*,tree_pine_01_a_generator_1.txt,906,0.757525
plains,severe,*,tree_pine_01_b_generator_1.txt,121,0.101171
plains,severe,*,tree_leaf_high_generator_3.txt,48,0.040134
plains,severe,*,tree_leaf_high_generator_1.txt,43,0.035953
plains,severe,*,tree_leaf_2_high_generator_1.txt,39,0.032609
plains,severe,*,tree_leaf_high_generator_2.txt,39,0.032609
steppe,none,*,steppe_bush_01_generator.txt,4487,0.368875
steppe,none,*,tree_leaf_high_generator_3.txt,2173,0.178642
steppe,none,*,tree_leaf_high_generator_1.txt,2082,0.171161
steppe,none,*,reeds_01_generator_1.txt,1534,0.12611
steppe,none,*,tree_leaf_high_generator_2.txt,1074,0.088293
steppe,none,*,tree_leaf_2_high_generator_1.txt,616,0.050641
steppe,none,*,tree_cypress_01_generator_1.txt,101,0.008303
steppe,none,*,tree_pine_01_a_generator_1.txt,59,0.00485
steppe,none,*,tree_pine_01_b_generator_1.txt,38,0.003124
steppe,normal,*,steppe_bush_01_generator.txt,62,0.54386
steppe,normal,*,reeds_01_generator_1.txt,19,0.166667
steppe,normal,*,tree_leaf_high_generator_2.txt,13,0.114035
steppe,normal,*,tree_leaf_high_generator_3.txt,11,0.096491
steppe,normal,*,tree_leaf_high_generator_1.txt,9,0.078947
steppe,severe,*,tree_leaf_high_generator_1.txt,142,0.312088
steppe,severe,*,steppe_bush_01_generator.txt,96,0.210989
steppe,severe,*,tree_leaf_high_generator_3.txt,96,0.210989
steppe,severe,*,tree_leaf_2_high_generator_1.txt,67,0.147253
steppe,severe,*,tree_leaf_high_generator_2.txt,54,0.118681
taiga,mild,*,tree_pine_01_b_generator_1.txt,2753,0.53991
taiga,mild,*,tree_pine_01_a_generator_1.txt,1972,0.386742
taiga,mild,*,reeds_01_generator_1.txt,346,0.067856
taiga,mild,*,tree_pine_impassable_01_a_generator_1.txt,28,0.005491
taiga,none,*,tree_pine_01_b_generator_1.txt,53321,0.693868
taiga,none,*,tree_pine_01_a_generator_1.txt,17829,0.232009
taiga,none,*,tree_pine_impassable_01_a_generator_1.txt,3478,0.045259
taiga,none,*,reeds_01_generator_1.txt,620,0.008068
taiga,none,*,tree_leaf_high_generator_1.txt,576,0.007496
taiga,none,*,tree_leaf_high_generator_3.txt,510,0.006637
taiga,none,*,tree_leaf_high_generator_2.txt,319,0.004151
taiga,none,*,tree_leaf_2_high_generator_1.txt,193,0.002512
taiga,normal,*,tree_pine_01_b_generator_1.txt,5389,0.510322
taiga,normal,*,tree_pine_01_a_generator_1.txt,4359,0.412784
taiga,normal,*,tree_leaf_high_generator_1.txt,375,0.035511
taiga,normal,*,tree_pine_impassable_01_a_generator_1.txt,136,0.012879
taiga,normal,*,tree_leaf_2_high_generator_1.txt,131,0.012405
taiga,normal,*,tree_leaf_high_generator_3.txt,107,0.010133
taiga,normal,*,tree_leaf_high_generator_2.txt,63,0.005966
taiga,severe,*,tree_pine_01_b_generator_1.txt,12954,0.74044
taiga,severe,*,tree_pine_01_a_generator_1.txt,4250,0.242927
taiga,severe,*,tree_pine_impassable_01_a_generator_1.txt,232,0.013261
taiga,severe,*,tree_leaf_2_high_generator_1.txt,59,0.003372
terraced_hills,none,*,tree_leaf_high_generator_1.txt,646,0.293636
terraced_hills,none,*,tree_jungle_01_d_generator_1.txt,616,0.28
terraced_hills,none,*,tree_leaf_high_generator_3.txt,584,0.265455
terraced_hills,none,*,tree_leaf_high_generator_2.txt,272,0.123636
terraced_hills,none,*,tree_leaf_01_single_generator_1.txt,53,0.024091
terraced_hills,none,*,tree_leaf_2_high_generator_1.txt,12,0.005455
terraced_hills,none,*,tree_palm_generator_1.txt,10,0.004545
terraced_hills,none,*,tree_jungle_01_c_generator_1.txt,7,0.003182
wetlands,mild,*,reeds_01_generator_1.txt,5018,0.877273
wetlands,mild,*,tree_pine_01_a_generator_1.txt,318,0.055594
wetlands,mild,*,tree_leaf_high_generator_1.txt,107,0.018706
wetlands,mild,*,tree_pine_01_b_generator_1.txt,94,0.016434
wetlands,mild,*,tree_leaf_2_high_generator_1.txt,83,0.01451
wetlands,mild,*,tree_leaf_high_generator_3.txt,69,0.012063
wetlands,mild,*,tree_leaf_high_generator_2.txt,31,0.00542
wetlands,none,*,reeds_01_generator_1.txt,20203,0.711098
wetlands,none,*,tree_leaf_high_generator_1.txt,2138,0.075253
wetlands,none,*,tree_jungle_01_d_generator_1.txt,2047,0.07205
wetlands,none,*,tree_leaf_high_generator_3.txt,1571,0.055295
wetlands,none,*,tree_leaf_high_generator_2.txt,828,0.029144
wetlands,none,*,tree_leaf_01_single_generator_1.txt,577,0.020309
wetlands,none,*,tree_pine_01_a_generator_1.txt,395,0.013903
wetlands,none,*,tree_pine_01_b_generator_1.txt,200,0.00704
wetlands,none,*,tree_leaf_2_high_generator_1.txt,178,0.006265
wetlands,none,*,tree_palm_generator_1.txt,154,0.00542
wetlands,none,*,tree_jungle_01_c_generator_1.txt,120,0.004224
wetlands,normal,*,reeds_01_generator_1.txt,2095,0.816446
wetlands,normal,*,tree_pine_01_a_generator_1.txt,277,0.10795
wetlands,normal,*,tree_leaf_high_generator_3.txt,63,0.024552
wetlands,normal,*,tree_leaf_high_generator_1.txt,55,0.021434
wetlands,normal,*,tree_pine_01_b_generator_1.txt,40,0.015588
wetlands,normal,*,tree_leaf_high_generator_2.txt,25,0.009743
wetlands,normal,*,tree_leaf_2_high_generator_1.txt,11,0.004287
wetlands,severe,*,reeds_01_generator_1.txt,1335,0.779335
wetlands,severe,*,tree_pine_01_a_generator_1.txt,124,0.072388
wetlands,severe,*,tree_leaf_high_generator_1.txt,105,0.061296
wetlands,severe,*,tree_leaf_high_generator_3.txt,63,0.036778
wetlands,severe,*,tree_pine_01_b_generator_1.txt,46,0.026853
wetlands,severe,*,tree_leaf_high_generator_2.txt,40,0.023351
desert,*,2,tree_leaf_high_generator_3.txt,213,0.427711
desert,*,2,tree_leaf_high_generator_1.txt,179,0.359438
desert,*,2,tree_leaf_high_generator_2.txt,104,0.208835
desert,*,2,reeds_01_generator_1.txt,2,0.004016
desert,*,3,tree_leaf_high_generator_3.txt,509,0.411479
desert,*,3,tree_leaf_high_generator_1.txt,459,0.371059
desert,*,3,tree_leaf_high_generator_2.txt,265,0.214228
desert,*,3,reeds_01_generator_1.txt,4,0.003234
desert,*,5,reeds_01_generator_1.txt,217,0.314949
desert,*,5,tree_palm_generator_1.txt,170,0.246734
desert,*,5,tree_leaf_high_generator_1.txt,123,0.17852
desert,*,5,tree_leaf_high_generator_3.txt,121,0.175617
desert,*,5,tree_leaf_high_generator_2.txt,58,0.08418
desert,*,6,tree_palm_generator_1.txt,102,0.566667
desert,*,6,tree_leaf_high_generator_3.txt,32,0.177778
desert,*,6,tree_leaf_high_generator_1.txt,28,0.155556
desert,*,6,tree_leaf_high_generator_2.txt,12,0.066667
desert,*,6,reeds_01_generator_1.txt,6,0.033333
desert,*,7,tree_palm_generator_1.txt,121,1.0
desert_mountains,*,4,tree_leaf_high_generator_1.txt,51,0.404762
desert_mountains,*,4,tree_leaf_high_generator_3.txt,42,0.333333
desert_mountains,*,4,tree_leaf_high_generator_2.txt,22,0.174603
desert_mountains,*,4,tree_palm_generator_1.txt,11,0.087302
desert_mountains,*,5,tree_leaf_high_generator_1.txt,83,0.380734
desert_mountains,*,5,tree_leaf_high_generator_3.txt,48,0.220183
desert_mountains,*,5,tree_palm_generator_1.txt,45,0.206422
desert_mountains,*,5,tree_leaf_high_generator_2.txt,32,0.146789
desert_mountains,*,5,reeds_01_generator_1.txt,5,0.022936
desert_mountains,*,5,tree_jungle_01_d_generator_1.txt,3,0.013761
desert_mountains,*,5,tree_leaf_01_single_generator_1.txt,2,0.009174
desert_mountains,*,9,tree_jungle_01_d_generator_1.txt,86,0.677165
desert_mountains,*,9,tree_leaf_01_single_generator_1.txt,34,0.267717
desert_mountains,*,9,tree_jungle_01_c_generator_1.txt,7,0.055118
drylands,*,3,tree_leaf_high_generator_3.txt,280,0.412979
drylands,*,3,tree_leaf_high_generator_1.txt,263,0.387906
drylands,*,3,tree_leaf_high_generator_2.txt,135,0.199115
drylands,*,4,tree_leaf_high_generator_1.txt,900,0.438596
drylands,*,4,tree_leaf_high_generator_3.txt,787,0.383528
drylands,*,4,tree_leaf_high_generator_2.txt,365,0.177875
drylands,*,5,tree_palm_generator_1.txt,2489,0.50222
drylands,*,5,tree_leaf_high_generator_1.txt,1035,0.208838
drylands,*,5,tree_leaf_high_generator_3.txt,891,0.179782
drylands,*,5,tree_leaf_high_generator_2.txt,415,0.083737
drylands,*,5,reeds_01_generator_1.txt,61,0.012308
drylands,*,5,tree_cypress_01_generator_1.txt,52,0.010492
drylands,*,5,tree_jungle_01_d_generator_1.txt,13,0.002623
drylands,*,6,tree_palm_generator_1.txt,419,0.298009
drylands,*,6,tree_leaf_high_generator_3.txt,294,0.209104
drylands,*,6,tree_leaf_high_generator_1.txt,262,0.186344
drylands,*,6,tree_leaf_2_high_generator_1.txt,183,0.130156
drylands,*,6,tree_leaf_high_generator_2.txt,164,0.116643
drylands,*,6,tree_jungle_01_d_generator_1.txt,72,0.051209
drylands,*,6,tree_leaf_01_single_generator_1.txt,12,0.008535
drylands,*,7,tree_palm_generator_1.txt,1904,0.481416
drylands,*,7,tree_leaf_high_generator_1.txt,893,0.22579
drylands,*,7,tree_leaf_high_generator_3.txt,710,0.17952
drylands,*,7,tree_leaf_high_generator_2.txt,312,0.078887
drylands,*,7,reeds_01_generator_1.txt,136,0.034387
drylands,*,8,tree_leaf_high_generator_1.txt,1104,0.368491
drylands,*,8,tree_leaf_high_generator_3.txt,879,0.293391
drylands,*,8,tree_leaf_high_generator_2.txt,415,0.138518
drylands,*,8,reeds_01_generator_1.txt,342,0.114152
drylands,*,8,tree_palm_generator_1.txt,196,0.065421
drylands,*,8,tree_jungle_01_d_generator_1.txt,60,0.020027
drylands,*,9,tree_jungle_01_d_generator_1.txt,152,0.658009
drylands,*,9,tree_leaf_01_single_generator_1.txt,62,0.268398
drylands,*,9,tree_jungle_01_c_generator_1.txt,17,0.073593
farmlands,*,2,tree_leaf_2_high_generator_1.txt,214,0.480899
farmlands,*,2,tree_leaf_high_generator_1.txt,109,0.244944
farmlands,*,2,tree_leaf_high_generator_3.txt,80,0.179775
farmlands,*,2,tree_leaf_high_generator_2.txt,39,0.08764
farmlands,*,2,reeds_01_generator_1.txt,3,0.006742
farmlands,*,3,tree_leaf_high_generator_1.txt,667,0.425383
farmlands,*,3,tree_leaf_high_generator_3.txt,434,0.276786
farmlands,*,3,tree_leaf_2_high_generator_1.txt,263,0.16773
farmlands,*,3,tree_leaf_high_generator_2.txt,200,0.127551
farmlands,*,3,tree_cypress_01_generator_1.txt,4,0.002551
farmlands,*,4,tree_leaf_high_generator_1.txt,307,0.349658
farmlands,*,4,tree_leaf_high_generator_3.txt,266,0.302961
farmlands,*,4,tree_cypress_01_generator_1.txt,140,0.159453
farmlands,*,4,tree_leaf_high_generator_2.txt,133,0.151481
farmlands,*,4,tree_leaf_2_high_generator_1.txt,30,0.034169
farmlands,*,4,tree_sakura_01_generator.txt,2,0.002278
farmlands,*,5,tree_leaf_high_generator_1.txt,343,0.369214
farmlands,*,5,tree_leaf_high_generator_3.txt,295,0.317546
farmlands,*,5,tree_cypress_01_generator_1.txt,128,0.137783
farmlands,*,5,tree_leaf_high_generator_2.txt,113,0.121636
farmlands,*,5,tree_leaf_2_high_generator_1.txt,29,0.031216
farmlands,*,5,tree_leaf_01_single_generator_1.txt,21,0.022605
farmlands,*,6,tree_leaf_high_generator_3.txt,86,0.40566
farmlands,*,6,tree_leaf_high_generator_1.txt,68,0.320755
farmlands,*,6,tree_leaf_high_generator_2.txt,51,0.240566
farmlands,*,6,tree_jungle_01_d_generator_1.txt,7,0.033019
farmlands,*,7,tree_leaf_high_generator_3.txt,122,0.382445
farmlands,*,7,tree_leaf_high_generator_1.txt,110,0.344828
farmlands,*,7,tree_leaf_high_generator_2.txt,51,0.159875
farmlands,*,7,tree_leaf_2_high_generator_1.txt,23,0.0721
farmlands,*,7,tree_jungle_01_d_generator_1.txt,13,0.040752
floodplains,*,4,tree_leaf_high_generator_1.txt,421,0.5
floodplains,*,4,tree_leaf_high_generator_3.txt,283,0.336105
floodplains,*,4,tree_leaf_high_generator_2.txt,133,0.157957
floodplains,*,4,reeds_01_generator_1.txt,5,0.005938
floodplains,*,5,tree_palm_generator_1.txt,665,0.446009
floodplains,*,5,tree_leaf_high_generator_1.txt,360,0.241449
floodplains,*,5,tree_leaf_high_generator_3.txt,262,0.175721
floodplains,*,5,tree_leaf_high_generator_2.txt,147,0.098592
floodplains,*,5,tree_jungle_01_d_generator_1.txt,57,0.038229
floodplains,*,6,tree_palm_generator_1.txt,1256,0.837333
floodplains,*,6,tree_jungle_01_d_generator_1.txt,86,0.057333
floodplains,*,6,reeds_01_generator_1.txt,60,0.04
floodplains,*,6,tree_leaf_high_generator_3.txt,45,0.03
floodplains,*,6,tree_leaf_high_generator_1.txt,33,0.022
floodplains,*,6,tree_leaf_high_generator_2.txt,20,0.013333
floodplains,*,7,tree_palm_generator_1.txt,2442,0.903107
floodplains,*,7,tree_leaf_high_generator_3.txt,105,0.038831
floodplains,*,7,tree_leaf_high_generator_1.txt,70,0.025888
floodplains,*,7,tree_leaf_high_generator_2.txt,51,0.018861
floodplains,*,7,reeds_01_generator_1.txt,22,0.008136
floodplains,*,7,tree_jungle_01_c_generator_1.txt,14,0.005178
floodplains,*,8,tree_palm_generator_1.txt,189,0.994737
floodplains,*,8,tree_leaf_high_generator_2.txt,1,0.005263
forest,*,1,tree_pine_01_b_generator_1.txt,994,0.701482
forest,*,1,tree_leaf_high_generator_1.txt,202,0.142555
forest,*,1,tree_leaf_high_generator_3.txt,141,0.099506
forest,*,1,tree_leaf_high_generator_2.txt,71,0.050106
forest,*,1,tree_pine_01_a_generator_1.txt,5,0.003529
forest,*,1,tree_leaf_2_high_generator_1.txt,4,0.002823
forest,*,2,tree_leaf_high_generator_1.txt,48726,0.608816
forest,*,2,tree_leaf_high_generator_3.txt,16525,0.206475
forest,*,2,tree_leaf_high_generator_2.txt,8484,0.106005
forest,*,2,tree_pine_01_b_generator_1.txt,4726,0.05905
forest,*,2,tree_leaf_2_high_generator_1.txt,926,0.01157
forest,*,2,reeds_01_generator_1.txt,647,0.008084
forest,*,3,tree_leaf_high_generator_1.txt,16019,0.642327
forest,*,3,tree_leaf_high_generator_3.txt,5784,0.231926
forest,*,3,tree_leaf_high_generator_2.txt,2678,0.107382
forest,*,3,tree_leaf_2_high_generator_1.txt,458,0.018365
forest,*,4,tree_leaf_high_generator_1.txt,8466,0.618498
forest,*,4,tree_leaf_high_generator_3.txt,3305,0.241452
forest,*,4,tree_leaf_high_generator_2.txt,1487,0.108635
forest,*,4,tree_cypress_01_generator_1.txt,214,0.015634
forest,*,4,tree_leaf_2_high_generator_1.txt,90,0.006575
forest,*,4,tree_jungle_01_d_generator_1.txt,66,0.004822
forest,*,4,tree_leaf_01_single_generator_1.txt,31,0.002265
forest,*,4,tree_sakura_03_generator.txt,29,0.002119
forest,*,5,tree_leaf_high_generator_1.txt,1837,0.549178
forest,*,5,tree_leaf_high_generator_3.txt,853,0.255007
forest,*,5,tree_leaf_high_generator_2.txt,432,0.129148
forest,*,5,tree_jungle_01_d_generator_1.txt,202,0.060389
forest,*,5,tree_leaf_2_high_generator_1.txt,11,0.003288
forest,*,5,tree_cypress_01_generator_1.txt,10,0.00299
forest,*,6,tree_leaf_2_high_generator_1.txt,216,0.542714
forest,*,6,tree_leaf_high_generator_1.txt,76,0.190955
forest,*,6,tree_leaf_high_generator_3.txt,64,0.160804
forest,*,6,tree_leaf_high_generator_2.txt,38,0.095477
forest,*,6,tree_leaf_01_single_generator_1.txt,4,0.01005
forest,*,7,tree_leaf_high_generator_1.txt,2537,0.665355
forest,*,7,tree_leaf_high_generator_3.txt,902,0.236559
forest,*,7,tree_leaf_high_generator_2.txt,365,0.095725
forest,*,7,tree_jungle_01_d_generator_1.txt,9,0.00236
forest,*,8,tree_leaf_high_generator_1.txt,6483,0.688948
forest,*,8,tree_leaf_high_generator_3.txt,2040,0.216791
forest,*,8,tree_leaf_high_generator_2.txt,783,0.083209
forest,*,8,reeds_01_generator_1.txt,62,0.006589
forest,*,8,tree_jungle_01_d_generator_1.txt,42,0.004463
hills,*,0,tree_pine_01_a_generator_1.txt,556,0.667467
hills,*,0,tree_pine_01_b_generator_1.txt,207,0.248499
hills,*,0,tree_leaf_high_generator_1.txt,30,0.036014
hills,*,0,tree_leaf_high_generator_3.txt,29,0.034814
hills,*,0,tree_leaf_high_generator_2.txt,11,0.013205
hills,*,1,tree_pine_01_a_generator_1.txt,5998,0.806508
hills,*,1,tree_pine_01_b_generator_1.txt,840,0.112949
hills,*,1,tree_leaf_high_generator_3.txt,230,0.030926
hills,*,1,tree_leaf_high_generator_1.txt,172,0.023128
hills,*,1,tree_leaf_high_generator_2.txt,114,0.015329
hills,*,1,tree_pine_impassable_01_a_generator_1.txt,40,0.005379
hills,*,1,tree_leaf_01_single_generator_1.txt,28,0.003765
hills,*,1,tree_leaf_2_high_generator_1.txt,15,0.002017
hills,*,2,tree_pine_01_a_generator_1.txt,5790,0.428921
hills,*,2,tree_leaf_high_generator_1.txt,2099,0.155493
hills,*,2,tree_leaf_2_high_generator_1.txt,2027,0.150159
hills,*,2,tree_leaf_high_generator_3.txt,1949,0.144381
hills,*,2,tree_leaf_high_generator_2.txt,978,0.07245
hills,*,2,tree_pine_01_b_generator_1.txt,616,0.045633
hills,*,2,reeds_01_generator_1.txt,40,0.002963
hills,*,3,tree_leaf_high_generator_1.txt,3091,0.348164
hills,*,3,tree_leaf_high_generator_3.txt,2384,0.268529
hills,*,3,tree_leaf_2_high_generator_1.txt,2222,0.250282
hills,*,3,tree_leaf_high_generator_2.txt,1127,0.126943
hills,*,3,tree_cypress_01_generator_1.txt,18,0.002027
hills,*,3,tree_leaf_01_single_generator_1.txt,18,0.002027
hills,*,3,tree_pine_01_a_generator_1.txt,18,0.002027
hills,*,4,tree_leaf_high_generator_1.txt,3103,0.332619
hills,*,4,tree_leaf_high_generator_3.txt,2451,0.262729
hills,*,4,tree_cypress_01_generator_1.txt,1761,0.188766
hills,*,4,tree_leaf_high_generator_2.txt,1252,0.134205
hills,*,4,tree_leaf_2_high_generator_1.txt,594,0.063672
hills,*,4,tree_pine_01_a_generator_1.txt,77,0.008254
hills,*,4,tree_pine_01_b_generator_1.txt,41,0.004395
hills,*,4,tree_leaf_01_single_generator_1.txt,28,0.003001
hills,*,4,tree_jungle_01_d_generator_1.txt,22,0.002358
hills,*,5,tree_leaf_high_generator_1.txt,3288,0.369148
hills,*,5,tree_leaf_high_generator_3.txt,2163,0.242843
hills,*,5,tree_jungle_01_d_generator_1.txt,1460,0.163916
hills,*,5,tree_leaf_high_generator_2.txt,1050,0.117885
hills,*,5,tree_cypress_01_generator_1.txt,628,0.070506
hills,*,5,tree_leaf_2_high_generator_1.txt,218,0.024475
hills,*,5,tree_leaf_01_single_generator_1.txt,66,0.00741
hills,*,5,tree_palm_generator_1.txt,34,0.003817
hills,*,6,tree_jungle_01_d_generator_1.txt,1067,0.330238
hills,*,6,tree_leaf_high_generator_3.txt,848,0.262457
hills,*,6,tree_leaf_high_generator_1.txt,811,0.251006
hills,*,6,tree_leaf_high_generator_2.txt,392,0.121325
hills,*,6,tree_leaf_01_single_generator_1.txt,69,0.021356
hills,*,6,tree_leaf_2_high_generator_1.txt,30,0.009285
hills,*,6,tree_jungle_01_c_generator_1.txt,14,0.004333
hills,*,7,tree_leaf_high_generator_1.txt,848,0.363792
hills,*,7,tree_leaf_high_generator_3.txt,759,0.325611
hills,*,7,tree_leaf_high_generator_2.txt,373,0.160017
hills,*,7,tree_jungle_01_d_generator_1.txt,187,0.080223
hills,*,7,tree_palm_generator_1.txt,78,0.033462
hills,*,7,tree_leaf_2_high_generator_1.txt,55,0.023595
hills,*,7,tree_leaf_01_single_generator_1.txt,23,0.009867
hills,*,7,reeds_01_generator_1.txt,8,0.003432
hills,*,8,tree_leaf_high_generator_1.txt,1226,0.346818
hills,*,8,tree_leaf_high_generator_3.txt,985,0.278642
hills,*,8,tree_jungle_01_d_generator_1.txt,535,0.151344
hills,*,8,tree_leaf_high_generator_2.txt,452,0.127864
hills,*,8,tree_leaf_01_single_generator_1.txt,194,0.05488
hills,*,8,tree_palm_generator_1.txt,106,0.029986
hills,*,8,tree_jungle_01_c_generator_1.txt,21,0.005941
hills,*,8,tree_leaf_2_high_generator_1.txt,16,0.004526
jungle,*,5,tree_jungle_01_d_generator_1.txt,2748,0.713766
jungle,*,5,tree_leaf_high_generator_1.txt,448,0.116364
jungle,*,5,tree_leaf_high_generator_3.txt,347,0.09013
jungle,*,5,tree_leaf_high_generator_2.txt,184,0.047792
jungle,*,5,tree_jungle_01_c_generator_1.txt,110,0.028571
jungle,*,5,tree_palm_generator_1.txt,13,0.003377
jungle,*,6,tree_jungle_01_d_generator_1.txt,7775,0.786943
jungle,*,6,tree_leaf_high_generator_1.txt,857,0.086741
jungle,*,6,tree_leaf_high_generator_3.txt,681,0.068927
jungle,*,6,tree_leaf_high_generator_2.txt,350,0.035425
jungle,*,6,tree_jungle_01_c_generator_1.txt,177,0.017915
jungle,*,6,tree_leaf_01_single_generator_1.txt,40,0.004049
jungle,*,7,tree_jungle_01_d_generator_1.txt,2884,0.76641
jungle,*,7,tree_leaf_high_generator_3.txt,262,0.069625
jungle,*,7,tree_leaf_01_single_generator_1.txt,231,0.061387
jungle,*,7,tree_leaf_high_generator_1.txt,214,0.05687
jungle,*,7,tree_leaf_high_generator_2.txt,112,0.029763
jungle,*,7,tree_jungle_01_c_generator_1.txt,24,0.006378
jungle,*,7,tree_leaf_2_high_generator_1.txt,22,0.005846
jungle,*,7,tree_palm_generator_1.txt,14,0.00372
jungle,*,8,tree_jungle_01_d_generator_1.txt,6017,0.744586
jungle,*,8,tree_leaf_high_generator_1.txt,534,0.066081
jungle,*,8,tree_leaf_01_single_generator_1.txt,468,0.057914
jungle,*,8,tree_jungle_01_c_generator_1.txt,429,0.053087
jungle,*,8,tree_leaf_high_generator_3.txt,383,0.047395
jungle,*,8,tree_leaf_high_generator_2.txt,186,0.023017
jungle,*,8,tree_palm_generator_1.txt,46,0.005692
jungle,*,8,tree_leaf_2_high_generator_1.txt,18,0.002227
jungle,*,9,tree_jungle_01_d_generator_1.txt,518,0.90718
jungle,*,9,tree_palm_generator_1.txt,43,0.075306
jungle,*,9,tree_jungle_01_c_generator_1.txt,8,0.014011
jungle,*,9,tree_leaf_high_generator_1.txt,2,0.003503
mountains,*,0,tree_pine_01_a_generator_1.txt,838,0.944758
mountains,*,0,tree_pine_01_b_generator_1.txt,23,0.02593
mountains,*,0,tree_leaf_high_generator_1.txt,15,0.016911
mountains,*,0,tree_leaf_high_generator_3.txt,7,0.007892
mountains,*,0,tree_leaf_high_generator_2.txt,4,0.00451
