ck2_id,ck2_status,ck2_kind,ck3_counterpart,ck3_kind,confidence,evidence_ck2,evidence_ck3,reason
94080,kept,character_event,,none,n/a,events/ambition_events.txt:1267,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94081,kept,character_event,,none,n/a,events/ambition_events.txt:1309,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94082,modified,character_event,,none,n/a,events/ambition_events.txt:1334,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94083,kept,character_event,,none,n/a,events/ambition_events.txt:1395,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94084,kept,character_event,,none,n/a,events/ambition_events.txt:1429,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94085,kept,character_event,,none,n/a,events/ambition_events.txt:1463,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94086,kept,character_event,,none,n/a,events/ambition_events.txt:1481,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94087,kept,character_event,,none,n/a,events/ambition_events.txt:1523,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94088,modified,character_event,,none,n/a,events/ambition_events.txt:1565,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94089,kept,character_event,,none,n/a,events/ambition_events.txt:1588,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94090,kept,character_event,,none,n/a,events/ambition_events.txt:1622,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94091,modified,character_event,,none,n/a,events/ambition_events.txt:1656,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94092,kept,character_event,,none,n/a,events/ambition_events.txt:1412,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94093,kept,character_event,,none,n/a,events/ambition_events.txt:1446,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94094,kept,character_event,,none,n/a,events/ambition_events.txt:1502,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94095,kept,character_event,,none,n/a,events/ambition_events.txt:1544,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94096,kept,character_event,,none,n/a,events/ambition_events.txt:1605,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94097,kept,character_event,,none,n/a,events/ambition_events.txt:1639,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94098,modified,character_event,,none,n/a,events/ambition_events.txt:1681,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94099,kept,character_event,,none,n/a,events/ambition_events.txt:1729,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94100,modified,character_event,,none,n/a,events/ambition_events.txt:1748,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94101,kept,character_event,,none,n/a,events/ambition_events.txt:1799,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94102,kept,character_event,,none,n/a,events/ambition_events.txt:1818,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94103,kept,character_event,,none,n/a,events/ambition_events.txt:1861,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94104,kept,character_event,,none,n/a,events/ambition_events.txt:1878,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94105,kept,character_event,,none,n/a,events/ambition_events.txt:1900,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94106,kept,character_event,,none,n/a,events/ambition_events.txt:1917,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94107,modified,character_event,,none,n/a,events/ambition_events.txt:1934,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94108,modified,character_event,,none,n/a,events/ambition_events.txt:1968,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94109,kept,character_event,,none,n/a,events/ambition_events.txt:2002,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94110,kept,character_event,,none,n/a,events/ambition_events.txt:2041,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94111,kept,character_event,,none,n/a,events/ambition_events.txt:2082,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94112,kept,character_event,,none,n/a,events/ambition_events.txt:2118,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94113,kept,character_event,,none,n/a,events/ambition_events.txt:2135,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94114,kept,character_event,,none,n/a,events/ambition_events.txt:2156,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94115,kept,character_event,,none,n/a,events/ambition_events.txt:2177,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94116,kept,character_event,,none,n/a,events/ambition_events.txt:2194,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94117,kept,character_event,,none,n/a,events/ambition_events.txt:2216,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94118,kept,character_event,,none,n/a,events/ambition_events.txt:2233,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94119,kept,character_event,,none,n/a,events/ambition_events.txt:2250,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94120,kept,character_event,,none,n/a,events/ambition_events.txt:2267,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94125,kept,character_event,,none,n/a,events/ambition_events.txt:2286,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94126,kept,character_event,,none,n/a,events/ambition_events.txt:2321,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94130,kept,character_event,,none,n/a,events/ambition_events.txt:2351,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94131,kept,character_event,,none,n/a,events/ambition_events.txt:2391,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94132,kept,character_event,,none,n/a,events/ambition_events.txt:2419,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94133,kept,character_event,,none,n/a,events/ambition_events.txt:2440,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94134,kept,character_event,,none,n/a,events/ambition_events.txt:2457,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94135,kept,character_event,,none,n/a,events/ambition_events.txt:2474,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94136,kept,character_event,,none,n/a,events/ambition_events.txt:2491,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94137,kept,character_event,,none,n/a,events/ambition_events.txt:2508,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94138,kept,character_event,,none,n/a,events/ambition_events.txt:2525,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94139,kept,character_event,,none,n/a,events/ambition_events.txt:2559,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94140,kept,character_event,,none,n/a,events/ambition_events.txt:2632,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94141,modified,character_event,,none,n/a,events/ambition_events.txt:2673,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94142,kept,character_event,,none,n/a,events/ambition_events.txt:2706,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94143,modified,character_event,,none,n/a,events/ambition_events.txt:2723,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94144,kept,character_event,,none,n/a,events/ambition_events.txt:2746,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94145,kept,character_event,,none,n/a,events/ambition_events.txt:2763,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94146,modified,character_event,,none,n/a,events/ambition_events.txt:2810,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94147,kept,character_event,,none,n/a,events/ambition_events.txt:2854,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94148,kept,character_event,,none,n/a,events/ambition_events.txt:2871,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94149,kept,character_event,,none,n/a,events/ambition_events.txt:2888,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94150,modified,character_event,,none,n/a,events/ambition_events.txt:2905,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94151,kept,character_event,,none,n/a,events/ambition_events.txt:2928,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94152,kept,character_event,,none,n/a,events/ambition_events.txt:2945,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94153,modified,character_event,,none,n/a,events/ambition_events.txt:2992,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94154,kept,character_event,,none,n/a,events/ambition_events.txt:3043,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94155,kept,character_event,,none,n/a,events/ambition_events.txt:3060,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94156,modified,character_event,,none,n/a,events/ambition_events.txt:2592,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94160,kept,character_event,,none,n/a,events/ambition_events.txt:3079,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94161,kept,character_event,,none,n/a,events/ambition_events.txt:3120,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94165,kept,character_event,,none,n/a,events/ambition_events.txt:3139,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94166,kept,character_event,,none,n/a,events/ambition_events.txt:3180,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94167,kept,character_event,,none,n/a,events/ambition_events.txt:3197,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94168,kept,character_event,,none,n/a,events/ambition_events.txt:3214,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94169,kept,character_event,,none,n/a,events/ambition_events.txt:3231,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94170,modified,character_event,,none,n/a,events/ambition_events.txt:3336,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94171,kept,character_event,,none,n/a,events/ambition_events.txt:3372,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94172,kept,character_event,,none,n/a,events/ambition_events.txt:3264,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94173,kept,character_event,,none,n/a,events/ambition_events.txt:3297,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94175,modified,character_event,,none,n/a,events/ambition_events.txt:3391,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94176,kept,character_event,,none,n/a,events/ambition_events.txt:3432,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94177,kept,character_event,,none,n/a,events/ambition_events.txt:3455,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94178,kept,character_event,,none,n/a,events/ambition_events.txt:3517,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94180,modified,character_event,,none,n/a,events/ambition_events.txt:3545,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94181,kept,character_event,,none,n/a,events/ambition_events.txt:3581,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94182,kept,character_event,,none,n/a,events/ambition_events.txt:3598,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94183,kept,character_event,,none,n/a,events/ambition_events.txt:3615,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94184,kept,character_event,,none,n/a,events/ambition_events.txt:3632,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94185,modified,character_event,,none,n/a,events/ambition_events.txt:3649,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94186,modified,character_event,,none,n/a,events/ambition_events.txt:3677,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
94187,modified,character_event,,none,n/a,events/ambition_events.txt:3706,n/a,CK3 replaced CK2 ambitions with lifestyle perks/focus tracks; no event chain (docs/mechanics_inventory.md: Objectives -> stub)
CM.6000,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:19,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6001,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:57,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6002,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:95,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6003,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:129,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6004,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:163,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6005,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:197,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6100,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:299,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6101,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:342,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6102,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:364,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6104,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:384,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6105,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:450,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6106,modified,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:488,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6108,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:515,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6110,modified,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:535,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6112,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:579,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6114,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:609,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6116,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:629,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6118,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:649,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6120,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:670,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6122,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:690,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6124,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:712,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6126,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:734,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6128,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:756,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6130,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:776,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6132,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:800,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6180,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:837,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6185,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:859,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6200,modified,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:896,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6201,modified,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1030,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6202,modified,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1178,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6205,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1326,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6210,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1338,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6300,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1383,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6301,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1463,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6302,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1477,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6303,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1508,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6304,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1547,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6305,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1561,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6306,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1613,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6307,kept,narrative_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1627,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
CM.6308,kept,character_event,scheme_events/murder_scheme/murder_ongoing_events.txt,event_folder,medium,events/cm_murder_plot_events.txt:1649,game/events/scheme_events/murder_scheme/murder_ongoing_events.txt:1,Charlemagne-era murder plot flavour -> CK3's generic murder scheme
