id,kind,faerun_file,vanilla_file,status,changed_keys,uses_faerun_mechanic,vanilla_dup_count,faerun_dup_count
monastic_orders_go_celibate,society_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_society_decisions.txt,modified,effect;potential,societies,1,1
monastic_orders_invite_ascetic,society_decisions,,decisions/mnm_monastic_order_decisions.txt,deleted,,,1,0
monastic_orders_perfect_self,society_decisions,decisions/mnm_monastic_order_decisions.txt,,new,,societies,0,1
monastic_orders_spiritual_guidance,targetted_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_monastic_order_decisions.txt,modified,ai_check_interval;allow;effect;from_potential;revoke_allowed,societies,1,1
monastic_orders_stop_celibate,society_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_society_decisions.txt,modified,potential,societies,1,1
monastic_orders_teach_virtue,targetted_decisions,decisions/mnm_monastic_order_decisions.txt,decisions/mnm_monastic_order_decisions.txt,modified,ai_check_interval;allow;effect;from_potential;revoke_allowed,societies,1,1
money_to_piety,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
monk_abandon_focus,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
monk_contemplate,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
monk_longevity,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
monk_mob,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
mound_burial_decision,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
move_crown_focus,title_decisions,decisions/title_decisions.txt,decisions/title_decisions.txt,modified,revoke_allowed,governments_custom,1,1
muhjari_cultivate_gardens,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
muhjari_syncretise,title_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
murder_deflection_decision,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_will_do;revoke_allowed,bloodlines,1,1
muslim_mercenary_for_reconquista_attacker_side,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
muslim_mercenary_for_reconquista_mercenary_side,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
nature_favor,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
negotiate_with_adventurer,targeted_decisions,decisions/jd_decisions.txt,decisions/jd_decisions.txt,modified,ai;allow;revoke_allowed,,1,1
nomad_adopt_feudalism,settlement_decisions,,decisions/settlement_decisions.txt,deleted,,,1,0
nomad_adopt_republicanism,settlement_decisions,,decisions/settlement_decisions.txt,deleted,,,1,0
nomadrule_duel_decision,targeted_decisions,decisions/faerun_nomadic_tribal_decisions.txt,,new,,governments_custom,0,1
nomadrule_duel_out_of_court,targeted_decisions,decisions/faerun_nomadic_tribal_decisions.txt,,new,,governments_custom,0,1
observe_ramadan,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,effect;potential;revoke_allowed,,1,1
onyx_conjure_servants,decisions,decisions/faerun_artifact_decisions.txt,,new,,,0,1
open_gov_list,decisions,decisions/faerun_govs_control.txt,,new,,,0,1
open_psi_spellbook,decisions,decisions/faerun_spellbook_control.txt,,new,,sorcerer_tiers,0,1
open_rituals,decisions,decisions/faerun_spellbook_control.txt,,new,,,0,1
open_sorc_spellbook,decisions,decisions/faerun_spellbook_control.txt,,new,,sorcerer_tiers,0,1
open_the_gates,decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,ai_will_do;filter;potential;revoke_allowed,disease;minor_titles,1,1
orc_claim,title_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
order_to_join_holy_order,targetted_decisions,,decisions/HFP_holy_order_decisions.txt,deleted,,,1,0
order_to_take_vows,targetted_decisions,decisions/dynasty_decisions.txt,decisions/dynasty_decisions.txt,modified,allow;effect;from_potential;potential;revoke_allowed,bloodlines;societies,1,1
organize_army_light,decisions,,decisions/holy_order_decisions.txt,deleted,,,1,0
organize_levy,settlement_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
organize_levy_reminder,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
organize_varangian_guard,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
overthrow_grandmaster_decision,society_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
pagan_branch_decision,decisions,decisions/HF_religious_decisions.txt,decisions/HF_religious_decisions.txt,modified,potential;revoke_allowed,,1,1
paladin_oaths,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
patrons_bon,decisions,,decisions/jd_bon_decisions.txt,deleted,,,1,0
patrons_fae_cf,decisions,decisions/faerun_religious_decisions.txt,,new,,job_titles;minor_titles,0,1
patrons_khu,decisions,,decisions/jd_zoroastrian_decisions.txt,deleted,,,1,0
petition_doge_for_tp,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,ai_check_interval;potential,trade_routes,1,1
phantasmal_force,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
phantasmal_force_sorc,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
pick_beast_totem,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
pick_main_deity,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
pick_wiz_spec,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
pillage_settlement,settlement_decisions,decisions/settlement_decisions.txt,decisions/settlement_decisions.txt,modified,ai_target_filter;ai_will_do;allow;effect;filter;from_potential;potential;revoke_allowed,governments_custom;societies,1,1
plaguebringers_recruit,targeted_decisions,,decisions/mnm_society_decisions.txt,deleted,,,1,0
planar_binding_sorc_divine,decisions,decisions/faerun_class_decisions.txt,,new,,governments_custom;sorcerer_tiers,0,1
planar_binding_sorc_shadow,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
planar_binding_sorc_storm,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
plot_gain_fellow_vassal_title_decision_100,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai;ai_check_interval;ai_will_do;effect;potential;revoke_allowed,,1,1
plot_gain_fellow_vassal_title_decision_75,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai_check_interval;effect;potential;revoke_allowed,,1,1
plot_gain_liege_title_decision_100,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai;ai_check_interval;ai_will_do;effect;potential;revoke_allowed,,1,1
plot_gain_liege_title_decision_75,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai_check_interval;effect;potential;revoke_allowed,,1,1
plot_gain_title_decision,plot_decisions,,decisions/plot_decisions.txt,deleted,,,1,0
plot_gain_vassal_title_decision,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai_check_interval;effect;potential;revoke_allowed,,1,1
plot_seize_trade_post_decision,plot_decisions,decisions/plot_decisions.txt,decisions/plot_decisions.txt,modified,ai_check_interval;effect;potential;revoke_allowed,trade_routes,1,1
plot_weaken_fellow_vassal_decision,plot_decisions,,decisions/plot_decisions.txt,deleted,,,1,0
plot_weaken_fellow_vassal_decision_liege,plot_decisions,,decisions/plot_decisions.txt,deleted,,,1,0
plunder_dragon_hoard,title_decisions,decisions/faerun_religious_decisions.txt,,new,,wonders,0,1
plunder_knowledge_wonder,title_decisions,decisions/faerun_societies_decisions.txt,,new,,societies;wonders,0,1
possess_prisoner,targeted_decisions,decisions/faerun_religious_decisions.txt,,new,,governments_custom,0,1
prepare_coronation_ceremony,decisions,,decisions/HF_coronation_decisions.txt,deleted,,,1,0
prepare_for_iurit,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
prepare_reconquista,decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
present_debutante,decisions,decisions/employment_decisions.txt,decisions/employment_decisions.txt,modified,effect;only_playable;potential;revoke_allowed,,1,1
present_male_debutante,decisions,decisions/employment_decisions.txt,,new,,,0,1
primordial_summon_genie,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
prisoner_brazen_bull,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_check_interval;ai_will_do;effect;revoke_allowed,bloodlines,1,1
prisoner_dark_sacrifice,targeted_decisions,decisions/mnm_devil_worshipers_decisions.txt,decisions/mnm_society_decisions.txt,modified,ai_will_do;allow;effect;from_potential;is_in_society;potential,bloodlines;societies,1,1
prisoner_dragon_burning,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_check_interval;ai_will_do;effect;from_potential;revoke_allowed,bloodlines,1,1
prisoner_humiliation,targetted_decisions,decisions/rip_torture_decisions.txt,decisions/rip_torture_decisions.txt,modified,ai_check_interval;ai_will_do;revoke_allowed,governments_custom,1,1
prisoner_macabre_banquet,targetted_decisions,decisions/HF_bloodline_decisions.txt,decisions/HF_bloodline_decisions.txt,modified,ai_check_interval;ai_will_do;effect;revoke_allowed,bloodlines,1,1
prisoner_mutilate,targetted_decisions,decisions/rip_torture_decisions.txt,decisions/rip_torture_decisions.txt,modified,ai_check_interval;ai_will_do;effect;from_potential;potential;revoke_allowed,,1,1
prisoner_read_poetry,targetted_decisions,decisions/rip_torture_decisions.txt,decisions/rip_torture_decisions.txt,modified,ai_check_interval;ai_will_do;revoke_allowed,,1,1
prisoner_to_dungeon,targetted_decisions,decisions/vassal_decisions.txt,decisions/vassal_decisions.txt,modified,ai;ai_check_interval;revoke_allowed,,1,1
prisoner_to_oubilette,targetted_decisions,decisions/vassal_decisions.txt,decisions/vassal_decisions.txt,modified,ai;ai_check_interval;revoke_allowed,,1,1
prisoner_to_suite,targetted_decisions,decisions/vassal_decisions.txt,decisions/vassal_decisions.txt,modified,ai;ai_check_interval;revoke_allowed,,1,1
prisoner_torture,targetted_decisions,decisions/rip_torture_decisions.txt,decisions/rip_torture_decisions.txt,modified,ai_check_interval;ai_will_do;effect;revoke_allowed,,1,1
promise_to_join_reconquista,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
purchase_spelljammer,decisions,decisions/faerun_misc_decisions.txt,,new,,,0,1
purge_spellplague,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
raiding_adventurer_buy_title,title_decisions,decisions/HL_title_decisions.txt,decisions/HL_title_decisions.txt,modified,ai_will_do,governments_custom,1,1
raise_chinese_honor_guard,decisions,,decisions/jd_decisions.txt,deleted,,,1,0
raise_chinese_regiment,decisions,,decisions/jd_decisions.txt,deleted,,,1,0
raise_defensive_unit,decisions,decisions/unit_decisions.txt,decisions/unit_decisions.txt,modified,allow;potential;revoke_allowed,,1,1
raise_monster_units,decisions,decisions/faerun_culturerace_decisions.txt,,new,,,0,1
raise_shou_lung_honor_guard,decisions,decisions/shou_lung_decisions.txt,,new,,,0,1
raise_shou_lung_regiment,decisions,decisions/shou_lung_decisions.txt,,new,,governments_custom;offmap_powers,0,1
raise_tribal_units,decisions,decisions/unit_decisions.txt,decisions/unit_decisions.txt,modified,effect;potential,,1,1
raise_undead_units,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
ranger_pick_terrain,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
reckless_dweomer,decisions,decisions/faerun_class_decisions.txt,,new,,sorcerer_tiers,0,1
reclaim_nomad_province,title_decisions,,decisions/title_decisions.txt,deleted,,,1,0
reconquista_beneficiary_other,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
reconquista_beneficiary_self,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
recreate_the_papal_guards,decisions,,decisions/HFP_realm_decisions.txt,deleted,,,1,0
recreate_waterdeep,decisions,decisions/faerun_culturerace_decisions.txt,,new,,societies,0,1
recruit_academy_hero,decisions,decisions/wonder_decisions.txt,decisions/wonder_decisions.txt,modified,ai;potential;revoke_allowed,wonders,1,1
recruit_amaunatori_judge,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
recruit_child_decision,targeted_decisions,decisions/hf_warrior_lodge_decisions.txt,decisions/hf_warrior_lodge_decisions.txt,modified,allow;revoke_allowed,bloodlines;governments_custom;societies,1,1
recruit_deneir_scribe,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
recruit_helmite_commander,decisions,decisions/faerun_religious_decisions.txt,,new,,bloodlines,0,1
recruit_prisoner,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,potential;revoke_allowed,,1,1
recruit_torm_paladin,decisions,decisions/faerun_religious_decisions.txt,,new,,bloodlines,0,1
recruit_troops_nomad,decisions,decisions/HL_decisions.txt,decisions/HL_decisions.txt,modified,potential,governments_custom,1,1
recruit_troops_norse,decisions,decisions/HL_decisions.txt,decisions/HL_decisions.txt,modified,potential,governments_custom,1,1
recruit_wonder_guard,decisions,decisions/wonder_decisions.txt,decisions/wonder_decisions.txt,modified,potential,wonders,1,1
reforge_crown_of_narfell_decision,decisions,decisions/faerun_artifact_decisions.txt,,new,,,0,1
reforge_regalia_of_impiltur_decision,decisions,decisions/faerun_artifact_decisions.txt,,new,,governments_custom,0,1
reform_anok_imaskar,decisions,decisions/faerun_realm_forming.txt,,new,,bloodlines,0,1
reform_athalantar,decisions,decisions/faerun_realm_forming.txt,,new,,bloodlines,0,1
reform_moradask_empire,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
reform_moradask_kingdom,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
reform_muluk_kingdom,decisions,decisions/faerun_realm_forming.txt,,new,,bloodlines,0,1
reform_shanatar,decisions,decisions/faerun_realm_forming.txt,,new,,bloodlines,0,1
reform_shoon,decisions,decisions/faerun_realm_forming.txt,,new,,bloodlines,0,1
reform_uthtower,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
reform_yarlith,decisions,decisions/faerun_realm_forming.txt,,new,,,0,1
regenerate_decision,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
release_tributary,targeted_decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,revoke_allowed,,1,1
relieve_shieldmaiden,targetted_decisions,decisions/norse_minor_decisions.txt,decisions/norse_minor_decisions.txt,modified,from_potential;potential;revoke_allowed,,1,1
remove_reconquista_beneficiary_other,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
remove_reconquista_beneficiary_self,targetted_decisions,,decisions/HF_realm_decisions.txt,deleted,,,1,0
remove_vow_of_poverty,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
rename_artifact,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,potential,,1,1
rename_wonder,decisions,decisions/minor_decisions.txt,decisions/minor_decisions.txt,modified,potential,wonders,1,1
renounce_iconoclasm,decisions,,decisions/conversion_decisions.txt,deleted,,,1,0
repair_peacock_throne,decisions,decisions/faerun_artifact_decisions.txt,,new,,,0,1
repair_wonder_decision,decisions,decisions/wonder_decisions.txt,decisions/wonder_decisions.txt,modified,ai_check_interval;potential,wonders,1,1
repay_money_gurs,decisions,decisions/minor_decisions.txt,,new,,,0,1
repay_money_jewish_special,decisions,,decisions/HFP_minor_decisions.txt,deleted,,,1,0
repay_money_jews,decisions,,decisions/minor_decisions.txt,deleted,,,1,0
repay_money_radhanites,decisions,,decisions/jd_jewish_decisions.txt,deleted,,,1,0
request_council_position,targetted_decisions,decisions/ze_ambition_decisions.txt,decisions/ze_ambition_decisions.txt,modified,ai;revoke_allowed,objectives,1,1
request_sponsored_baptism,targetted_decisions,,decisions/HF_baptism_decisions.txt,deleted,,,1,0
request_to_rank_up_within_society,society_decisions,decisions/mnm_society_decisions.txt,decisions/mnm_society_decisions.txt,modified,allow;effect;potential;revoke_allowed,societies,1,1
resplendent_youth,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_ammarindar,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_besilmer,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_black_altar,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_byzantine_empire,decisions,,decisions/HFP_realm_decisions.txt,deleted,,,1,0
restore_dareth,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_dwarfhold,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_ecumenical_patriarchate,decisions,,decisions/religious_decisions.txt,deleted,,,1,0
restore_gharraghaur,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_haunghdannar,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_high_priesthood,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
restore_ironstar,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_lotus_throne,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_magister,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_oghrann,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_pope_in_rome,decisions,,decisions/religious_decisions.txt,deleted,,,1,0
restore_priesthood,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
restore_promenade_of_the_dark_maiden,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_roman_empire,decisions,,decisions/realm_decisions.txt,deleted,,,1,0
restore_sarphil,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
restore_tethyamar,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
reveal_secret_identity,decisions,decisions/faerun_culturerace_decisions.txt,,new,,sorcerer_tiers,0,1
revenance,targeted_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
revenge_waterdeep,society_decisions,decisions/faerun_societies_decisions.txt,,new,,bloodlines;societies,0,1
revoke_primary,settlement_decisions,decisions/settlement_decisions.txt,decisions/settlement_decisions.txt,modified,revoke_allowed,governments_custom,1,1
ritual_animate_dead,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
ritual_charm_person,targeted_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
ritual_charm_person_fake,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
ritual_dominate_person,targeted_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
ritual_dominate_person_fake,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
ritual_of_the_border,settlement_decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
ritual_summon_fiends,decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
rlg_chg_player_dec,decisions,decisions/faerun_religious_decisions.txt,,new,,societies,0,1
rogue_take_over_crime,settlement_decisions,decisions/faerun_class_decisions.txt,,new,,,0,1
roman_renaissance,decisions,,decisions/conversion_decisions.txt,deleted,,,1,0
ruby_summon_spectator,decisions,decisions/faerun_artifact_decisions.txt,,new,,,0,1
ruthless_taxation,title_decisions,decisions/faerun_societies_decisions.txt,,new,,societies,0,1
sacrifice_everyone_decision,decisions,decisions/faerun_misc_decisions.txt,,new,,,0,1
sadaqah_saddka,decisions,decisions/realm_decisions.txt,decisions/realm_decisions.txt,modified,ai;potential,,1,1
same_gender_consort,targeted_decisions,decisions/faerun_misc_decisions.txt,,new,,governments_custom,0,1
same_gender_marry,targeted_decisions,decisions/faerun_misc_decisions.txt,,new,,,0,1
same_gender_marry_fake,decisions,decisions/faerun_misc_decisions.txt,,new,,,0,1
satanists_recruit,targeted_decisions,decisions/mnm_devil_worshipers_decisions.txt,decisions/mnm_society_decisions.txt,modified,ai_check_interval;ai_will_do;allow;effect;from_potential;potential;revoke_allowed,societies,1,1
school_tao,decisions,,decisions/jd_taoist_decisions.txt,deleted,,,1,0
search_for_artifact,targeted_decisions,decisions/mnm_society_decisions.txt,decisions/mnm_society_decisions.txt,modified,revoke_allowed,,1,1
secret_religions_blend_in,society_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;is_in_society;potential;revoke_allowed,societies,1,1
secret_religions_conduct_secret_ceremony,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;revoke_allowed,societies,1,1
secret_religions_evoke_sympathy,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;allow;from_potential;revoke_allowed,societies,1,1
secret_religions_falsely_confess_faith,decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai;allow;effect;potential;revoke_allowed,,1,1
secret_religions_found_secret_religious_society,decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;effect;potential;revoke_allowed,societies,1,1
secret_religions_induct_character,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;allow;potential;revoke_allowed,societies,1,1
secret_religions_induct_child,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;potential;revoke_allowed,societies,1,1
secret_religions_openly_adopt_faith,society_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;allow;effect;is_in_society;potential;revoke_allowed,societies,1,1
secret_religions_personally_adopt_secret_religion,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai;allow;effect;revoke_allowed,,1,1
secret_religions_prepare_grounds,title_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;is_in_society;potential,societies,1,1
secret_religions_recruit,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai_check_interval;ai_will_do;revoke_allowed,societies,1,1
secret_religions_renounce_secret_religion,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai;effect;revoke_allowed,societies,1,1
secretly_convert_to_aztec_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_aztec_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_baltic_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_baltic_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_bon_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_bon_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_buddhist_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_calishite_faith_holy_site,title_decisions,decisions/mnm_secret_religious_societies_decisions.txt,,new,,societies,0,1
secretly_convert_to_catholic_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_close_relations_religion,targeted_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai;from_potential;potential;revoke_allowed,societies,1,1
secretly_convert_to_finnish_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_finnish_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_hindu_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_ibadi_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_jain_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_jewish_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_miaphysite_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_mulhorandi_faith_holy_site,title_decisions,decisions/mnm_secret_religious_societies_decisions.txt,,new,,societies,0,1
secretly_convert_to_nestorian_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_norse_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_norse_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_orthodox_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_province_religion,title_decisions,decisions/mnm_secret_religious_societies_decisions.txt,decisions/mnm_secret_religious_societies_decisions.txt,modified,ai;allow;from_potential;potential;revoke_allowed,societies,1,1
secretly_convert_to_shiite_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_slavic_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_slavic_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_sunni_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_taoist_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_tengri_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_tengri_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_tuigan_shamanism_holy_site,title_decisions,decisions/mnm_secret_religious_societies_decisions.txt,,new,,societies,0,1
secretly_convert_to_west_african_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_west_african_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_zoroastrian_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_zun_pagan_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
secretly_convert_to_zun_pagan_reformed_holy_site,title_decisions,,decisions/mnm_secret_religious_societies_decisions.txt,deleted,,,1,0
seduce_decision,targetted_decisions,decisions/way_of_life_decisions.txt,decisions/way_of_life_decisions.txt,modified,ai_check_interval;ai_will_do;effect;from_potential;potential;revoke_allowed,,1,1
seek_treatment,decisions,decisions/rip_various_decisions.txt,decisions/rip_various_decisions.txt,modified,potential;revoke_allowed,disease;minor_titles,1,1
seld_invite_fey,decisions,decisions/faerun_religious_decisions.txt,,new,,,0,1
select_crusade_beneficiary,targetted_decisions,,decisions/HFP_crusades.txt,deleted,,,1,0
send_child_into_hiding,targetted_decisions,decisions/dynasty_decisions.txt,decisions/dynasty_decisions.txt,modified,revoke_allowed,job_titles,1,1
send_spouse_into_hiding,targetted_decisions,decisions/dynasty_decisions.txt,decisions/dynasty_decisions.txt,modified,revoke_allowed,job_titles,1,1
