ck2_trait,source_file,reason
bio_simon,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_sirac,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_skie,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_sofina,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_soneillon,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_songal,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_sosumptu,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_srossar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_sseth,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_storm_silverhand,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_storvald,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_szass,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_taern,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tamarand,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tanalasta,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tchazzar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_teirgoh,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_thalamra,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_thamalon,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_thauglorimorgorus,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_thavius,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_thazienne,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_themberchaud,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tiago,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tiamat_planar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tiamat_unther,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tiax,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tomi,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_torg,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_torlin,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_trelasarra,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_triel,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tristan,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_trobriand,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_trovus,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tsabanor,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tsabrak,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tsao,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_tyranthraxus,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_ulder,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_uresgol,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_ususi,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vaelish,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vajra,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vala,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_valamaradace,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_valen,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_valindra,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_valygar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_veiti,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vellynne,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vendes,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_venger,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_viconia,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vierna,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_vizeran,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_voaraghamanthar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_voghiln,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_volo,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_volsembra,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_voss,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_waervaerendor,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_wulfgar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_wyll,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xan,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xanathar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xanos,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xardorok,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xenk,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xeremiah,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xvim,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xzar,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_xzar2,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yamun,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yeenoghu,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yeslick,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yoshimo,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yu_wu,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_yvonnel,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zaknafein,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zaltember,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zalto,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zaranda,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zariel,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zelraun,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zhengyi,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zhjaeve,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zrie,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bio_zushaxx,z_biography_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
bisexual,roleplaying_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
black_chung_tao,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_asmodeus,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_auril,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_bahamut,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_bane,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_bhaal,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_cyric,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_deneir,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_eilistraee,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_enlil,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_faceless_god,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_gilgeam,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_gruumsh,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_helm,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_kossuth,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_lolth,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_malar,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_mask,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_mielikki,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_myrkul,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_mystra,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_seldarine,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_shar,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_siamorphe,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_sseth,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_sune,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_talona,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_thasmudyan,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_tiamat,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_ubtao,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
chosen_umberlee,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
class_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
ethoist,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
expert_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
former_adventurer,roleplaying_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
journeyman_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
legendary_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
loyal,roleplaying_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
master_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
moralist,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
padhran_mountain,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
padhran_ocean,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
padhran_river,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_abbathor,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_achazar,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
