ck2_id,ck3_id,namespace,kind,ck3_type,theme,emitted,live,score,mapped,total,gates,calls,loc_keys,source_file
MNM.9928,fae_mnm.9928,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MEDIUM_ARTIFACT_DUTY;EVTOPT_MEDIUM_ARTIFACT_MONEY;EVTOPT_MEDIUM_ARTIFACT_FAVOR;EVTOPT_MEDIUM_ARTIFACT_PRESTIGE;EVTDESC_MNM_9804,events/mnm_artifacts_events.txt
MNM.9929,fae_mnm.9929,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MEDIUM_ARTIFACT_DUTY;EVTOPT_MEDIUM_ARTIFACT_MONEY;EVTOPT_MEDIUM_ARTIFACT_FAVOR;EVTOPT_MEDIUM_ARTIFACT_PRESTIGE;EVTDESC_MNM_9804,events/mnm_artifacts_events.txt
MNM.9930,fae_mnm.9930,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MEDIUM_ARTIFACT_DUTY;EVTOPT_MEDIUM_ARTIFACT_MONEY;EVTOPT_MEDIUM_ARTIFACT_FAVOR;EVTOPT_MEDIUM_ARTIFACT_PRESTIGE;EVTDESC_MNM_9804,events/mnm_artifacts_events.txt
MNM.9931,fae_mnm.9931,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MEDIUM_ARTIFACT_DUTY;EVTOPT_MEDIUM_ARTIFACT_MONEY;EVTOPT_MEDIUM_ARTIFACT_FAVOR;EVTOPT_MEDIUM_ARTIFACT_PRESTIGE;EVTDESC_MNM_9804,events/mnm_artifacts_events.txt
MNM.9932,fae_mnm.9932,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MEDIUM_ARTIFACT_DUTY;EVTOPT_MEDIUM_ARTIFACT_MONEY;EVTOPT_MEDIUM_ARTIFACT_FAVOR;EVTOPT_MEDIUM_ARTIFACT_PRESTIGE;EVTDESC_MNM_9804,events/mnm_artifacts_events.txt
MNM.9933,fae_mnm.9933,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MAJOR_ARTIFACT_DUTY;EVTOPT_MAJOR_ARTIFACT_MONEY;EVTOPT_MAJOR_ARTIFACT_FAVOR;EVTOPT_MAJOR_ARTIFACT_PRESTIGE;EVTDESC_MNM_9780,events/mnm_artifacts_events.txt
MNM.9934,fae_mnm.9934,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MAJOR_ARTIFACT_DUTY;EVTOPT_MAJOR_ARTIFACT_MONEY;EVTOPT_MAJOR_ARTIFACT_FAVOR;EVTOPT_MAJOR_ARTIFACT_PRESTIGE;EVTDESC_MNM_9780,events/mnm_artifacts_events.txt
MNM.9935,fae_mnm.9935,fae_mnm,character_event,character_event,faith,yes,no,0.280,7,25,score;from_scope;unsaved_scope,,EVTOPT_MAJOR_ARTIFACT_DUTY;EVTOPT_MAJOR_ARTIFACT_MONEY;EVTOPT_MAJOR_ARTIFACT_FAVOR;EVTOPT_MAJOR_ARTIFACT_PRESTIGE;EVTDESC_MNM_9780,events/mnm_artifacts_events.txt
Ordning.0001,fae_ordning.1,fae_ordning,character_event,character_event,learning,yes,no,0.000,0,1,score,,EVTOPTA_Ordning_0001;EVTDESC_Ordning_0001,events/faerun_ordning_events.txt
Ordning.0002,fae_ordning.2,fae_ordning,character_event,character_event,default,yes,no,0.333,3,9,score,,,events/faerun_ordning_events.txt
Ordning.0003,fae_ordning.3,fae_ordning,character_event,character_event,default,yes,no,1.000,1,1,from_scope;unsaved_scope,Ordning.0004,,events/faerun_ordning_events.txt
Ordning.0004,fae_ordning.4,fae_ordning,character_event,character_event,learning,yes,yes,1.000,0,0,,,EVTOPTA_Ordning_0004;EVTDESC_Ordning_0004,events/faerun_ordning_events.txt
PATRONS_NEW.1,fae_patrons_new.1,fae_patrons_new,character_event,character_event,faith,yes,no,0.600,12,20,score,,PATRONS_NEW.1.a;PATRONS_NEW.1.b;PATRONS_NEW.1.desc,events/faerun_patrons_events_new.txt
PATRONS_NEW.2,fae_patrons_new.2,fae_patrons_new,character_event,character_event,default,yes,no,0.375,3,8,score,,,events/faerun_patrons_events_new.txt
PATRONS_NEW.3,fae_patrons_new.3,fae_patrons_new,character_event,character_event,default,yes,no,0.833,5,6,score,,,events/faerun_patrons_events_new.txt
RAID.1,fae_raid.1,fae_raid,character_event,character_event,raid,yes,no,0.548,17,31,score;dead_call;unsaved_scope,RAID.2;RAID.2;RAID.2;RAID.2,EVTOPTA_RAID_1;EVTOPTB_RAID_1;EVTOPTC_RAID_1;EVTOPTD_RAID_1;EVTOPTE_RAID_1;EVTDESC_RAID_1,events/faerun_raiding_events.txt
RAID.10,fae_raid.10,fae_raid,character_event,character_event,war,yes,no,0.846,44,52,score;dead_call;unsaved_scope,RAID.100;RAID.51,EVTOPTA_RAID_10;EVTOPTB_RAID_10;EVTOPTC_RAID_10;EVTDESC_RAID_10,events/faerun_raiding_events.txt
RAID.100,fae_raid.100,fae_raid,character_event,character_event,battle,yes,no,0.667,4,6,score;dead_call;unsaved_scope,RAID.54,EVTOPTA_RAID_100;EVTDESC_RAID_100,events/faerun_raiding_events.txt
RAID.101,fae_raid.101,fae_raid,character_event,character_event,default,yes,no,1.000,6,6,unsaved_scope,,,events/faerun_raiding_events.txt
RAID.11,fae_raid.11,fae_raid,character_event,character_event,default,yes,no,0.750,9,12,score;unsaved_scope,RAID.53,EVTOPTA_RAID_11;EVTDESC_RAID_11,events/faerun_raiding_events.txt
RAID.12,fae_raid.12,fae_raid,character_event,character_event,raid,yes,no,0.778,7,9,score;unsaved_scope,,EVTOPTA_RAID_12;EVTDESC_RAID_12,events/faerun_raiding_events.txt
RAID.13,fae_raid.13,fae_raid,character_event,character_event,raid,yes,no,0.909,10,11,score;unsaved_scope,,EVTOPTA_TOG_3301;EVTDESC_TOG_3301,events/faerun_raiding_events.txt
RAID.14,fae_raid.14,fae_raid,character_event,character_event,raid,yes,no,0.800,8,10,score;unsaved_scope,,EVTOPTA_TOG_3302;EVTDESC_TOG_3302,events/faerun_raiding_events.txt
RAID.15,fae_raid.15,fae_raid,character_event,character_event,raid,yes,no,0.833,10,12,score;unsaved_scope,,EVTOPTA_TOG_3303;EVTDESC_TOG_3303,events/faerun_raiding_events.txt
RAID.16,fae_raid.16,fae_raid,character_event,character_event,war,yes,no,0.361,22,61,score;unsaved_scope,,EVTOPTAHF23207;EVTOPTBHF23207;EVTOPTCHF23207;EVTDESC_RAID_16,events/faerun_raiding_events.txt
RAID.17,fae_raid.17,fae_raid,character_event,character_event,war,yes,no,0.393,22,56,score;unsaved_scope,,EVTOPTAHF23209;EVTOPTBHF23209;EVTOPTCHF23209;EVTDESC_RAID_17,events/faerun_raiding_events.txt
RAID.18,fae_raid.18,fae_raid,character_event,character_event,battle,yes,no,0.636,7,11,score;dead_call;unsaved_scope,RAID.51,EVTOPTA_RAID_18;EVTDESC_RAID_18,events/faerun_raiding_events.txt
RAID.19,fae_raid.19,fae_raid,character_event,character_event,disaster,yes,no,0.750,42,56,score;dead_call;unsaved_scope,RAID.100;RAID.51,EVTOPTA_RAID_19;EVTOPTC_RAID_10;EVTDESC_RAID_19,events/faerun_raiding_events.txt
RAID.2,fae_raid.2,fae_raid,character_event,character_event,travel,yes,no,0.625,30,48,score;dead_call;unsaved_scope,RAID.3;RAID.3;RAID.3;RAID.3,EVTOPTA_RAID_2;EVTOPTB_RAID_2;EVTOPTC_RAID_2;EVTOPTD_RAID_2;EVTOPTE_RAID_2;EVTDESC_RAID_2,events/faerun_raiding_events.txt
RAID.20,fae_raid.20,fae_raid,character_event,character_event,war,yes,no,0.867,39,45,score;dead_call;unsaved_scope,RAID.51,EVTOPTA_RAID_20;EVTOPTB_RAID_20;EVTDESC_RAID_20,events/faerun_raiding_events.txt
RAID.21,fae_raid.21,fae_raid,character_event,character_event,martial,yes,no,0.909,10,11,score;unsaved_scope,,EVTOPTA_RAID_21;EVTDESC_RAID_21,events/faerun_raiding_events.txt
RAID.22,fae_raid.22,fae_raid,character_event,character_event,martial,yes,no,0.909,10,11,score;unsaved_scope,,EVTOPTA_RAID_22;EVTDESC_RAID_22,events/faerun_raiding_events.txt
RAID.23,fae_raid.23,fae_raid,character_event,character_event,unfriendly,yes,no,0.700,7,10,score;unsaved_scope,,EVTOPTA_RAID_23;EVTDESC_RAID_23,events/faerun_raiding_events.txt
RAID.24,fae_raid.24,fae_raid,character_event,character_event,default,yes,no,0.556,15,27,score;unsaved_scope,,EVTOPTA_RAID_24;EVTOPTB_RAID_24;EVTDESC_RAID_24,events/faerun_raiding_events.txt
RAID.25,fae_raid.25,fae_raid,character_event,character_event,martial,yes,no,0.731,57,78,score;dead_call;unsaved_scope,RAID.100;RAID.100,EVTOPTA_RAID_25;EVTOPTB_RAID_25;EVTDESC_RAID_25,events/faerun_raiding_events.txt
RAID.26,fae_raid.26,fae_raid,character_event,character_event,raid,yes,no,0.714,5,7,score;unsaved_scope,,EXCELLENT;TOG.3404.d,events/faerun_raiding_events.txt
RAID.3,fae_raid.3,fae_raid,character_event,character_event,default,yes,no,0.273,3,11,score;from_scope;dead_call;unsaved_scope,RAID.4;RAID.4,EVTOPTA_RAID_3;EVTOPTB_RAID_3;EVTDESC_RAID_3,events/faerun_raiding_events.txt
RAID.4,fae_raid.4,fae_raid,character_event,character_event,default,yes,no,0.197,34,173,score;dead_call;unsaved_scope,RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.11;RAID.12;RAID.13;RAID.14;RAID.15;RAID.16;RAID.17;RAID.18;RAID.19;RAID.20;RAID.21;RAID.22;RAID.23;RAID.24;RAID.25;RAID.26;RAID.10;RAID.50;RAID.51;RAID.101;RAID.101;RAID.50;RAID.51;RAID.101;RAID.101;RAID.50;RAID.51;RAID.101;RAID.101,,events/faerun_raiding_events.txt
RAID.50,fae_raid.50,fae_raid,character_event,character_event,raid,yes,no,0.347,25,72,score;dead_call;unsaved_scope,ELDC.1008;HF.25514;TGF.3320;TGF.3321;TGF.3322;HF.23212;RAID.52,EVTOPTA_RAID_50;EVTDESC_RAID_50,events/faerun_raiding_events.txt
RAID.51,fae_raid.51,fae_raid,character_event,character_event,battle,yes,no,0.778,7,9,score;dead_call;unsaved_scope,RAID.54,EVTOPTA_RAID_51;EVTDESC_RAID_51,events/faerun_raiding_events.txt
RAID.52,fae_raid.52,fae_raid,character_event,character_event,raid,yes,no,0.500,1,2,score;unsaved_scope,,EVTOPTA_RAID_52;EVTDESC_RAID_52,events/faerun_raiding_events.txt
RAID.53,fae_raid.53,fae_raid,character_event,character_event,default,yes,yes,1.000,0,0,,,EVTOPTA_RAID_53;EVTDESC_RAID_53,events/faerun_raiding_events.txt
RAID.54,fae_raid.54,fae_raid,character_event,character_event,battle,yes,no,0.429,3,7,score;unsaved_scope,,EVTOPTA_RAID_54;EVTDESC_RAID_54,events/faerun_raiding_events.txt
RIP.11508,fae_rip.11508,fae_rip,character_event,character_event,default,yes,no,0.000,0,3,score,,EVTOPTA_RIP_11508;EVTDESC_RIP_11508,events/rip_maimed_events.txt
RIP.11512,fae_rip.11512,fae_rip,character_event,character_event,default,yes,no,0.000,0,2,score,,EVTOPTA_RIP_11511;EVTDESC_RIP_11512,events/rip_maimed_events.txt
RIP.11513,fae_rip.11513,fae_rip,character_event,character_event,default,yes,no,0.000,0,2,score,,EVTOPTA_RIP_11511;EVTDESC_RIP_11513,events/rip_maimed_events.txt
RIP.20029,fae_rip.20029,fae_rip,character_event,character_event,prison,yes,no,0.000,0,1,score,,EVTOPTA_RIP_20029;EVTDSC_RIP_20029,events/rip_torture_events.txt
RIP.20030,fae_rip.20030,fae_rip,character_event,character_event,prison,yes,no,0.333,1,3,score,,EVTOPTA_RIP_20030;EVTDSC_RIP_20030,events/rip_torture_events.txt
RIP.29450,fae_rip.29450,fae_rip,character_event,character_event,default,yes,no,0.375,3,8,score;dead_call,RIP.29500,,events/rip_flavor_events.txt
STH.1000,fae_sth.1000,fae_sth,character_event,character_event,default,yes,no,0.083,2,24,score;dead_call,STH.1001;STH.1430;MASK.1430;TELF.1430,,events/faerun_shadow_thieves_events.txt
STH.10000,fae_sth.10000,fae_sth,narrative_event,character_event,default,yes,no,0.000,0,5,score,,EVTOPTA_STH_10000;EVTOPTB_STH_10000;EVTNAMESTH10000;EVTDESC_STH_10000;EVTDESC_STH_10000_SHADOW,events/faerun_shadow_thieves_events.txt
STH.1001,fae_sth.1001,fae_sth,character_event,character_event,default,yes,no,0.429,3,7,score;dead_call;unsaved_scope,STH.1002,,events/faerun_shadow_thieves_events.txt
STH.1002,fae_sth.1002,fae_sth,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,STH.1003,,events/faerun_shadow_thieves_events.txt
STH.1003,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_shadow_thieves_events.txt
STH.1004,fae_sth.1004,fae_sth,character_event,character_event,intrigue,yes,no,0.465,20,43,score;from_scope;dead_call;unsaved_scope,STH.1005;STH.1005;STH.1006;STH.1005;STH.1006,EVTOPTA_STH_1004;EVTOPTB_STH_1004;EVTOPTC_STH_1004;EVTOPTD_STH_1004;EVTDESC_STH_1004,events/faerun_shadow_thieves_events.txt
STH.1005,fae_sth.1005,fae_sth,character_event,character_event,intrigue,yes,no,0.636,7,11,score,,EVTOPTA_STH_1005;EVTDESC_STH_1005_A;EVTDESC_STH_1005_B;EVTDESC_STH_1005_C,events/faerun_shadow_thieves_events.txt
STH.1006,fae_sth.1006,fae_sth,character_event,character_event,dungeon,yes,no,0.545,12,22,score;unsaved_scope,,EVTOPTA_STH_1006;EVTOPTB_STH_1006;EVTDESC_STH_1006_A;EVTDESC_STH_1006_B,events/faerun_shadow_thieves_events.txt
STH.110,fae_sth.110,fae_sth,character_event,character_event,default,yes,no,0.375,6,16,score;dead_call,STH.111,,events/faerun_shadow_thieves_events.txt
STH.111,fae_sth.111,fae_sth,character_event,character_event,default,yes,no,0.632,12,19,score,,,events/faerun_shadow_thieves_events.txt
STH.1430,fae_sth.1430,fae_sth,character_event,character_event,default,yes,no,0.286,2,7,score;unsaved_scope,,,events/faerun_shadow_thieves_events.txt
STH.1431,fae_sth.1431,fae_sth,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,STH.1432,,events/faerun_shadow_thieves_events.txt
STH.1432,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_shadow_thieves_events.txt
STH.1433,fae_sth.1433,fae_sth,character_event,character_event,intrigue,yes,no,0.467,21,45,score;from_scope;dead_call;unsaved_scope,STH.1434;STH.1434;STH.1435;STH.1434;STH.1435,EVTOPTA_STH_1433;EVTOPTB_STH_1433;EVTOPTC_STH_1433;EVTOPTD_STH_1433;EVTDESC_STH_1433,events/faerun_shadow_thieves_events.txt
STH.1434,fae_sth.1434,fae_sth,character_event,character_event,intrigue,yes,no,0.350,7,20,score;dead_call,STH.1436;STH.1436;STH.1436;STH.1436,EVTOPTA_STH_1434;EVTOPTB_STH_1434;EVTOPTC_STH_1434;EVTOPTD_STH_1434;EVTDESC_STH_1434_A;EVTDESC_STH_1434_B;EVTDESC_STH_1434_C,events/faerun_shadow_thieves_events.txt
STH.1435,fae_sth.1435,fae_sth,character_event,character_event,dungeon,yes,no,0.545,12,22,score;unsaved_scope,,EVTOPTA_STH_1435;EVTOPTB_STH_1435;EVTDESC_STH_1435_A;EVTDESC_STH_1435_B,events/faerun_shadow_thieves_events.txt
STH.1436,fae_sth.1436,fae_sth,character_event,character_event,intrigue,yes,no,0.000,0,3,score,,EVTOPTA_STH_1436;EVTDESC_STH_1436,events/faerun_shadow_thieves_events.txt
STH.1900,fae_sth.1900,fae_sth,character_event,character_event,intrigue,yes,no,0.500,4,8,score;dead_call,STH.1902;STH.1904;STH.1906,EVTOPTA_STH_1900;EVTOPTB_STH_1900;EVTOPTC_STH_1900;EVTOPTD_STH_1900;EVTDESC_STH_1900,events/faerun_shadow_thieves_events.txt
STH.1901,fae_sth.1901,fae_sth,character_event,character_event,intrigue,yes,no,0.971,34,35,score,,EVTOPTA_STH_1901;EVTOPTB_STH_1901;EVTOPTC_STH_1901;EVTOPTD_STH_1901;EVTDESCA_STH_1901;EVTDESCB_STH_1901;EVTDESCC_STH_1901,events/faerun_shadow_thieves_events.txt
STH.1902,fae_sth.1902,fae_sth,character_event,character_event,intrigue,yes,no,0.533,8,15,score;dead_call,STH.1903;STH.1903,EVTOPTA_STH_1902;EVTOPTB_STH_1902;EVTDESC_STH_1902,events/faerun_shadow_thieves_events.txt
STH.1903,fae_sth.1903,fae_sth,character_event,character_event,intrigue,yes,no,0.667,2,3,score,,EVTOPTA_STH_1903;EVTDESC_STH_1903;EVTDESC_STH_1903,events/faerun_shadow_thieves_events.txt
STH.1904,fae_sth.1904,fae_sth,character_event,character_event,prison,yes,no,0.714,10,14,score;dead_call,STH.1905;STH.1905,EVTOPTA_STH_1904;EVTOPTB_STH_1904;EVTDESC_STH_1904,events/faerun_shadow_thieves_events.txt
STH.1905,fae_sth.1905,fae_sth,character_event,character_event,prison,yes,no,0.667,2,3,score,,EVTOPTA_STH_1905;EVTDESC_STH_1905,events/faerun_shadow_thieves_events.txt
STH.1906,fae_sth.1906,fae_sth,character_event,character_event,love,yes,no,0.714,10,14,score;dead_call,STH.1907;STH.1907,EVTOPTA_STH_1906;EVTOPTB_STH_1906;EVTDESC_STH_1906,events/faerun_shadow_thieves_events.txt
STH.1907,fae_sth.1907,fae_sth,character_event,character_event,love,yes,no,0.833,5,6,score,,EVTOPTA_STH_1907;EVTDESC_STH_1907,events/faerun_shadow_thieves_events.txt
STH.400,fae_sth.400,fae_sth,character_event,character_event,war,yes,no,0.500,1,2,score;unsaved_scope,,EVTOPTA_STH_400;EVTDESC_STH_400,events/faerun_shadow_thieves_events.txt
STH.401,fae_sth.401,fae_sth,character_event,character_event,stewardship,yes,no,0.167,2,12,score,,EVTOPTA_STH_401;EVTDESC_STH_401,events/faerun_shadow_thieves_events.txt
STH.402,fae_sth.402,fae_sth,character_event,character_event,diplomacy,yes,no,0.100,2,20,score,,EVTOPTA_STH_402;EVTOPTB_STH_402;EVTDESC_STH_402,events/faerun_shadow_thieves_events.txt
STH.403,fae_sth.403,fae_sth,character_event,character_event,war,yes,no,0.250,5,20,score,,EVTOPTA_STH_403;EVTOPTB_STH_403;EVTOPTC_STH_403;EVTDESC_STH_403,events/faerun_shadow_thieves_events.txt
TELF.100,fae_telf.100,fae_telf,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,TELF.101,,events/faerun_shadow_telflamm_events.txt
TELF.101,fae_telf.101,fae_telf,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,TELF.102,,events/faerun_shadow_telflamm_events.txt
TELF.102,fae_telf.102,fae_telf,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_TELF_102;EVTDESC_TELF_102,events/faerun_shadow_telflamm_events.txt
TELF.110,fae_telf.110,fae_telf,character_event,character_event,default,yes,no,0.375,6,16,score;dead_call,TELF.111,,events/faerun_shadow_telflamm_events.txt
TELF.111,fae_telf.111,fae_telf,character_event,character_event,default,yes,no,0.632,12,19,score,,,events/faerun_shadow_telflamm_events.txt
TELF.1430,fae_telf.1430,fae_telf,character_event,character_event,default,yes,no,0.286,2,7,score;unsaved_scope,,,events/faerun_shadow_telflamm_events.txt
TELF.400,fae_telf.400,fae_telf,character_event,character_event,war,yes,no,0.500,1,2,score;unsaved_scope,,EVTOPTA_TELF_400;EVTDESC_TELF_400,events/faerun_shadow_telflamm_events.txt
TELF.403,fae_telf.403,fae_telf,character_event,character_event,war,yes,no,0.250,5,20,score,,EVTOPTA_TELF_403;EVTOPTB_TELF_403;EVTOPTC_TELF_403;EVTDESC_TELF_403,events/faerun_shadow_telflamm_events.txt
TOG.109,fae_tog.109,fae_tog,character_event,character_event,default,yes,no,0.763,29,38,score;dead_call,TOG.110;TOG.112;TOG.114;TOG.117,,events/oldgods_mongol_events.txt
TOG.172,fae_tog.172,fae_tog,character_event,character_event,default,yes,no,0.756,65,86,score;dead_call,TOG.200;TOG.203;TOG.206;TOG.208;TOG.211;TOG.214;TOG.180,,events/oldgods_mongol_events.txt
TOG.183,fae_tog.183,fae_tog,character_event,character_event,default,yes,no,0.667,4,6,score;from_scope;dead_call;unsaved_scope,TOG.181;TOG.181,,events/oldgods_mongol_events.txt
TOG.644,fae_tog.644,fae_tog,character_event,character_event,default,yes,no,0.761,67,88,score;dead_call,TOG.650;TOG.653;TOG.656;TOG.658;TOG.661;TOG.664;TOG.642,,events/oldgods_blot_events.txt
TOG.709,fae_tog.709,fae_tog,character_event,character_event,default,yes,no,0.761,67,88,score;dead_call,TOG.720;TOG.723;TOG.726;TOG.728;TOG.731;TOG.734;TOG.707,,events/oldgods_pagan_feasts.txt
TOG.759,fae_tog.759,fae_tog,character_event,character_event,default,yes,no,0.761,67,88,score;dead_call,TOG.770;TOG.773;TOG.776;TOG.778;TOG.781;TOG.784;TOG.757,,events/oldgods_pagan_feasts.txt
TOG.809,fae_tog.809,fae_tog,character_event,character_event,default,yes,no,0.761,67,88,score;dead_call,TOG.820;TOG.823;TOG.826;TOG.828;TOG.831;TOG.834;TOG.807,,events/oldgods_pagan_feasts.txt
TWI.100,fae_twi.100,fae_twi,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,TWI.101,,events/faerun_twisted_rune_events.txt
TWI.1000,fae_twi.1000,fae_twi,character_event,character_event,default,yes,no,0.182,2,11,score;dead_call,TWI.1001;TWI.1011,,events/faerun_twisted_rune_events.txt
TWI.1001,fae_twi.1001,fae_twi,character_event,character_event,default,yes,no,0.429,3,7,score;dead_call;unsaved_scope,TWI.1002,,events/faerun_twisted_rune_events.txt
TWI.1002,fae_twi.1002,fae_twi,character_event,character_event,default,yes,no,0.667,2,3,score;from_scope;dead_call;unsaved_scope,TWI.1003,,events/faerun_twisted_rune_events.txt
TWI.1003,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_twisted_rune_events.txt
TWI.1004,fae_twi.1004,fae_twi,character_event,character_event,default,yes,no,0.000,0,3,score;dead_call,TWI.1008,,events/faerun_twisted_rune_events.txt
TWI.1005,fae_twi.1005,fae_twi,character_event,character_event,default,yes,no,0.000,0,3,score,,,events/faerun_twisted_rune_events.txt
TWI.1008,fae_twi.1008,fae_twi,character_event,character_event,default,yes,no,0.638,44,69,score;from_scope;dead_call;unsaved_scope,10;11;11,,events/faerun_twisted_rune_events.txt
TWI.101,fae_twi.101,fae_twi,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,TWI.102,,events/faerun_twisted_rune_events.txt
TWI.1011,fae_twi.1011,fae_twi,character_event,character_event,default,yes,no,0.429,3,7,score;dead_call;unsaved_scope,TWI.1012,,events/faerun_twisted_rune_events.txt
TWI.1012,fae_twi.1012,fae_twi,character_event,character_event,default,yes,no,0.667,2,3,score;from_scope;dead_call;unsaved_scope,TWI.1013,,events/faerun_twisted_rune_events.txt
TWI.1013,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_twisted_rune_events.txt
TWI.1014,fae_twi.1014,fae_twi,character_event,character_event,default,yes,no,0.000,0,2,score;dead_call,TWI.1018,,events/faerun_twisted_rune_events.txt
TWI.1015,fae_twi.1015,fae_twi,character_event,character_event,default,yes,no,0.000,0,2,score,,,events/faerun_twisted_rune_events.txt
TWI.1017,fae_twi.1017,fae_twi,character_event,character_event,intrigue,yes,no,0.143,1,7,score;unsaved_scope,,EVTOPTA_TWI_1017;EVTDESC_TWI_1017,events/faerun_twisted_rune_events.txt
TWI.1018,fae_twi.1018,fae_twi,character_event,character_event,default,yes,no,0.462,12,26,score;from_scope;dead_call;unsaved_scope,TWI.1017;TWI.1015,,events/faerun_twisted_rune_events.txt
TWI.102,fae_twi.102,fae_twi,character_event,character_event,default,yes,no,0.667,2,3,score,,EVTOPTA_TWI_102;EVTDESC_TWI_102,events/faerun_twisted_rune_events.txt
TWI.110,fae_twi.110,fae_twi,character_event,character_event,default,yes,no,0.375,6,16,score;dead_call,TWI.111,,events/faerun_twisted_rune_events.txt
TWI.111,fae_twi.111,fae_twi,character_event,character_event,default,yes,no,0.611,11,18,score,,,events/faerun_twisted_rune_events.txt
TWI.200,fae_twi.200,fae_twi,character_event,character_event,witchcraft,yes,no,0.055,11,199,score,,EVTOPTA_TWI_200;EVTOPTB_TWI_200;EVTOPTC_TWI_200;EVTOPTD_TWI_200;EVTDESC_TWI_200,events/faerun_twisted_rune_events.txt
TWI.201,fae_twi.201,fae_twi,character_event,character_event,witchcraft,yes,no,0.667,2,3,score,,EVTOPTA_TWI_201;EVTDESC_TWI_201,events/faerun_twisted_rune_events.txt
TWI.202,fae_twi.202,fae_twi,character_event,character_event,mental_health,yes,yes,1.000,0,0,,,EVTOPTA_TWI_202;EVTDESC_TWI_202,events/faerun_twisted_rune_events.txt
TWI.25000,fae_twi.25000,fae_twi,character_event,character_event,witchcraft,yes,no,0.333,1,3,score;unsaved_scope,,EVTOPTA_EME_25000;EVTDESC_TWI_25000,events/faerun_twisted_rune_events.txt
WARL.1,fae_warl.1,fae_warl,character_event,character_event,learning,yes,no,0.917,11,12,score,,WARL.1_1;WARL.1_2;WARL.1_3;WARL_1_desc,events/faerun_warlock_events.txt
WARL.2,fae_warl.2,fae_warl,character_event,character_event,default,yes,no,0.650,26,40,score,,WARL_2_desc_1;WARL_2_desc_2;WARL_2_desc_3;WARL_3_desc_1;WARL_3_desc_2;WARL_3_desc_3;WARL_2_desc,events/faerun_warlock_events.txt
WARL.4,fae_warl.4,fae_warl,character_event,character_event,default,yes,no,0.143,3,21,score;dead_call,WARL.5;WARL.1,,events/faerun_warlock_events.txt
WARL.5,fae_warl.5,fae_warl,character_event,character_event,learning,yes,no,0.455,5,11,score;dead_call,WARL.6,WARL_5_desc_1;WARL_5_desc_2;WARL_5_desc_3;WARL_5_desc_other;WARL_5_desc_4;WARL_5_desc_5;WARL_5_desc,events/faerun_warlock_events.txt
