county,barony,holding,built_date,seed_source,pixels,status,ck2_province,ck2_province_name,capital,later_bookmark
c_sefriszar,b_zuldana,church_holding,initial,sampled,2092,placed,1046,Sefriszar,no,no
c_gauros,b_gauros_keep,castle_holding,initial,capital_position,2900,placed,1039,Gauros,yes,no
c_gauros,b_achnizu,city_holding,initial,port_position,4371,placed,1039,Gauros,no,no
c_denzar,b_denzar,city_holding,initial,capital_position,1167,placed,700,Denzar,yes,no
c_denzar,b_chur_gathos,castle_holding,initial,sampled,3318,placed,700,Denzar,no,no
c_escalant,b_escalant,castle_holding,initial,capital_position,991,placed,1040,Escalant,yes,no
c_escalant,b_asha_masdak,city_holding,initial,port_position,655,placed,1040,Escalant,no,no
c_escalant,b_stal_masdak,church_holding,initial,sampled,709,placed,1040,Escalant,no,no
c_amruthar,b_amruthar,castle_holding,initial,capital_position,6043,placed,1048,Amruthar,yes,no
c_amruthar,b_nethwatch,city_holding,initial,port_position,4812,placed,1048,Amruthar,no,no
c_anhaurz,b_anhaurz,castle_holding,initial,capital_position,2859,placed,1038,Anhaurz,yes,no
c_anhaurz,b_mithana,city_holding,initial,port_position,1151,placed,1038,Anhaurz,no,no
c_nethentir,b_nethentir,castle_holding,initial,capital_position,2554,placed,1012,Nethentir,yes,no
c_nethentir,b_the_fanfare,city_holding,initial,port_position,1703,placed,1012,Nethentir,no,no
c_nethjet,b_nethjet,castle_holding,initial,capital_position,1566,placed,1011,Nethjet,yes,no
c_nethjet,b_eshyas,city_holding,initial,port_position,1164,placed,1011,Nethjet,no,no
c_nethjet,b_melmas,church_holding,initial,sampled,639,placed,1011,Nethjet,no,no
c_pyarados,b_pyrados,castle_holding,initial,capital_position,1941,placed,1041,Pyarados,yes,no
c_pyarados,b_moduhur,city_holding,initial,port_position,1285,placed,1041,Pyarados,no,no
c_pyarados,b_eracaz,church_holding,initial,sampled,1945,placed,1041,Pyarados,no,no
c_pyarados,b_delluk,castle_holding,initial,sampled,1544,placed,1041,Pyarados,no,no
c_the_surague,b_onnaghi,castle_holding,initial,capital_position,4431,placed,1059,The Surague,yes,no
c_the_surague,b_ishtamir,city_holding,initial,port_position,4214,placed,1059,The Surague,no,no
c_surthay,b_surtowers,castle_holding,initial,capital_position,1320,placed,1023,Surthay,yes,no
c_surthay,b_westsulkh,city_holding,initial,port_position,871,placed,1023,Surthay,no,no
c_surthay,b_true_surthay,church_holding,initial,sampled,797,placed,1023,Surthay,no,no
c_mulsanyaar,b_rikthana,tribal_holding,initial,capital_position,8431,placed,1022,Mulsanyaar,yes,no
c_surmarsh,b_dagleth,castle_holding,initial,capital_position,4603,placed,1009,Surmarsh,yes,no
c_moszabbar,b_moszabbar,castle_holding,initial,capital_position,4897,placed,1042,Moszabbar,yes,no
c_moszabbar,b_thazar,castle_holding,initial,sampled,1971,placed,1042,Moszabbar,no,no
c_thazar,b_thazar_keep,castle_holding,initial,capital_position,3211,placed,2497,Thazar,yes,no
c_thazar,b_hebe,city_holding,initial,port_position,1687,placed,2497,Thazar,no,no
c_thazarim,b_krenlith,castle_holding,initial,capital_position,2296,placed,1047,Thazarim,yes,no
c_thazarim,b_zunthra,city_holding,initial,port_position,1936,placed,1047,Thazarim,no,no
c_the_alaor,b_thund_greatharbor_anchorage,castle_holding,initial,capital_position,673,placed,1033,The Alaor,yes,no
c_the_alaor,b_alaoran,city_holding,initial,,0,demoted,1033,The Alaor,no,no
c_the_alaor,b_raeldreth,church_holding,1358.4.1,,0,demoted,1033,The Alaor,no,yes
c_bezantur,b_bezantur,castle_holding,initial,capital_position,1150,placed,1032,Bezantur,yes,no
c_bezantur,b_unnakan,city_holding,initial,port_position,839,placed,1032,Bezantur,no,no
c_bezantur,b_hexcidon,church_holding,initial,sampled,1037,placed,1032,Bezantur,no,no
c_bezantur,b_balber,castle_holding,initial,sampled,990,placed,1032,Bezantur,no,no
c_bezantur,b_thrakhos,city_holding,initial,sampled,1056,placed,1032,Bezantur,no,no
c_murbant,b_murbant,castle_holding,initial,capital_position,4762,placed,1037,Murbant,yes,no
c_murbant,b_pytharigla,city_holding,initial,port_position,2004,placed,1037,Murbant,no,no
c_thasselen,b_thasselen,castle_holding,initial,capital_position,1911,placed,1036,Thasselen,yes,no
c_thasselen,b_sekbrax,city_holding,initial,port_position,1600,placed,1036,Thasselen,no,no
c_thasselen,b_nishkashes,church_holding,initial,sampled,1667,placed,1036,Thasselen,no,no
c_tyraturos,b_tyraturos,castle_holding,initial,capital_position,631,placed,1031,Tyraturos,yes,no
c_tyraturos,b_delabbar,city_holding,initial,port_position,1012,placed,1031,Tyraturos,no,no
c_tyraturos,b_belizir,church_holding,initial,sampled,833,placed,1031,Tyraturos,no,no
c_tyraturos,b_sekelmur,castle_holding,initial,sampled,877,placed,1031,Tyraturos,no,no
c_tyraturos,b_nythgoro,city_holding,initial,sampled,731,placed,1031,Tyraturos,no,no
c_ankhur,b_ankhur,castle_holding,initial,capital_position,3089,placed,2496,Ankhur,yes,no
c_ankhur,b_dranikmor,city_holding,initial,port_position,995,placed,2496,Ankhur,no,no
c_ankhur,b_yadara,church_holding,initial,sampled,1292,placed,2496,Ankhur,no,no
c_nuthretos,b_nuthretos,castle_holding,initial,capital_position,1814,placed,1050,Nuthretos,yes,no
c_nuthretos,b_hurkh,city_holding,initial,port_position,2353,placed,1050,Nuthretos,no,no
c_nuthretos,b_mophur,church_holding,initial,sampled,1920,placed,1050,Nuthretos,no,no
c_surag,b_surag,castle_holding,initial,capital_position,1230,placed,1425,Surag,yes,no
c_surag,b_thazrumaros,city_holding,initial,port_position,1986,placed,1425,Surag,no,no
c_surag,b_kurkha,church_holding,initial,sampled,954,placed,1425,Surag,no,no
c_zolum,b_zolum,castle_holding,initial,capital_position,2905,placed,1049,Zolum,yes,no
c_zolum,b_solzepar,city_holding,initial,port_position,2095,placed,1049,Zolum,no,no
c_zolum,b_arkira,city_holding,initial,sampled,1964,placed,1049,Zolum,no,no
c_bildoobaris,b_bildoobaris,tribal_holding,initial,capital_position,2050,placed,992,Bildoobaris,yes,no
c_bildoobaris,b_runalundr,church_holding,initial,sampled,1183,placed,992,Bildoobaris,no,no
c_the_teardrops,b_muirenon,tribal_holding,initial,capital_position,5798,placed,922,The Teardrops,yes,no
c_kolium,b_kolium,tribal_holding,initial,capital_position,9569,placed,927,Kolium,yes,no
c_njast,b_njast,tribal_holding,initial,capital_position,8845,placed,928,NJast,yes,no
c_shandaular,b_shandaular,tribal_holding,initial,capital_position,4127,placed,2540,Shandaular,yes,no
c_kront,b_kront,castle_holding,initial,capital_position,6487,placed,997,Kront,yes,no
c_erech_forest,b_julrish,tribal_holding,initial,capital_position,6006,placed,925,Erech Forest,yes,no
c_falls_of_erech,b_ixxim,tribal_holding,initial,capital_position,7665,placed,926,Falls of Erech,yes,no
c_luirbrech,b_vestil,tribal_holding,initial,capital_position,11147,placed,920,Luirbrech,yes,no
c_hoarbridge,b_hoarbridge,tribal_holding,initial,capital_position,16203,placed,924,Hoarbridge,yes,no
c_aspervi,b_aspervi,tribal_holding,initial,capital_position,20938,placed,921,Aspervi,yes,no
c_qutel,b_nar_sek_qutel,tribal_holding,initial,capital_position,13894,placed,923,Qutel,yes,no
c_icelace,b_icelace,tribal_holding,initial,capital_position,11532,placed,1579,Icelace,yes,no
c_icetail,b_peltarch,tribal_holding,initial,capital_position,4488,placed,930,Icetail,yes,no
c_denderdale,b_denderdale,tribal_holding,initial,capital_position,5223,placed,1424,Denderdale,yes,no
c_jelvym,b_jelvym,tribal_holding,initial,capital_position,15060,placed,932,Jelvym,yes,no
c_nar_ormpur,b_nar_ormpur,tribal_holding,initial,capital_position,3545,placed,929,Nar Ormpur,yes,no
c_quistrade,b_selmast,tribal_holding,initial,capital_position,5417,placed,931,Quistrade,yes,no
c_giant_gap,b_giant_gap,tribal_holding,initial,capital_position,1861,placed,2538,Giant Gap,yes,no
c_merkungard,b_merkun,tribal_holding,initial,capital_position,10493,placed,366,Merkungard,yes,no
c_graskynar,b_graskynar,castle_holding,initial,capital_position,641,placed,2524,Graskynar,yes,no
c_graskynar,b_yaughsonn,city_holding,initial,port_position,568,placed,2524,Graskynar,no,no
c_graskynar,b_tavwurn,church_holding,initial,sampled,492,placed,2524,Graskynar,no,no
c_uthmere,b_uthmere,castle_holding,initial,capital_position,1455,placed,395,Uthmere,yes,no
c_uthmere,b_maubergs_oak,city_holding,initial,port_position,1354,placed,395,Uthmere,no,no
c_uthmere,b_hall_of_the_just,church_holding,initial,sampled,1695,placed,395,Uthmere,no,no
c_uthmere,b_lords_palace,castle_holding,initial,sampled,1823,placed,395,Uthmere,no,no
c_bezentil,b_bezentil,city_holding,initial,capital_position,6926,placed,994,Bezentil,yes,no
c_carwyth,b_carwyth_hold,castle_holding,initial,capital_position,3163,placed,990,Carwyth,yes,no
c_carwyth,b_evreltheds_hill,city_holding,initial,port_position,2983,placed,990,Carwyth,no,no
c_new_sarshel,b_new_sarshel,castle_holding,initial,capital_position,1830,placed,998,New Sarshel,yes,no
c_narderwood,b_fortress_narder,church_holding,initial,capital_position,9846,placed,993,Narderwood,yes,no
c_middlewoods,b_jellik,church_holding,initial,capital_position,9267,placed,1156,Middlewoods,yes,no
c_west_lethyr,b_lethywald,church_holding,initial,capital_position,9503,placed,991,West Lethyr,yes,no
c_wood_of_flam,b_flamhold,church_holding,initial,capital_position,6527,placed,1423,Wood of Flam,yes,no
c_dun_tharos,b_dun_tharos,church_holding,initial,capital_position,8388,placed,2539,Dun-Tharos,yes,no
c_helenas_wood,b_nighthawk_tower,church_holding,initial,capital_position,11930,placed,986,Helenas Wood,yes,no
c_dunwood,b_dag_nast,church_holding,initial,capital_position,8973,placed,989,Dunwood,yes,no
c_sidewinder_wood,b_fortress_clymph,tribal_holding,initial,capital_position,13000,placed,987,Sidewinder Wood,yes,no
c_myth_telvondial,b_myth_telvondial,tribal_holding,initial,capital_position,2444,placed,1576,Myth Telvondial,yes,no
c_spearsmouth_dale,b_spearsmouth,castle_holding,initial,capital_position,1961,placed,996,Spearsmouth Dale,yes,no
c_spearsmouth_dale,b_arglith,city_holding,initial,port_position,1017,placed,996,Spearsmouth Dale,no,no
c_mettledale,b_kuthnuk,castle_holding,initial,capital_position,5829,placed,995,Mettledale,yes,no
c_telflamm,b_telflamm,city_holding,initial,capital_position,1693,placed,1000,Telflamm,yes,no
c_telflamm,b_castle_balindre,castle_holding,initial,sampled,1845,placed,1000,Telflamm,no,no
c_telflamm,b_merchants_fortress,city_holding,1385.1.1,port_position,1293,placed,1000,Telflamm,no,yes
c_telflamm,b_hall_of_the_avenging_hammer,church_holding,initial,sampled,1037,placed,1000,Telflamm,no,no
c_culmaster,b_culmaster,castle_holding,initial,capital_position,1607,placed,1001,Culmaster,yes,no
c_culmaster,b_thassalra,city_holding,initial,port_position,1476,placed,1001,Culmaster,no,no
c_nyth,b_nyth,city_holding,initial,capital_position,1990,placed,999,Nyth,yes,no
c_nyth,b_ethdale,castle_holding,initial,sampled,721,placed,999,Nyth,no,no
c_milvarune,b_milvarune,castle_holding,initial,capital_position,2069,placed,1029,Milvarune,yes,no
c_milvarune,b_paneo,city_holding,initial,port_position,0,demoted,1029,Milvarune,no,no
c_milvarune,b_marbelaga,church_holding,initial,sampled,2408,placed,1029,Milvarune,no,no
c_two_stars,b_two_stars,castle_holding,initial,capital_position,2012,placed,1006,Two-Stars,yes,no
c_two_stars,b_mulsantir_ferry,city_holding,initial,port_position,1879,placed,1006,Two-Stars,no,no
c_two_stars,b_klinthruk,church_holding,initial,sampled,1343,placed,1006,Two-Stars,no,no
c_ashanvast,b_kannur,tribal_holding,initial,capital_position,5448,placed,1010,Ashanvast,yes,no
c_murthil,b_admash,tribal_holding,initial,capital_position,7603,placed,1008,Murthil,yes,no
c_tezir,b_tezir_on_the_marsh,city_holding,initial,capital_position,8690,placed,1007,Tezir,yes,no
c_phent,b_phent,city_holding,initial,capital_position,4278,placed,1002,Phent,yes,no
c_phent,b_inkra,castle_holding,initial,sampled,1547,placed,1002,Phent,no,no
c_ethvale,b_ethvale,castle_holding,initial,capital_position,8143,placed,1013,Ethvale,yes,no
c_ethvale,b_avargand,city_holding,initial,port_position,3735,placed,1013,Ethvale,no,no
c_phsant,b_phsant,city_holding,initial,capital_position,2993,placed,1003,Phsant,yes,no
c_phsant,b_klonna,castle_holding,initial,sampled,1581,placed,1003,Phsant,no,no
c_surcross,b_surcross,city_holding,initial,capital_position,11697,placed,1004,Surcross,yes,no
c_tammar,b_tammar,city_holding,initial,capital_position,5058,placed,1005,Tammar,yes,no
c_tammar,b_simbath,castle_holding,initial,sampled,3016,placed,1005,Tammar,no,no
c_silverymoon,b_silverymoon,city_holding,initial,capital_position,430,placed,25,Silverymoon,yes,no
c_silverymoon,b_rauvinwatch,castle_holding,637.1.1,sampled,607,placed,25,Silverymoon,no,no
c_silverymoon,b_everdusk_hall,church_holding,637.1.1,sampled,522,placed,25,Silverymoon,no,no
c_silverymoon,b_ladys_hand,church_holding,637.1.1,sampled,562,placed,25,Silverymoon,no,no
c_silverymoon,b_khelb,city_holding,637.1.1,port_position,519,placed,25,Silverymoon,no,no
c_rivermoot,b_rivermoot,city_holding,initial,capital_position,2587,placed,28,Rivermoot,yes,no
c_rivermoot,b_winter_edge,city_holding,637.1.1,port_position,766,placed,28,Rivermoot,no,no
c_silvermoon_pass,b_hawks_nest,castle_holding,initial,capital_position,851,placed,30,Silvermoon Pass,yes,no
c_silvermoon_pass,b_auvandell,city_holding,1235.9.1,port_position,1227,placed,30,Silvermoon Pass,no,no
c_silvermoon_pass,b_deckon_thar,castle_holding,1479.1.1,sampled,773,placed,30,Silvermoon Pass,no,yes
c_silverwood,b_olostins_hold,tribal_holding,initial,capital_position,3035,placed,1409,Silverwood,yes,no
c_adbarrim,b_hall_of_kings,castle_holding,initial,capital_position,802,placed,2449,Adbarrim,yes,no
c_adbarrim,b_adbarrim,city_holding,initial,port_position,405,placed,2449,Adbarrim,no,no
c_adbarrim,b_the_foundry,church_holding,initial,sampled,0,demoted,2449,Adbarrim,no,no
c_adbarrim,b_lower_ward,city_holding,initial,,0,demoted,2449,Adbarrim,no,no
c_citadel_adbar,b_citadel_adbar,castle_holding,initial,capital_position,2400,placed,36,Citadel Adbar,yes,no
c_citadel_adbar,b_dragonspikes,castle_holding,initial,sampled,1407,placed,36,Citadel Adbar,no,no
c_cold_vale,b_meruindelve,tribal_holding,initial,capital_position,3819,placed,2462,Cold Vale,yes,no
c_ascore,b_ascore_gates,castle_holding,initial,capital_position,2621,placed,2461,Ascore,yes,no
c_arn_forest,b_graevelwood,castle_holding,initial,capital_position,3628,placed,53,Arn Forest,yes,no
c_the_fork,b_deadsnows,tribal_holding,initial,capital_position,5016,placed,479,The Fork,yes,no
c_vordrorn_forest,b_vordrorn,castle_holding,initial,capital_position,3513,placed,1436,Vordrorn Forest,yes,no
c_mithral_hall,b_mithral_hall,castle_holding,initial,capital_position,452,placed,32,Mithral Hall,yes,no
c_mithral_hall,b_fourthpeak,city_holding,initial,port_position,445,placed,32,Mithral Hall,no,no
c_mithral_hall,b_hall_of_dumathoin,church_holding,initial,sampled,510,placed,32,Mithral Hall,no,no
c_mithral_hall,b_garumns_gorge,castle_holding,initial,sampled,480,placed,32,Mithral Hall,no,no
c_selskar_vale,b_andalbruin,tribal_holding,initial,capital_position,3327,placed,2511,Selskar Vale,yes,no
c_settlestone,b_settlestone,castle_holding,initial,capital_position,532,placed,1413,Settlestone,yes,no
c_settlestone,b_keepers_dale,city_holding,initial,port_position,588,placed,1413,Settlestone,no,no
c_settlestone,b_northlook,church_holding,initial,sampled,467,placed,1413,Settlestone,no,no
c_sundabar,b_masters_hall_sbr,castle_holding,initial,capital_position,3556,placed,38,Sundabar,yes,no
c_sundabar,b_sundabar,city_holding,initial,port_position,1942,placed,38,Sundabar,no,no
c_sundabar,b_hall_of_vigilance,church_holding,initial,sampled,1373,placed,38,Sundabar,no,no
c_sundabar,b_newfort,castle_holding,initial,sampled,2121,placed,38,Sundabar,no,no
c_felbarr,b_citadel_felbarr,castle_holding,initial,capital_position,3729,placed,106,Felbarr,yes,no
c_felbarr,b_felbarr_fields,city_holding,initial,port_position,2186,placed,106,Felbarr,no,no
c_dead_orc_pass,b_dead_orc_pass,tribal_holding,initial,capital_position,2269,placed,2550,Dead Orc Pass,yes,no
c_everlund,b_hall_of_the_elders,castle_holding,515.1.1,capital_position,1399,placed,29,Everlund,yes,no
c_everlund,b_everlund,city_holding,initial,port_position,1216,placed,29,Everlund,no,no
c_everlund,b_moongleam,church_holding,515.1.1,sampled,1223,placed,29,Everlund,no,no
c_jalanthar,b_jalanthar,city_holding,initial,capital_position,2202,placed,473,Jalanthar,yes,no
c_jalanthar,b_moon_pass,castle_holding,882.1.1,sampled,1114,placed,473,Jalanthar,no,no
c_maer_dualdon,b_maer_dualdon,city_holding,277.1.1,capital_position,689,placed,2614,Maer Dualdon,yes,no
c_maer_dualdon,b_jarlmoot,castle_holding,initial,sampled,768,placed,2614,Maer Dualdon,no,no
c_lac_dinneshere,b_easthaven,city_holding,initial,capital_position,1049,placed,46,Lac Dinneshere,yes,no
c_lac_dinneshere,b_caer_dineval,castle_holding,1050.1.1,sampled,731,placed,46,Lac Dinneshere,no,no
c_redwaters,b_good_mead,church_holding,1239.1.1,capital_position,761,placed,2615,Redwaters,yes,no
c_redwaters,b_dougans_hole,city_holding,1212.1.1,port_position,717,placed,2615,Redwaters,no,no
c_redwaters,b_redwaters,tribal_holding,initial,sampled,0,demoted,2615,Redwaters,no,no
c_kelvins_cairn,b_kelvins_cairn,castle_holding,initial,capital_position,2457,placed,45,Kelvins Cairn,yes,no
c_dwarven_valley,b_dwarven_valley,castle_holding,initial,capital_position,616,placed,2616,Dwarven Valley,yes,no
c_dwarven_valley,b_termalaine,castle_holding,1345.1.1,sampled,0,demoted,2616,Dwarven Valley,no,no
c_dwarven_valley,b_lonelywood,city_holding,1279.1.1,port_position,645,placed,2616,Dwarven Valley,no,no
c_highplume_station,b_highplume_station,tribal_holding,initial,capital_position,2315,placed,2617,Highplume Station,yes,no
c_fireshear,b_windlyne_fort,castle_holding,initial,capital_position,5214,placed,23,Fireshear,yes,no
c_fireshear,b_fireshear,city_holding,initial,port_position,1475,placed,23,Fireshear,no,no
c_ironmaster,b_ironmaster,castle_holding,initial,capital_position,2722,placed,43,Ironmaster,yes,no
c_ironmaster,b_firestone,city_holding,1248.1.1,port_position,1069,placed,43,Ironmaster,no,no
c_hosttower_of_the_arcane,b_mirar_green,tribal_holding,806.1.1,capital_position,1204,placed,2571,Hosttower,yes,no
c_hosttower_of_the_arcane,b_central_spire,castle_holding,initial,sampled,625,placed,2571,Hosttower,no,no
c_the_icefields,b_the_icefields,tribal_holding,initial,capital_position,8198,placed,2620,The Icefields,yes,no
c_icewind_coast,b_icewind_coast,tribal_holding,initial,capital_position,6449,placed,2561,Icewind Coast,yes,no
c_evermelt,b_evermelt,tribal_holding,initial,capital_position,8085,placed,51,Evermelt,yes,no
c_prints_floe,b_prints_floe,tribal_holding,initial,capital_position,5343,placed,1175,Prints Floe,yes,no
c_ruriks_end,b_rurikar,tribal_holding,initial,capital_position,10665,placed,1433,Ruriks End,yes,no
c_outer_reghed,b_outer_reghed,tribal_holding,initial,capital_position,9917,placed,2567,Outer Reghed,yes,no
c_the_great_oak,b_kuldahar,church_holding,initial,capital_position,1523,placed,50,The Great Oak,yes,no
c_the_rift,b_the_rift,tribal_holding,initial,capital_position,1287,placed,2568,The Rift,yes,no
c_the_rift,b_crag_of_the_forgotten_god,city_holding,1385.4.29,port_position,0,demoted,2568,The Rift,no,yes
c_broken_well,b_broken_well,castle_holding,initial,capital_position,1569,placed,2619,Broken Well,yes,no
c_wyrmdoom_crag,b_wyrmdoom_crag,tribal_holding,initial,capital_position,1189,placed,2587,Wyrmdoom Crag,yes,no
c_skytower_shelter,b_skytower_shelter,tribal_holding,initial,capital_position,1040,placed,2618,Skytower Shelter,yes,no
c_wyrms_tooth,b_wyrms_tooth,castle_holding,initial,capital_position,923,placed,2424,Wyrms Tooth,yes,no
c_wyrms_tooth,b_dorns_deep,city_holding,initial,port_position,590,placed,2424,Wyrms Tooth,no,no
c_wyrms_tooth,b_durdel_anatha,church_holding,initial,sampled,0,demoted,2424,Wyrms Tooth,no,no
c_hundelstone,b_hundelstone,castle_holding,initial,capital_position,995,placed,44,Hundelstone,yes,no
c_hundelstone,b_chevlarin,city_holding,1306.1.1,port_position,546,placed,44,Hundelstone,no,no
c_severed_hand,b_severed_hand,castle_holding,initial,capital_position,400,placed,2566,Severed Hand,yes,no
c_severed_hand,b_vale_of_shadows,church_holding,initial,sampled,450,placed,2566,Severed Hand,no,no
c_luskan,b_captains_court,castle_holding,initial,capital_position,688,placed,17,Luskan,yes,no
c_luskan,b_whitesails_harbour,city_holding,initial,port_position,0,demoted,17,Luskan,no,no
c_luskan,b_dragon_beach,city_holding,initial,sampled,594,placed,17,Luskan,no,no
c_luskan,b_winter_palace,church_holding,initial,sampled,590,placed,17,Luskan,no,no
c_luskan,b_luskan,city_holding,initial,,0,demoted,17,Luskan,no,no
c_blackford,b_blackford,tribal_holding,initial,capital_position,2348,placed,42,Blackford,yes,no
c_blackford,b_icemelt,city_holding,initial,port_position,1062,placed,42,Blackford,no,no
c_lyntara,b_port_wyn,tribal_holding,initial,capital_position,3006,placed,472,Lyntara,yes,no
c_lyntara,b_valarholm,city_holding,initial,port_position,1045,placed,472,Lyntara,no,no
c_the_fell_wood,b_blackstars,tribal_holding,initial,capital_position,5609,placed,234,The Fell Wood,yes,no
c_mirabar,b_mirabar,city_holding,initial,capital_position,1221,placed,40,Mirabar,yes,no
c_mirabar,b_duronds_town,city_holding,initial,port_position,1151,placed,40,Mirabar,no,no
c_mirabar,b_alemaster,church_holding,initial,sampled,978,placed,40,Mirabar,no,no
c_mirabar,b_crag_creek,castle_holding,initial,sampled,1297,placed,40,Mirabar,no,no
c_khedrun_valley,b_khedvallahir,tribal_holding,initial,capital_position,1668,placed,41,Khedrun Valley,yes,no
c_khedrun_valley,b_shield_way,city_holding,initial,port_position,1820,placed,41,Khedrun Valley,no,no
c_valley_of_klaidson,b_klaidson,tribal_holding,initial,capital_position,2835,placed,1165,Valley of Klaidson,yes,no
c_upper_khedrun,b_upper_khedrun,tribal_holding,initial,capital_position,2815,placed,2609,Upper Khedrun,yes,no
c_dark_arrow,b_dark_arrow_keep,castle_holding,initial,capital_position,2199,placed,1216,Dark Arrow,yes,no
c_fell_pass,b_shallows,tribal_holding,initial,capital_position,1234,placed,39,Fell Pass,yes,no
c_fell_pass,b_castle_of_illusion,castle_holding,740.1.1,sampled,937,placed,39,Fell Pass,no,no
c_eyegad,b_fortress_eyegad,castle_holding,initial,capital_position,1390,placed,2444,Eyegad,yes,no
c_lurkwood,b_halanaskarr,tribal_holding,initial,capital_position,9063,placed,21,Lurkwood,yes,no
c_lurkwood,b_maraks_tor,church_holding,initial,sampled,4875,placed,21,Lurkwood,no,no
c_surbrin_hills,b_griffons_nest,tribal_holding,initial,capital_position,6916,placed,26,Surbrin Hills,yes,no
c_shining_white,b_shining_white,tribal_holding,initial,capital_position,5567,placed,2510,Shining White,yes,no
c_grunwald,b_grunwald,tribal_holding,initial,capital_position,4276,placed,1200,Grunwald,yes,no
c_the_crags,b_orglaunt,tribal_holding,initial,capital_position,5249,placed,169,The Crags,yes,no
c_wild_hills,b_white_tree,tribal_holding,initial,capital_position,5657,placed,2532,Wild Hills,yes,no
c_nesme,b_nesme,city_holding,initial,capital_position,1666,placed,582,Nesme,yes,no
c_nesme,b_mornbryns_shield,castle_holding,1307.1.1,sampled,1432,placed,582,Nesme,no,no
c_the_evermoors,b_startop,tribal_holding,initial,capital_position,9218,placed,27,The Evermoors,yes,no
c_flint_rock,b_flint_rock,tribal_holding,initial,capital_position,3896,placed,2509,Flint Rock,yes,no
c_druarwood,b_frostrill,castle_holding,initial,capital_position,4055,placed,33,Druarwood,yes,no
c_coldwood,b_thradulf,tribal_holding,initial,capital_position,11283,placed,35,Coldwood,yes,no
c_moonwood,b_quaervarr,tribal_holding,initial,capital_position,7825,placed,34,Moonwood,yes,no
c_night_trees,b_beorunnas_well,castle_holding,initial,capital_position,3695,placed,47,Night Trees,yes,no
c_hartsvale,b_stagwick,castle_holding,initial,capital_position,7425,placed,48,Hartsvale,yes,no
c_endless_blizzard,b_fir_palace,church_holding,initial,capital_position,7884,placed,52,Endless Blizzard,yes,no
c_endless_blizzard,b_storming_gorge,castle_holding,initial,sampled,2336,placed,52,Endless Blizzard,no,no
c_the_bleak_plain,b_twilight_hold,tribal_holding,initial,capital_position,10151,placed,69,The Bleak Plain,yes,no
c_the_bleak_plain,b_truespir,church_holding,1470.1.1,sampled,4704,placed,69,The Bleak Plain,no,yes
c_tholvarr,b_tholvarr,tribal_holding,initial,capital_position,3334,placed,49,Tholvarr,yes,no
c_winters_edge,b_tharitesh,tribal_holding,initial,capital_position,5892,placed,1435,Winters Edge,yes,no
c_toraldur,b_toraldur,tribal_holding,initial,capital_position,21032,placed,1434,Toraldur,yes,no
c_dzoulins_cradle,b_dzoulins_cradle,tribal_holding,initial,capital_position,24166,placed,1176,Dzoulins Cradle,yes,no
c_gallads_garden,b_gallads_garden,tribal_holding,initial,capital_position,12539,placed,1177,Gallads Garden,yes,no
c_lonefang,b_lonefang,tribal_holding,initial,capital_position,15301,placed,1178,Lonefang,yes,no
c_amphail,b_bargewright_inn,castle_holding,initial,capital_position,1530,placed,2,Amphail,yes,no
c_amphail,b_amphail,city_holding,207.1.1,port_position,844,placed,2,Amphail,no,no
c_amphail,b_rundreth,church_holding,207.1.1,sampled,607,placed,2,Amphail,no,no
c_goldenfields,b_goldenfields,church_holding,initial,capital_position,894,placed,2427,Goldenfields,yes,no
c_goldenfields,b_harvesthome,church_holding,207.1.1,sampled,421,placed,2427,Goldenfields,no,no
c_womford,b_womford,castle_holding,initial,capital_position,2955,placed,2429,Womford,yes,no
c_womford,b_ganstars_creek,city_holding,183.1.1,port_position,3977,placed,2429,Womford,no,no
c_red_larch,b_red_larch,city_holding,initial,capital_position,3141,placed,18,Red Larch,yes,no
c_red_larch,b_westbridge,castle_holding,1120.1.1,sampled,1214,placed,18,Red Larch,no,no
c_red_larch,b_helvenblade,church_holding,1120.1.1,sampled,1497,placed,18,Red Larch,no,no
c_sumber_hills,b_scarlet_moon_hall,city_holding,146.1.1,capital_position,579,placed,2508,Sumber Hills,yes,no
c_sumber_hills,b_sacred_stone,church_holding,146.1.1,sampled,524,placed,2508,Sumber Hills,no,no
c_sumber_hills,b_rivergard,tribal_holding,initial,sampled,462,placed,2508,Sumber Hills,no,no
c_beliard,b_beliard,city_holding,initial,capital_position,5053,placed,100,Beliard,yes,no
c_beliard,b_gladestone,castle_holding,523.1.1,sampled,4573,placed,100,Beliard,no,no
c_yartar,b_waterbarons_hall,castle_holding,528.1.1,capital_position,2361,placed,156,Yartar,yes,no
c_yartar,b_yartar,city_holding,initial,port_position,2138,placed,156,Yartar,no,no
c_yartar,b_two_hap_fort_hall,church_holding,1150.1.1,sampled,1654,placed,156,Yartar,no,no
c_yartar,b_shield_tower,castle_holding,1150.1.1,sampled,1516,placed,156,Yartar,no,no
c_calling_horns,b_noanars_hold,castle_holding,initial,capital_position,5714,placed,31,Calling Horns,yes,no
c_calling_horns,b_calling_horns,city_holding,1486.1.1,port_position,2946,placed,31,Calling Horns,no,yes
c_longsaddle,b_longsaddle,castle_holding,initial,capital_position,2297,placed,19,Longsaddle,yes,no
c_longsaddle,b_harpell_hill,city_holding,1042.1.1,port_position,1639,placed,19,Longsaddle,no,no
c_triboar,b_triboar,city_holding,initial,capital_position,2705,placed,4,Triboar,yes,no
