ck3_terrain,climate,lat_band,file,count,p
terraced_hills,none,7,tree_leaf_high_generator_3.txt,33,0.242647
terraced_hills,none,8,tree_jungle_01_c_generator_1.txt,6,0.032432
terraced_hills,none,8,tree_jungle_01_d_generator_1.txt,63,0.340541
terraced_hills,none,8,tree_leaf_01_single_generator_1.txt,53,0.286486
terraced_hills,none,8,tree_leaf_2_high_generator_1.txt,6,0.032432
terraced_hills,none,8,tree_leaf_high_generator_1.txt,11,0.059459
terraced_hills,none,8,tree_leaf_high_generator_2.txt,14,0.075676
terraced_hills,none,8,tree_leaf_high_generator_3.txt,23,0.124324
terraced_hills,none,8,tree_palm_generator_1.txt,9,0.048649
wetlands,mild,1,reeds_01_generator_1.txt,475,0.596734
wetlands,mild,1,tree_pine_01_a_generator_1.txt,230,0.288945
wetlands,mild,1,tree_pine_01_b_generator_1.txt,90,0.113065
wetlands,mild,1,tree_pine_impassable_01_a_generator_1.txt,1,0.001256
wetlands,mild,2,reeds_01_generator_1.txt,4475,0.924205
wetlands,mild,2,tree_leaf_2_high_generator_1.txt,83,0.017142
wetlands,mild,2,tree_leaf_high_generator_1.txt,101,0.020859
wetlands,mild,2,tree_leaf_high_generator_2.txt,28,0.005783
wetlands,mild,2,tree_leaf_high_generator_3.txt,63,0.013011
wetlands,mild,2,tree_pine_01_a_generator_1.txt,88,0.018174
wetlands,mild,2,tree_pine_01_b_generator_1.txt,4,0.000826
wetlands,mild,4,reeds_01_generator_1.txt,68,0.819277
wetlands,mild,4,tree_leaf_high_generator_1.txt,6,0.072289
wetlands,mild,4,tree_leaf_high_generator_2.txt,3,0.036145
wetlands,mild,4,tree_leaf_high_generator_3.txt,6,0.072289
wetlands,none,1,reeds_01_generator_1.txt,4830,0.869644
wetlands,none,1,tree_leaf_01_single_generator_1.txt,4,0.00072
wetlands,none,1,tree_leaf_2_high_generator_1.txt,48,0.008642
wetlands,none,1,tree_leaf_high_generator_1.txt,54,0.009723
wetlands,none,1,tree_leaf_high_generator_2.txt,33,0.005942
wetlands,none,1,tree_leaf_high_generator_3.txt,61,0.010983
wetlands,none,1,tree_pine_01_a_generator_1.txt,383,0.068959
wetlands,none,1,tree_pine_01_b_generator_1.txt,92,0.016565
wetlands,none,1,tree_pine_impassable_01_a_generator_1.txt,49,0.008822
wetlands,none,2,reeds_01_generator_1.txt,8926,0.791312
wetlands,none,2,tree_leaf_2_high_generator_1.txt,94,0.008333
wetlands,none,2,tree_leaf_high_generator_1.txt,1162,0.103014
wetlands,none,2,tree_leaf_high_generator_2.txt,350,0.031028
wetlands,none,2,tree_leaf_high_generator_3.txt,643,0.057004
wetlands,none,2,tree_pine_01_b_generator_1.txt,105,0.009309
wetlands,none,3,reeds_01_generator_1.txt,3696,0.817337
wetlands,none,3,steppe_bush_01_generator.txt,1,0.000221
wetlands,none,3,tree_leaf_2_high_generator_1.txt,5,0.001106
wetlands,none,3,tree_leaf_high_generator_1.txt,337,0.074525
wetlands,none,3,tree_leaf_high_generator_2.txt,166,0.036709
wetlands,none,3,tree_leaf_high_generator_3.txt,308,0.068111
wetlands,none,3,tree_pine_01_a_generator_1.txt,7,0.001548
wetlands,none,3,tree_pine_01_b_generator_1.txt,2,0.000442
wetlands,none,4,reeds_01_generator_1.txt,1191,0.610456
wetlands,none,4,tree_cypress_01_generator_1.txt,23,0.011789
wetlands,none,4,tree_leaf_01_single_generator_1.txt,3,0.001538
wetlands,none,4,tree_leaf_high_generator_1.txt,314,0.160943
wetlands,none,4,tree_leaf_high_generator_2.txt,137,0.07022
wetlands,none,4,tree_leaf_high_generator_3.txt,277,0.141978
wetlands,none,4,tree_pine_01_a_generator_1.txt,5,0.002563
wetlands,none,4,tree_pine_01_b_generator_1.txt,1,0.000513
wetlands,none,5,reeds_01_generator_1.txt,12,0.413793
wetlands,none,5,tree_jungle_01_d_generator_1.txt,1,0.034483
wetlands,none,5,tree_leaf_high_generator_1.txt,5,0.172414
wetlands,none,5,tree_leaf_high_generator_2.txt,5,0.172414
wetlands,none,5,tree_leaf_high_generator_3.txt,6,0.206897
wetlands,none,6,reeds_01_generator_1.txt,123,0.185801
wetlands,none,6,tree_jungle_01_d_generator_1.txt,344,0.519637
wetlands,none,6,tree_leaf_high_generator_1.txt,83,0.125378
wetlands,none,6,tree_leaf_high_generator_2.txt,40,0.060423
wetlands,none,6,tree_leaf_high_generator_3.txt,72,0.108761
wetlands,none,7,reeds_01_generator_1.txt,840,0.44164
wetlands,none,7,tree_jungle_01_c_generator_1.txt,26,0.01367
wetlands,none,7,tree_jungle_01_d_generator_1.txt,537,0.282334
wetlands,none,7,tree_leaf_01_single_generator_1.txt,213,0.111987
wetlands,none,7,tree_leaf_high_generator_1.txt,50,0.026288
wetlands,none,7,tree_leaf_high_generator_2.txt,31,0.016299
wetlands,none,7,tree_leaf_high_generator_3.txt,66,0.0347
wetlands,none,7,tree_palm_generator_1.txt,139,0.073081
wetlands,none,8,reeds_01_generator_1.txt,585,0.226306
wetlands,none,8,tree_cypress_01_generator_1.txt,1,0.000387
wetlands,none,8,tree_jungle_01_c_generator_1.txt,94,0.036364
wetlands,none,8,tree_jungle_01_d_generator_1.txt,1165,0.450677
wetlands,none,8,tree_leaf_01_single_generator_1.txt,357,0.138104
wetlands,none,8,tree_leaf_2_high_generator_1.txt,31,0.011992
wetlands,none,8,tree_leaf_high_generator_1.txt,133,0.051451
wetlands,none,8,tree_leaf_high_generator_2.txt,66,0.025532
wetlands,none,8,tree_leaf_high_generator_3.txt,138,0.053385
wetlands,none,8,tree_palm_generator_1.txt,15,0.005803
wetlands,normal,1,reeds_01_generator_1.txt,81,0.203518
wetlands,normal,1,tree_pine_01_a_generator_1.txt,277,0.69598
wetlands,normal,1,tree_pine_01_b_generator_1.txt,40,0.100503
wetlands,normal,2,reeds_01_generator_1.txt,1722,0.942529
wetlands,normal,2,tree_leaf_2_high_generator_1.txt,11,0.006021
wetlands,normal,2,tree_leaf_high_generator_1.txt,40,0.021894
wetlands,normal,2,tree_leaf_high_generator_2.txt,16,0.008758
wetlands,normal,2,tree_leaf_high_generator_3.txt,38,0.020799
wetlands,normal,3,reeds_01_generator_1.txt,292,0.856305
wetlands,normal,3,tree_leaf_high_generator_1.txt,15,0.043988
wetlands,normal,3,tree_leaf_high_generator_2.txt,9,0.026393
wetlands,normal,3,tree_leaf_high_generator_3.txt,25,0.073314
wetlands,severe,1,reeds_01_generator_1.txt,46,0.212963
wetlands,severe,1,tree_pine_01_a_generator_1.txt,124,0.574074
wetlands,severe,1,tree_pine_01_b_generator_1.txt,46,0.212963
wetlands,severe,2,reeds_01_generator_1.txt,1259,0.863512
wetlands,severe,2,tree_leaf_high_generator_1.txt,102,0.069959
wetlands,severe,2,tree_leaf_high_generator_2.txt,38,0.026063
wetlands,severe,2,tree_leaf_high_generator_3.txt,59,0.040466
wetlands,severe,3,reeds_01_generator_1.txt,30,0.769231
wetlands,severe,3,tree_leaf_high_generator_1.txt,3,0.076923
wetlands,severe,3,tree_leaf_high_generator_2.txt,2,0.051282
wetlands,severe,3,tree_leaf_high_generator_3.txt,4,0.102564
