ck3_id,ck2_province,county,barony,is_capital,ck2_history_terrain,bitmap_ck3_terrain,final_ck3_terrain,outcome
1387,1446,c_upper_nix,b_norgrim,yes,mountain,hills,mountains,applied_capital
1412,295,c_ormen,b_ormen,yes,farmlands,plains,farmlands,applied_capital
1413,295,c_ormen,b_promasur,no,farmlands,plains,farmlands,applied_weak_bitmap
1414,295,c_ormen,b_ovrdal,no,farmlands,plains,farmlands,applied_weak_bitmap
1415,295,c_ormen,b_kengers,no,farmlands,plains,farmlands,applied_weak_bitmap
1416,296,c_curstallyon,b_curstallyon,yes,forest,plains,forest,applied_capital
1417,296,c_curstallyon,b_esdul,no,forest,plains,forest,applied_weak_bitmap
1418,296,c_curstallyon,b_tethmore,no,forest,plains,forest,applied_weak_bitmap
1422,294,c_salpir,b_salpir,yes,forest,plains,forest,applied_capital
1423,294,c_salpir,b_suthaven,no,forest,plains,forest,applied_weak_bitmap
1424,294,c_salpir,b_bromtor,no,forest,plains,forest,applied_weak_bitmap
1425,297,c_sombor,b_sombor,yes,hills,hills,hills,already_agreed
1426,297,c_sombor,b_nimith,no,hills,hills,hills,already_agreed
1427,297,c_sombor,b_arevar,no,hills,plains,hills,applied_weak_bitmap
1428,2383,c_farhaven,b_farpoint,yes,coastal,plains,plains,kept_rule
1429,2383,c_farhaven,b_torlar_under_sun,no,coastal,plains,plains,kept_rule
1430,298,c_beacon_rocks,b_star_beacon,yes,coastal,hills,hills,kept_rule
1431,299,c_the_whales_flukes,b_waterhouse,yes,coastal,plains,plains,kept_rule
1432,287,c_sambar,b_sambar,yes,farmlands,plains,farmlands,applied_capital
1433,287,c_sambar,b_illul,no,farmlands,plains,farmlands,applied_weak_bitmap
1434,287,c_sambar,b_perlinvast,no,farmlands,plains,farmlands,applied_weak_bitmap
1435,287,c_sambar,b_quergorl,no,farmlands,plains,farmlands,applied_weak_bitmap
1436,288,c_leth,b_lethtar,yes,hills,plains,hills,applied_capital
1437,288,c_leth,b_myth_iiscar,no,hills,hills,hills,already_agreed
1438,1233,c_orlil,b_orlil,yes,coastal,plains,plains,kept_rule
1439,289,c_sundrah,b_sundrah,yes,hills,plains,hills,applied_capital
1440,289,c_sundrah,b_orostling,no,hills,hills,hills,already_agreed
1441,292,c_mother_of_mists,b_treys_anchorage,yes,coastal,hills,hills,kept_rule
1442,1214,c_hidden_hopes,b_hidden_hopes,yes,coastal,plains,plains,kept_rule
1443,293,c_the_dawn_warrior,b_keep_of_dawn,yes,coastal,plains,plains,kept_rule
1449,2380,c_lopango,b_gorag_citadel,yes,jungle,plains,jungle,applied_capital
1450,2578,c_jungled_approach,b_arak,yes,coastal,plains,plains,kept_rule
1451,2384,c_mokalonni_islands,b_chuapli,yes,coastal,plains,plains,kept_rule
1452,2384,c_mokalonni_islands,b_maju,no,coastal,plains,plains,kept_rule
1453,2385,c_sentinel_island,b_sentinel_stand,yes,coastal,plains,plains,kept_rule
1454,2579,c_southwatch,b_southhome,yes,coastal,plains,plains,kept_rule
1455,2580,c_couatls_landing,b_feathered_port,yes,coastal,plains,plains,kept_rule
1465,1321,c_hai_jungle,b_hai,yes,forest,forest,forest,already_agreed
1466,1330,c_shan_sao,b_shan_sao,yes,forest,jungle,forest,applied_capital
1467,1694,c_daong_forest,b_daong,yes,forest,forest,forest,already_agreed
1469,1201,c_maviddi_forest,b_maviddi,yes,forest,forest,forest,already_agreed
1470,972,c_scarlet_jungle,b_peshaj,yes,forest,jungle,forest,applied_capital
1471,1219,c_vale_of_clouds,b_clouds_on_high,yes,mountain,hills,mountains,applied_capital
1481,977,c_alashan,b_alashan,yes,hills,hills,hills,already_agreed
1482,977,c_alashan,b_keldam,no,hills,taiga,taiga,kept_strong_bitmap
1483,977,c_alashan,b_dokpak,no,hills,hills,hills,already_agreed
1484,977,c_alashan,b_wangdun,no,hills,taiga,taiga,kept_strong_bitmap
1485,980,c_broken_wall_pass,b_luntse_dzong,yes,mountain,hills,mountains,applied_capital
1486,980,c_broken_wall_pass,b_barkhul,no,mountain,hills,hills,kept_strong_bitmap
1487,979,c_manass,b_manass,yes,hills,taiga,hills,applied_capital
1488,979,c_manass,b_dampab,no,hills,hills,hills,already_agreed
1489,979,c_manass,b_ngdengp,no,hills,taiga,taiga,kept_strong_bitmap
1490,978,c_skarou,b_skarou,yes,mountain,taiga,mountains,applied_capital
1491,978,c_skarou,b_shonang,no,mountain,hills,hills,kept_strong_bitmap
1492,981,c_saikhoi,b_saikhoi,yes,mountain,hills,mountains,applied_capital
1493,981,c_saikhoi,b_sangmm,no,mountain,hills,hills,kept_strong_bitmap
1494,981,c_saikhoi,b_chongye,no,mountain,hills,hills,kept_strong_bitmap
1495,981,c_saikhoi,b_gyamam,no,mountain,mountains,mountains,already_agreed
1496,823,c_lagiluri,b_lagiluri,yes,mountain,hills,mountains,applied_capital
1497,982,c_rainbow_falls,b_rainbow_falls,yes,mountain,hills,mountains,applied_capital
1498,982,c_rainbow_falls,b_nyangyenda,no,mountain,mountains,mountains,already_agreed
1499,982,c_rainbow_falls,b_dakten,no,mountain,mountains,mountains,already_agreed
1500,984,c_road_less_traveled,b_kasawak,yes,mountain,hills,mountains,applied_capital
1501,984,c_road_less_traveled,b_satsote,no,mountain,mountains,mountains,already_agreed
1502,983,c_yumbu_shan,b_yumbu_citadel,yes,mountain,mountains,mountains,already_agreed
1503,983,c_yumbu_shan,b_sasho,no,mountain,mountains,mountains,already_agreed
1504,985,c_kushk,b_kushk,yes,mountain,hills,mountains,applied_capital
1505,985,c_kushk,b_shama,no,mountain,mountains,mountains,already_agreed
1506,985,c_kushk,b_dabterm,no,mountain,mountains,mountains,already_agreed
1507,425,c_sheirtalar,b_sheirtalar,yes,farmlands,plains,farmlands,applied_capital
1508,425,c_sheirtalar,b_gashags,no,farmlands,plains,farmlands,applied_weak_bitmap
1509,425,c_sheirtalar,b_runswire,no,farmlands,plains,farmlands,applied_weak_bitmap
1510,425,c_sheirtalar,b_bifars_hold,no,farmlands,plains,farmlands,applied_weak_bitmap
1534,500,c_laila,b_laila,yes,farmlands,plains,farmlands,applied_capital
1535,500,c_laila,b_hila,no,farmlands,plains,farmlands,applied_weak_bitmap
1539,1726,c_the_wormbones,b_aratha_hold,yes,hills,hills,hills,already_agreed
1540,513,c_mhairhetel,b_mhairhetel,yes,jungle,jungle,jungle,already_agreed
1541,513,c_mhairhetel,b_amahtal,no,jungle,jungle,jungle,already_agreed
1542,513,c_mhairhetel,b_burpond,no,jungle,plains,jungle,applied_weak_bitmap
1543,469,c_mhairling,b_mhairling,yes,jungle,jungle,jungle,already_agreed
1544,511,c_moonvales,b_moonkind,yes,jungle,plains,jungle,applied_capital
1545,509,c_toa,b_toa,yes,jungle,forest,jungle,applied_capital
1547,508,c_qota,b_qota,yes,jungle,jungle,jungle,already_agreed
1548,1731,c_yorduul,b_yorduul,yes,jungle,forest,jungle,applied_capital
1549,2499,c_mhair_pass,b_mhair_pass,yes,mountain,hills,mountains,applied_capital
1550,516,c_kassa_bay,b_kassa_stand,yes,jungle,plains,jungle,applied_capital
1551,517,c_kinyo,b_kinyo,yes,jungle,forest,jungle,applied_capital
1552,502,c_saraath,b_ophat,yes,jungle,plains,jungle,applied_capital
1553,2127,c_mella,b_mella,yes,jungle,plains,jungle,applied_capital
1554,467,c_lapalgulph,b_lapalstar,yes,jungle,plains,jungle,applied_capital
1555,431,c_blackvale,b_kaz,yes,jungle,forest,jungle,applied_capital
1556,514,c_lapaalis,b_lapaalis_waters,yes,jungle,jungle,jungle,already_agreed
1557,512,c_orphar,b_orphar,yes,jungle,plains,jungle,applied_capital
1558,515,c_sesserash,b_sesserash,yes,jungle,forest,jungle,applied_capital
1559,505,c_kaarekh,b_kaarekh,yes,jungle,jungle,jungle,already_agreed
1560,506,c_bamas,b_bamas,yes,jungle,jungle,jungle,already_agreed
1561,503,c_coilvines,b_serpar,yes,jungle,jungle,jungle,already_agreed
1562,507,c_oostar,b_oostar,yes,jungle,forest,jungle,applied_capital
1563,474,c_zanzazzar,b_zanzazzar,yes,jungle,forest,jungle,applied_capital
1574,680,c_skuld,b_skuld,yes,farmlands,plains,farmlands,applied_capital
1575,680,c_skuld,b_uthragkan,no,farmlands,plains,farmlands,applied_weak_bitmap
1576,680,c_skuld,b_donar,no,farmlands,plains,farmlands,applied_weak_bitmap
1577,680,c_skuld,b_selag,no,farmlands,plains,farmlands,applied_weak_bitmap
1578,680,c_skuld,b_ganathari,no,farmlands,plains,farmlands,applied_weak_bitmap
1588,686,c_rauthil,b_rauthil,yes,farmlands,plains,farmlands,applied_capital
1589,686,c_rauthil,b_ninki,no,farmlands,plains,farmlands,applied_weak_bitmap
1592,674,c_angast,b_angast,yes,farmlands,plains,farmlands,applied_capital
1593,674,c_angast,b_sishapesh,no,farmlands,plains,farmlands,applied_weak_bitmap
1594,674,c_angast,b_nimez,no,farmlands,steppe,steppe,kept_strong_bitmap
1597,675,c_mishtan,b_mishtan,yes,farmlands,plains,farmlands,applied_capital
1598,675,c_mishtan,b_azalhar,no,farmlands,steppe,steppe,kept_strong_bitmap
1599,675,c_mishtan,b_nishal,no,farmlands,plains,farmlands,applied_weak_bitmap
1616,657,c_neldorild,b_neldorild,yes,farmlands,plains,farmlands,applied_capital
1617,657,c_neldorild,b_azarota,no,farmlands,plains,farmlands,applied_weak_bitmap
1618,657,c_neldorild,b_akimarkia,no,farmlands,plains,farmlands,applied_weak_bitmap
1619,678,c_aina,b_aina,yes,farmlands,plains,farmlands,applied_capital
1620,678,c_aina,b_espesha,no,farmlands,plains,farmlands,applied_weak_bitmap
1621,679,c_gheldaneth,b_gheldaneth,yes,farmlands,plains,farmlands,applied_capital
1622,679,c_gheldaneth,b_azala,no,farmlands,plains,farmlands,applied_weak_bitmap
1623,679,c_gheldaneth,b_dazarqash,no,farmlands,plains,farmlands,applied_weak_bitmap
1642,2455,c_cennuroth,b_cennuroth,yes,farmlands,plains,farmlands,applied_capital
1643,2455,c_cennuroth,b_qikkha,no,farmlands,plains,farmlands,applied_weak_bitmap
1646,685,c_ganathwood,b_shendra,yes,forest,plains,forest,applied_capital
1647,685,c_ganathwood,b_imasq,no,forest,plains,forest,applied_weak_bitmap
1648,698,c_high_valley,b_ankherhome,yes,mountain,plains,mountains,applied_capital
1672,1422,c_ingmur,b_ingmur,yes,steppe,steppe,steppe,already_agreed
1673,699,c_upper_murghol,b_illix,yes,hills,plains,hills,applied_capital
1675,707,c_dhaztanar,b_dhaztanar,yes,farmlands,farmlands,farmlands,already_agreed
1676,707,c_dhaztanar,b_merv,no,farmlands,plains,farmlands,applied_weak_bitmap
1677,707,c_dhaztanar,b_baduraya,no,farmlands,plains,farmlands,applied_weak_bitmap
1678,707,c_dhaztanar,b_kili,no,farmlands,plains,farmlands,applied_weak_bitmap
1679,707,c_dhaztanar,b_hunam,no,farmlands,plains,farmlands,applied_weak_bitmap
1680,708,c_darabjind,b_darabjind,yes,farmlands,plains,farmlands,applied_capital
1681,708,c_darabjind,b_maristan,no,farmlands,plains,farmlands,applied_weak_bitmap
1682,708,c_darabjind,b_apashann,no,farmlands,plains,farmlands,applied_weak_bitmap
1685,717,c_sempharin,b_qumis,yes,farmlands,plains,farmlands,applied_capital
1686,717,c_sempharin,b_siniyat,no,farmlands,plains,farmlands,applied_weak_bitmap
1687,717,c_sempharin,b_babis,no,farmlands,plains,farmlands,applied_weak_bitmap
1701,778,c_bhaluin,b_bhaluin,yes,coastal,plains,plains,kept_rule
1723,723,c_tonge,b_tonge,yes,forest,plains,forest,applied_capital
1724,728,c_estan,b_erath,yes,forest,plains,forest,applied_capital
1725,728,c_estan,b_alech,no,forest,plains,forest,applied_weak_bitmap
1726,729,c_fergana,b_kaleth,yes,forest,plains,forest,applied_capital
1727,729,c_fergana,b_far_amegal,no,forest,plains,forest,applied_weak_bitmap
1728,726,c_ghaastwood,b_bexel,yes,forest,forest,forest,already_agreed
1729,727,c_haqar,b_askamal,yes,forest,forest,forest,already_agreed
1730,1426,c_thaymount,b_thaymount_citadel,yes,mountain,hills,mountains,applied_capital
1731,1426,c_thaymount,b_bolchal,no,mountain,hills,hills,kept_strong_bitmap
1732,1426,c_thaymount,b_csim,no,mountain,mountains,mountains,already_agreed
1733,1045,c_dmir,b_dmir,yes,hills,taiga,hills,applied_capital
1734,1045,c_dmir,b_komikor,no,hills,taiga,taiga,kept_strong_bitmap
1735,1045,c_dmir,b_alharera,no,hills,taiga,taiga,kept_strong_bitmap
1736,1044,c_szul,b_szul,yes,hills,taiga,hills,applied_capital
1737,1044,c_szul,b_rautham,no,hills,taiga,taiga,kept_strong_bitmap
1738,1043,c_umbthal,b_umbthal,yes,hills,taiga,hills,applied_capital
1739,1043,c_umbthal,b_eltab,no,hills,taiga,taiga,kept_strong_bitmap
1740,1035,c_umratharos,b_umratharos,yes,plains,plains,plains,already_agreed
1741,1035,c_umratharos,b_umatula,no,plains,plains,plains,already_agreed
1742,1035,c_umratharos,b_gulduk,no,plains,plains,plains,already_agreed
1743,1172,c_keluthar,b_keluthar,yes,plains,plains,plains,already_agreed
1744,1172,c_keluthar,b_bez_eska,no,plains,plains,plains,already_agreed
1745,1172,c_keluthar,b_naldiskor,no,plains,plains,plains,already_agreed
1746,1034,c_eltabbar,b_eltabbar,yes,hills,hills,hills,already_agreed
1747,1034,c_eltabbar,b_daerath,no,hills,hills,hills,already_agreed
1748,1034,c_eltabbar,b_venaros,no,hills,hills,hills,already_agreed
1749,1034,c_eltabbar,b_pargethos,no,hills,hills,hills,already_agreed
1750,1051,c_rathmar,b_thossos,yes,plains,plains,plains,already_agreed
1751,1046,c_sefriszar,b_sefriszar,yes,plains,plains,plains,already_agreed
1752,1046,c_sefriszar,b_thaldax,no,plains,plains,plains,already_agreed
1753,1046,c_sefriszar,b_zuldana,no,plains,plains,plains,already_agreed
1754,1039,c_gauros,b_gauros_keep,yes,hills,plains,hills,applied_capital
1755,1039,c_gauros,b_achnizu,no,hills,hills,hills,already_agreed
1756,700,c_denzar,b_denzar,yes,mountain,hills,mountains,applied_capital
1757,700,c_denzar,b_chur_gathos,no,mountain,plains,mountains,applied_weak_bitmap
1758,1040,c_escalant,b_escalant,yes,farmlands,plains,farmlands,applied_capital
1759,1040,c_escalant,b_asha_masdak,no,farmlands,plains,farmlands,applied_weak_bitmap
1760,1040,c_escalant,b_stal_masdak,no,farmlands,plains,farmlands,applied_weak_bitmap
1761,1048,c_amruthar,b_amruthar,yes,plains,plains,plains,already_agreed
1762,1048,c_amruthar,b_nethwatch,no,plains,plains,plains,already_agreed
1763,1038,c_anhaurz,b_anhaurz,yes,plains,plains,plains,already_agreed
1764,1038,c_anhaurz,b_mithana,no,plains,plains,plains,already_agreed
1765,1012,c_nethentir,b_nethentir,yes,plains,plains,plains,already_agreed
1766,1012,c_nethentir,b_the_fanfare,no,plains,plains,plains,already_agreed
1767,1011,c_nethjet,b_nethjet,yes,plains,plains,plains,already_agreed
1768,1011,c_nethjet,b_eshyas,no,plains,plains,plains,already_agreed
1769,1011,c_nethjet,b_melmas,no,plains,plains,plains,already_agreed
1770,1041,c_pyarados,b_pyrados,yes,farmlands,plains,farmlands,applied_capital
1771,1041,c_pyarados,b_moduhur,no,farmlands,plains,farmlands,applied_weak_bitmap
1772,1041,c_pyarados,b_eracaz,no,farmlands,hills,hills,kept_strong_bitmap
1773,1041,c_pyarados,b_delluk,no,farmlands,plains,farmlands,applied_weak_bitmap
1774,1059,c_the_surague,b_onnaghi,yes,mountain,forest,mountains,applied_capital
1775,1059,c_the_surague,b_ishtamir,no,mountain,forest,forest,kept_strong_bitmap
1776,1023,c_surthay,b_surtowers,yes,hills,wetlands,hills,applied_capital
1777,1023,c_surthay,b_westsulkh,no,hills,plains,hills,applied_weak_bitmap
1778,1023,c_surthay,b_true_surthay,no,hills,hills,hills,already_agreed
1779,1022,c_mulsanyaar,b_rikthana,yes,mountain,hills,mountains,applied_capital
1780,1009,c_surmarsh,b_dagleth,yes,marsh,wetlands,wetlands,already_agreed
1781,1042,c_moszabbar,b_moszabbar,yes,hills,hills,hills,already_agreed
1782,1042,c_moszabbar,b_thazar,no,hills,hills,hills,already_agreed
1783,2497,c_thazar,b_thazar_keep,yes,hills,hills,hills,already_agreed
1784,2497,c_thazar,b_hebe,no,hills,plains,hills,applied_weak_bitmap
1785,1047,c_thazarim,b_krenlith,yes,hills,plains,hills,applied_capital
1786,1047,c_thazarim,b_zunthra,no,hills,hills,hills,already_agreed
1787,1033,c_the_alaor,b_thund_greatharbor_anchorage,yes,coastal,hills,hills,kept_rule
1788,1032,c_bezantur,b_bezantur,yes,hills,plains,hills,applied_capital
1789,1032,c_bezantur,b_unnakan,no,hills,wetlands,wetlands,kept_strong_bitmap
1790,1032,c_bezantur,b_hexcidon,no,hills,plains,hills,applied_weak_bitmap
1791,1032,c_bezantur,b_balber,no,hills,plains,hills,applied_weak_bitmap
1792,1032,c_bezantur,b_thrakhos,no,hills,plains,hills,applied_weak_bitmap
1793,1037,c_murbant,b_murbant,yes,marsh,plains,wetlands,applied_capital
1794,1037,c_murbant,b_pytharigla,no,marsh,plains,wetlands,applied_weak_bitmap
1795,1036,c_thasselen,b_thasselen,yes,marsh,plains,wetlands,applied_capital
1796,1036,c_thasselen,b_sekbrax,no,marsh,plains,wetlands,applied_weak_bitmap
1797,1036,c_thasselen,b_nishkashes,no,marsh,plains,wetlands,applied_weak_bitmap
1798,1031,c_tyraturos,b_tyraturos,yes,farmlands,plains,farmlands,applied_capital
1799,1031,c_tyraturos,b_delabbar,no,farmlands,plains,farmlands,applied_weak_bitmap
1800,1031,c_tyraturos,b_belizir,no,farmlands,plains,farmlands,applied_weak_bitmap
1801,1031,c_tyraturos,b_sekelmur,no,farmlands,plains,farmlands,applied_weak_bitmap
1802,1031,c_tyraturos,b_nythgoro,no,farmlands,farmlands,farmlands,already_agreed
1803,2496,c_ankhur,b_ankhur,yes,farmlands,plains,farmlands,applied_capital
1804,2496,c_ankhur,b_dranikmor,no,farmlands,plains,farmlands,applied_weak_bitmap
1805,2496,c_ankhur,b_yadara,no,farmlands,plains,farmlands,applied_weak_bitmap
1806,1050,c_nuthretos,b_nuthretos,yes,farmlands,hills,farmlands,applied_capital
1807,1050,c_nuthretos,b_hurkh,no,farmlands,plains,farmlands,applied_weak_bitmap
1808,1050,c_nuthretos,b_mophur,no,farmlands,plains,farmlands,applied_weak_bitmap
1809,1425,c_surag,b_surag,yes,farmlands,plains,farmlands,applied_capital
1810,1425,c_surag,b_thazrumaros,no,farmlands,plains,farmlands,applied_weak_bitmap
1811,1425,c_surag,b_kurkha,no,farmlands,plains,farmlands,applied_weak_bitmap
1812,1049,c_zolum,b_zolum,yes,farmlands,plains,farmlands,applied_capital
1813,1049,c_zolum,b_solzepar,no,farmlands,plains,farmlands,applied_weak_bitmap
1814,1049,c_zolum,b_arkira,no,farmlands,plains,farmlands,applied_weak_bitmap
1822,925,c_erech_forest,b_julrish,yes,forest,taiga,forest,applied_capital
1824,920,c_luirbrech,b_vestil,yes,hills,hills,hills,already_agreed
1833,931,c_quistrade,b_selmast,yes,hills,taiga,hills,applied_capital
1836,2524,c_graskynar,b_graskynar,yes,subterranean,hills,mountains,applied_capital
1837,2524,c_graskynar,b_yaughsonn,no,subterranean,plains,mountains,applied_weak_bitmap
1838,2524,c_graskynar,b_tavwurn,no,subterranean,hills,hills,kept_strong_bitmap
1847,993,c_narderwood,b_fortress_narder,yes,forest,plains,forest,applied_capital
1848,1156,c_middlewoods,b_jellik,yes,forest,forest,forest,already_agreed
1849,991,c_west_lethyr,b_lethywald,yes,forest,forest,forest,already_agreed
1850,1423,c_wood_of_flam,b_flamhold,yes,forest,plains,forest,applied_capital
1852,986,c_helenas_wood,b_nighthawk_tower,yes,forest,forest,forest,already_agreed
1853,989,c_dunwood,b_dag_nast,yes,forest,plains,forest,applied_capital
1854,987,c_sidewinder_wood,b_fortress_clymph,yes,forest,plains,forest,applied_capital
1859,1000,c_telflamm,b_telflamm,yes,farmlands,plains,farmlands,applied_capital
1860,1000,c_telflamm,b_castle_balindre,no,farmlands,plains,farmlands,applied_weak_bitmap
1861,1000,c_telflamm,b_merchants_fortress,no,farmlands,plains,farmlands,applied_weak_bitmap
1862,1000,c_telflamm,b_hall_of_the_avenging_hammer,no,farmlands,plains,farmlands,applied_weak_bitmap
1867,1029,c_milvarune,b_milvarune,yes,mountain,hills,mountains,applied_capital
1868,1029,c_milvarune,b_marbelaga,no,mountain,hills,hills,kept_strong_bitmap
1869,1006,c_two_stars,b_two_stars,yes,farmlands,plains,farmlands,applied_capital
1870,1006,c_two_stars,b_mulsantir_ferry,no,farmlands,plains,farmlands,applied_weak_bitmap
1871,1006,c_two_stars,b_klinthruk,no,farmlands,plains,farmlands,applied_weak_bitmap
1874,1007,c_tezir,b_tezir_on_the_marsh,yes,marsh,plains,wetlands,applied_capital
1877,1013,c_ethvale,b_ethvale,yes,hills,plains,hills,applied_capital
1878,1013,c_ethvale,b_avargand,no,hills,plains,hills,applied_weak_bitmap
1881,1004,c_surcross,b_surcross,yes,hills,plains,hills,applied_capital
1884,25,c_silverymoon,b_silverymoon,yes,farmlands,farmlands,farmlands,already_agreed
1885,25,c_silverymoon,b_rauvinwatch,no,farmlands,hills,hills,kept_strong_bitmap
1886,25,c_silverymoon,b_everdusk_hall,no,farmlands,taiga,taiga,kept_strong_bitmap
1887,25,c_silverymoon,b_ladys_hand,no,farmlands,hills,hills,kept_strong_bitmap
1888,25,c_silverymoon,b_khelb,no,farmlands,taiga,taiga,kept_strong_bitmap
1891,30,c_silvermoon_pass,b_hawks_nest,yes,hills,hills,hills,already_agreed
1892,30,c_silvermoon_pass,b_auvandell,no,hills,taiga,taiga,kept_strong_bitmap
1893,30,c_silvermoon_pass,b_deckon_thar,no,hills,hills,hills,already_agreed
1894,1409,c_silverwood,b_olostins_hold,yes,forest,forest,forest,already_agreed
1895,2449,c_adbarrim,b_hall_of_kings,yes,subterranean,mountains,mountains,already_agreed
1896,2449,c_adbarrim,b_adbarrim,no,subterranean,mountains,mountains,already_agreed
1897,36,c_citadel_adbar,b_citadel_adbar,yes,hills,taiga,hills,applied_capital
1898,36,c_citadel_adbar,b_dragonspikes,no,hills,taiga,taiga,kept_strong_bitmap
1899,2462,c_cold_vale,b_meruindelve,yes,hills,taiga,hills,applied_capital
1900,2461,c_ascore,b_ascore_gates,yes,plains,taiga,plains,applied_capital
1901,53,c_arn_forest,b_graevelwood,yes,forest,taiga,forest,applied_capital
1903,1436,c_vordrorn_forest,b_vordrorn,yes,forest,hills,forest,applied_capital
1904,32,c_mithral_hall,b_mithral_hall,yes,mountain,mountains,mountains,already_agreed
1905,32,c_mithral_hall,b_fourthpeak,no,mountain,hills,hills,kept_strong_bitmap
1906,32,c_mithral_hall,b_hall_of_dumathoin,no,mountain,mountains,mountains,already_agreed
1907,32,c_mithral_hall,b_garumns_gorge,no,mountain,mountains,mountains,already_agreed
1908,2511,c_selskar_vale,b_andalbruin,yes,hills,hills,hills,already_agreed
1909,1413,c_settlestone,b_settlestone,yes,mountain,mountains,mountains,already_agreed
1910,1413,c_settlestone,b_keepers_dale,no,mountain,mountains,mountains,already_agreed
1911,1413,c_settlestone,b_northlook,no,mountain,mountains,mountains,already_agreed
1912,38,c_sundabar,b_masters_hall_sbr,yes,hills,hills,hills,already_agreed
1913,38,c_sundabar,b_sundabar,no,hills,taiga,taiga,kept_strong_bitmap
1914,38,c_sundabar,b_hall_of_vigilance,no,hills,hills,hills,already_agreed
1915,38,c_sundabar,b_newfort,no,hills,taiga,taiga,kept_strong_bitmap
1916,106,c_felbarr,b_citadel_felbarr,yes,hills,taiga,hills,applied_capital
1917,106,c_felbarr,b_felbarr_fields,no,hills,taiga,taiga,kept_strong_bitmap
1919,29,c_everlund,b_hall_of_the_elders,yes,farmlands,hills,farmlands,applied_capital
1920,29,c_everlund,b_everlund,no,farmlands,taiga,taiga,kept_strong_bitmap
1921,29,c_everlund,b_moongleam,no,farmlands,taiga,taiga,kept_strong_bitmap
1924,2614,c_maer_dualdon,b_maer_dualdon,yes,arctic,taiga,taiga,already_agreed
1925,2614,c_maer_dualdon,b_jarlmoot,no,arctic,taiga,taiga,already_agreed
1926,46,c_lac_dinneshere,b_easthaven,yes,arctic,taiga,taiga,already_agreed
1927,46,c_lac_dinneshere,b_caer_dineval,no,arctic,hills,hills,kept_strong_bitmap
1930,45,c_kelvins_cairn,b_kelvins_cairn,yes,subterranean,taiga,mountains,applied_capital
1931,2616,c_dwarven_valley,b_dwarven_valley,yes,arctic,taiga,taiga,already_agreed
1932,2616,c_dwarven_valley,b_lonelywood,no,arctic,taiga,taiga,already_agreed
1942,51,c_evermelt,b_evermelt,yes,glacier,taiga,taiga,already_agreed
1943,1175,c_prints_floe,b_prints_floe,yes,arctic,taiga,taiga,already_agreed
1944,1433,c_ruriks_end,b_rurikar,yes,glacier,taiga,taiga,already_agreed
1946,50,c_the_great_oak,b_kuldahar,yes,mountain,mountains,mountains,already_agreed
1949,2587,c_wyrmdoom_crag,b_wyrmdoom_crag,yes,mountain,taiga,mountains,applied_capital
1951,2424,c_wyrms_tooth,b_wyrms_tooth,yes,mountain,mountains,mountains,already_agreed
1952,2424,c_wyrms_tooth,b_dorns_deep,no,mountain,mountains,mountains,already_agreed
1957,17,c_luskan,b_captains_court,yes,arctic,taiga,taiga,already_agreed
1958,17,c_luskan,b_dragon_beach,no,arctic,taiga,taiga,already_agreed
1959,17,c_luskan,b_winter_palace,no,arctic,taiga,taiga,already_agreed
1960,42,c_blackford,b_blackford,yes,arctic,taiga,taiga,already_agreed
1961,42,c_blackford,b_icemelt,no,arctic,taiga,taiga,already_agreed
1962,472,c_lyntara,b_port_wyn,yes,arctic,taiga,taiga,already_agreed
1963,472,c_lyntara,b_valarholm,no,arctic,plains,taiga,applied_weak_bitmap
1964,234,c_the_fell_wood,b_blackstars,yes,forest,taiga,forest,applied_capital
1965,40,c_mirabar,b_mirabar,yes,hills,taiga,hills,applied_capital
1966,40,c_mirabar,b_duronds_town,no,hills,taiga,taiga,kept_strong_bitmap
1967,40,c_mirabar,b_alemaster,no,hills,hills,hills,already_agreed
1968,40,c_mirabar,b_crag_creek,no,hills,hills,hills,already_agreed
1969,41,c_khedrun_valley,b_khedvallahir,yes,hills,mountains,hills,applied_capital
1970,41,c_khedrun_valley,b_shield_way,no,hills,mountains,mountains,kept_strong_bitmap
1971,1165,c_valley_of_klaidson,b_klaidson,yes,mountain,mountains,mountains,already_agreed
1973,1216,c_dark_arrow,b_dark_arrow_keep,yes,mountain,mountains,mountains,already_agreed
1974,39,c_fell_pass,b_shallows,yes,mountain,mountains,mountains,already_agreed
1975,39,c_fell_pass,b_castle_of_illusion,no,mountain,mountains,mountains,already_agreed
1976,2444,c_eyegad,b_fortress_eyegad,yes,subterranean,mountains,mountains,already_agreed
1977,21,c_lurkwood,b_halanaskarr,yes,forest,forest,forest,already_agreed
1978,21,c_lurkwood,b_maraks_tor,no,forest,forest,forest,already_agreed
1979,26,c_surbrin_hills,b_griffons_nest,yes,hills,hills,hills,already_agreed
1981,1200,c_grunwald,b_grunwald,yes,forest,taiga,forest,applied_capital
1982,169,c_the_crags,b_orglaunt,yes,hills,hills,hills,already_agreed
1983,2532,c_wild_hills,b_white_tree,yes,hills,taiga,hills,applied_capital
1984,582,c_nesme,b_nesme,yes,hills,wetlands,hills,applied_capital
1985,582,c_nesme,b_mornbryns_shield,no,hills,hills,hills,already_agreed
1986,27,c_the_evermoors,b_startop,yes,hills,wetlands,hills,applied_capital
1988,33,c_druarwood,b_frostrill,yes,forest,forest,forest,already_agreed
1989,35,c_coldwood,b_thradulf,yes,forest,forest,forest,already_agreed
