# barony_id,x,y,note
# PROTOTYPE, NOT WIRED IN. Candidate barony seeds derived from the CK2
# positions.txt slots; same format as overrides/barony_seeds.csv, so a
# reviewer can copy rows across.  x,y are canvas pixels of the generated
# map_data/provinces.png, top-left origin.
# Generated by scripts/barony_seeds_from_ck2_positions.py.
# Only the slot-0 (capital/city) and slot-4 (port) rows carry a meaning
# CK2 itself gives the slot; the rest are geometry, not semantics.
# See docs/map_fidelity.md.
b_jeral,5701,5837,c_magrib city_holding <- slot1 (farthest free in-county slot)
b_mahabba,6059,6157,c_mahabba castle_holding <- slot0 capital/city
b_hamz_al_jasrail,6049,6144,c_mahabba city_holding <- slot2 (farthest free in-county slot)
b_khaligat,6069,6155,c_mahabba church_holding <- slot1 (farthest free in-county slot)
b_maharas_vale,5787,4987,c_maharas_vale castle_holding <- slot0 capital/city
b_mahazaka,6266,5895,c_mahazaka tribal_holding <- slot0 capital/city
b_mahligwi,7804,4658,c_mahligwi castle_holding <- slot0 capital/city
b_makaxar,3178,3531,c_makaxar city_holding <- slot0 capital/city
b_hohai,3149,3503,c_makaxar church_holding <- slot6 (farthest free in-county slot)
b_kyani,3163,3554,c_makaxar castle_holding <- slot5 (farthest free in-county slot)
b_malaarar,462,2341,c_malaarar tribal_holding <- slot0 capital/city
b_maldali,7232,664,c_maldali tribal_holding <- slot0 capital/city
b_malualti,5449,5532,c_malualti tribal_holding <- slot0 capital/city
b_manass,6927,2343,c_manass castle_holding <- slot0 capital/city
b_dampab,6936,2333,c_manass city_holding <- slot4 port
b_ngdengp,6946,2354,c_manass church_holding <- slot1 (farthest free in-county slot)
b_mangale,4183,3384,c_mangale tribal_holding <- slot0 capital/city
b_mangangan,5488,1236,c_mangangan tribal_holding <- slot0 capital/city
b_al_hamim,5654,6460,c_manhus_and_saliam tribal_holding <- slot0 capital/city
b_manshaka,2805,2774,c_manshaka castle_holding <- slot0 capital/city
b_faerinstar,2825,2786,c_manshaka castle_holding <- slot1 (farthest free in-county slot)
b_sessemal,2789,2774,c_manshaka city_holding <- slot5 (farthest free in-county slot)
b_marangor,904,2401,c_marangor castle_holding <- slot0 capital/city
b_araxaur,929,2399,c_marangor church_holding <- slot4 (farthest free in-county slot)
b_oriph,884,2389,c_marangor city_holding <- slot5 (farthest free in-county slot)
b_sumedhimiya,5078,5927,c_marching_camels_road tribal_holding <- slot0 capital/city
b_samak,5617,6003,c_maribar_island castle_holding <- slot0 capital/city
b_marrauk,618,2667,c_marrauk city_holding <- slot0 capital/city
b_marsember,3399,1756,c_marsember city_holding <- slot0 capital/city
b_antanmarans_isle,3380,1735,c_marsember castle_holding <- slot2 (farthest free in-county slot)
b_kings_tower,3397,1741,c_marsember castle_holding <- slot3 (farthest free in-county slot)
b_sharmran_isle,3399,1748,c_marsember church_holding <- slot1 (farthest free in-county slot)
b_wyrmhall,3196,1686,c_marsh_of_tun tribal_holding <- slot0 capital/city
b_threetrees,3190,1658,c_marsh_of_tun city_holding <- slot4 port
b_maskana,5404,2681,c_maskana tribal_holding <- slot0 capital/city
b_maskath,1005,2884,c_maskath tribal_holding <- slot0 capital/city
b_bandar_al_saadat,5557,6607,c_masud_jazayir castle_holding <- slot0 capital/city
b_mata_bol,6415,1250,c_mata tribal_holding <- slot0 capital/city
b_matolo,1978,3243,c_matolo tribal_holding <- slot0 capital/city
b_maviddi,7107,3107,c_maviddi_forest tribal_holding <- slot0 capital/city
b_mazat,5547,5196,c_mazat castle_holding <- slot0 capital/city
b_mbala,1982,3298,c_mbala castle_holding <- slot0 capital/city
b_medang_perang,7320,4606,c_medang_perang castle_holding <- slot0 capital/city
b_akota,4969,5958,c_medina_akota castle_holding <- slot0 capital/city
b_regdaruk,4990,5958,c_medina_akota church_holding <- slot1 (farthest free in-county slot)
b_yawoon,4970,5946,c_medina_akota city_holding <- slot2 (farthest free in-county slot)
b_medina_al_afyal,6725,6056,c_medina_al_afyal castle_holding <- slot0 capital/city
b_gimba,6766,6069,c_medina_al_afyal city_holding <- slot1 (farthest free in-county slot)
b_kayunhunga,6747,6058,c_medina_al_afyal church_holding <- slot2 (farthest free in-county slot)
b_medinat_muskawoon,5897,2817,c_medinat_muskawoon castle_holding <- slot0 capital/city
b_meinan,8070,3259,c_meinan castle_holding <- slot0 capital/city
b_coryllvol,2920,2159,c_meiritin castle_holding <- slot0 capital/city
b_shimmalshyr,2930,2149,c_meiritin city_holding <- slot4 port
b_mekebat,2946,6386,c_mekebat castle_holding <- slot0 capital/city
b_indole,2983,6357,c_mekebat church_holding <- slot3 (farthest free in-county slot)
b_kinana,2967,6392,c_mekebat city_holding <- slot1 (farthest free in-county slot)
b_mella,2778,3625,c_mella castle_holding <- slot0 capital/city
b_asberyth,3946,1238,c_melvaunt church_holding <- slot0 capital/city
b_melvaunt,3935,1227,c_melvaunt city_holding <- slot2 (farthest free in-county slot)
b_memnon,2600,2632,c_memnon city_holding <- slot0 capital/city
b_scarlet_gate,2584,2655,c_memnon castle_holding <- slot5 (farthest free in-county slot)
b_vesparal,2578,2640,c_memnon city_holding <- slot2 (farthest free in-county slot)
b_quellarzorl,2645,570,c_menzoberranzan castle_holding <- slot0 capital/city
b_uthtower,2248,943,c_mere_of_dead_men church_holding <- slot0 capital/city
b_west_harbor,2250,922,c_mere_of_dead_men city_holding <- slot2 (farthest free in-county slot)
b_kilad,6637,6347,c_mergu tribal_holding <- slot0 capital/city
b_madirah,7026,6497,c_mergu_saah tribal_holding <- slot0 capital/city
b_merkun,4470,1246,c_merkungard tribal_holding <- slot0 capital/city
b_messemprar,4847,2327,c_messemprar castle_holding <- slot0 capital/city
b_dotho,4818,2300,c_messemprar church_holding <- slot6 (farthest free in-county slot)
b_kenna,4838,2300,c_messemprar castle_holding <- slot2 (farthest free in-county slot)
b_thamor,4855,2319,c_messemprar city_holding <- slot1 (farthest free in-county slot)
b_methwood,4644,2565,c_methwood tribal_holding <- slot0 capital/city
b_kuthnuk,4830,1567,c_mettledale castle_holding <- slot0 capital/city
b_mevarand,563,2526,c_mevarand castle_holding <- slot0 capital/city
b_mezro,2168,3279,c_mezro castle_holding <- slot0 capital/city
b_agwux,2137,3277,c_mezro castle_holding <- slot2 (farthest free in-county slot)
b_deda,2158,3304,c_mezro church_holding <- slot5 (farthest free in-county slot)
b_kanu,2191,3286,c_mezro city_holding <- slot4 port
b_nkinge,2154,3290,c_mezro castle_holding <- slot1 (farthest free in-county slot)
b_rotheha,2168,3288,c_mezro church_holding <- slot3 (farthest free in-county slot)
b_mhaelos,3567,1248,c_mhaelos castle_holding <- slot0 capital/city
b_addas_babar,3587,1260,c_mhaelos church_holding <- slot1 (farthest free in-county slot)
b_mhair_pass,3325,3814,c_mhair_pass tribal_holding <- slot0 capital/city
b_mhairhetel,3145,4060,c_mhairhetel city_holding <- slot0 capital/city
b_amahtal,3116,4033,c_mhairhetel castle_holding <- slot6 (farthest free in-county slot)
b_burpond,3130,4084,c_mhairhetel church_holding <- slot5 (farthest free in-county slot)
b_mhairling,3124,3798,c_mhairling tribal_holding <- slot0 capital/city
b_mhiilamniir,2725,832,c_mhiilamnir tribal_holding <- slot0 capital/city
b_fhaorkerymkiir,2768,824,c_mhiilamnir city_holding <- slot4 port
b_xeler,2696,804,c_mhiilamnir church_holding <- slot6 (farthest free in-county slot)
b_mal,4394,1510,c_middenlands castle_holding <- slot0 capital/city
b_black_rose,4394,1543,c_middenlands church_holding <- slot1 (farthest free in-county slot)
b_mortling,4996,3685,c_middle_longwood tribal_holding <- slot0 capital/city
b_shengyi,7849,2128,c_middle_rendai tribal_holding <- slot0 capital/city
b_jellik,4748,1543,c_middlewoods church_holding <- slot0 capital/city
b_midnight_waters,6282,5401,c_midnight_waters tribal_holding <- slot0 capital/city
b_midstone,3112,2763,c_midvale castle_holding <- slot0 capital/city
b_tervish,5441,3243,c_midways tribal_holding <- slot0 capital/city
b_narer,5426,3169,c_midwinter_pass tribal_holding <- slot0 capital/city
b_miirsar,3503,1320,c_miir tribal_holding <- slot0 capital/city
b_milvarune,4627,1832,c_milvarune castle_holding <- slot0 capital/city
b_marbelaga,4652,1832,c_milvarune church_holding <- slot1 (farthest free in-county slot)
b_mimph,3823,2427,c_mimph city_holding <- slot0 capital/city
b_emeralda,3794,2399,c_mimph castle_holding <- slot6 (farthest free in-county slot)
b_vale_vassara,3821,2399,c_mimph castle_holding <- slot4 (farthest free in-county slot)
b_mina,5180,5389,c_mina castle_holding <- slot0 capital/city
b_gokorhisar,5146,5385,c_mina church_holding <- slot5 (farthest free in-county slot)
b_muyar,5178,5362,c_mina city_holding <- slot2 (farthest free in-county slot)
b_minlow,8109,2217,c_minlow castle_holding <- slot0 capital/city
b_edgeforest,8129,2229,c_minlow church_holding <- slot1 (farthest free in-county slot)
b_tangqihar,8119,2208,c_minlow city_holding <- slot4 port
b_stharelle,3307,2655,c_minta_vale tribal_holding <- slot0 capital/city
b_mintar,3270,2716,c_mintar castle_holding <- slot0 capital/city
b_delliam,3241,2688,c_mintar city_holding <- slot6 (farthest free in-county slot)
b_mintarn,2209,1420,c_mintarn city_holding <- slot0 capital/city
b_mirabar,2297,515,c_mirabar city_holding <- slot0 capital/city
b_alemaster,2342,494,c_mirabar church_holding <- slot3 (farthest free in-county slot)
b_crag_creek,2268,488,c_mirabar castle_holding <- slot6 (farthest free in-county slot)
b_duronds_town,2317,496,c_mirabar city_holding <- slot4 port
b_mirande,980,2366,c_mirande city_holding <- slot0 capital/city
b_djerad_laxand,1005,2360,c_mirande castle_holding <- slot4 (farthest free in-county slot)
b_etuabe,4122,971,c_mirror_lake tribal_holding <- slot0 capital/city
b_misbahd,6467,6380,c_misbahd castle_holding <- slot0 capital/city
b_adaba,6444,6400,c_misbahd church_holding <- slot2 (farthest free in-county slot)
b_lakar,6462,6398,c_misbahd city_holding <- slot1 (farthest free in-county slot)
b_mishan,7830,2978,c_mishan castle_holding <- slot0 capital/city
b_hangping,7839,2968,c_mishan city_holding <- slot4 port
b_mishtan,5160,2745,c_mishtan castle_holding <- slot0 capital/city
b_azalhar,5140,2733,c_mishtan city_holding <- slot4 port
b_nishal,5142,2755,c_mishtan church_holding <- slot5 (farthest free in-county slot)
b_olyseserin,3722,2554,c_misted_court tribal_holding <- slot0 capital/city
b_misthaul,800,2348,c_mistfells castle_holding <- slot0 capital/city
b_mistshaws,933,2659,c_mistshaws castle_holding <- slot0 capital/city
b_altand,2524,1188,c_misty_forest tribal_holding <- slot0 capital/city
b_elderstone,2561,1172,c_misty_forest city_holding <- slot4 port
b_stawindis,3671,2661,c_misty_plains tribal_holding <- slot0 capital/city
b_misty_keep,3573,3433,c_misty_vale tribal_holding <- slot0 capital/city
b_mithel,3595,4094,c_mithel castle_holding <- slot0 capital/city
b_letharr,3565,4066,c_mithel city_holding <- slot6 (farthest free in-county slot)
b_mithral_hall,2629,535,c_mithral_hall castle_holding <- slot0 capital/city
b_fourthpeak,2639,525,c_mithral_hall city_holding <- slot4 port
b_morgu,4243,6169,c_mnyama tribal_holding <- slot0 capital/city
b_chuapli,646,4903,c_mokalonni_islands castle_holding <- slot0 capital/city
b_maju,646,4953,c_mokalonni_islands church_holding <- slot5 (farthest free in-county slot)
b_molken,4308,3736,c_molken tribal_holding <- slot0 capital/city
b_monksblade,3472,1733,c_monksblade castle_holding <- slot0 capital/city
b_juniril,3456,1735,c_monksblade city_holding <- slot4 port
b_pelmarin,2846,2559,c_monteshi castle_holding <- slot0 capital/city
b_ruba,2866,2561,c_monteshi city_holding <- slot4 port
b_st_rucir,2817,2532,c_monteshi castle_holding <- slot6 (farthest free in-county slot)
b_st_sarils,2829,2583,c_monteshi church_holding <- slot3 (farthest free in-county slot)
b_eights_tree,2940,2372,c_moonglade castle_holding <- slot0 capital/city
b_eldaths_gate,2918,2358,c_moonglade church_holding <- slot4 (farthest free in-county slot)
b_zoastrias_stand,2961,2360,c_moonglade city_holding <- slot1 (farthest free in-county slot)
b_moonrise_towers,2770,1631,c_moonrise castle_holding <- slot0 capital/city
b_selunes_sanctum,2760,1596,c_moonrise church_holding <- slot4 (farthest free in-county slot)
b_moonkind,3088,3931,c_moonvales tribal_holding <- slot0 capital/city
b_quaervarr,2686,545,c_moonwood tribal_holding <- slot0 capital/city
b_moraan,4296,5839,c_moraan castle_holding <- slot0 capital/city
b_babondo,4285,5835,c_moraan church_holding <- slot2 (farthest free in-county slot)
b_rini,4306,5845,c_moraan city_holding <- slot1 (farthest free in-county slot)
b_moradask,6081,5106,c_moradask castle_holding <- slot0 capital/city
b_sugola,6092,5114,c_moradask city_holding <- slot1 (farthest free in-county slot)
b_mordulkin,4638,2290,c_mordulkin castle_holding <- slot0 capital/city
b_toreus,4650,2296,c_mordulkin city_holding <- slot1 (farthest free in-county slot)
b_morninggold_keep,3171,2409,c_morninggold castle_holding <- slot0 capital/city
b_lyllburg,3139,2446,c_morninggold city_holding <- slot4 port
b_mt_noblesse,3141,2382,c_morninggold church_holding <- slot6 (farthest free in-county slot)
b_morrowikik,4601,459,c_morrowikik tribal_holding <- slot0 capital/city
b_qaini,4621,433,c_morrowikik city_holding <- slot4 port
b_morten,5533,2172,c_mortens_gap tribal_holding <- slot0 capital/city
b_chethel,4969,3884,c_mortik_swamp tribal_holding <- slot0 capital/city
b_morvar,6000,3259,c_morvar city_holding <- slot0 capital/city
b_carmuel,5985,3283,c_morvar castle_holding <- slot5 (farthest free in-county slot)
b_fasianad,6020,3271,c_morvar church_holding <- slot1 (farthest free in-county slot)
b_arauvuddelve,3710,1496,c_mosstrunks tribal_holding <- slot0 capital/city
b_the_old_stone,3720,1487,c_mosstrunks city_holding <- slot4 port
b_moszabbar,5201,2059,c_moszabbar castle_holding <- slot0 capital/city
b_thazar,5221,2071,c_moszabbar castle_holding <- slot1 (farthest free in-county slot)
b_treys_anchorage,1777,3173,c_mother_of_mists tribal_holding <- slot0 capital/city
b_motra,7888,4146,c_motra castle_holding <- slot0 capital/city
b_talung,7851,4148,c_motra city_holding <- slot4 port
b_illefarn_keep,2481,1156,c_mount_illefarn tribal_holding <- slot0 capital/city
b_laughing_hollow,2490,1146,c_mount_illefarn city_holding <- slot4 port
b_mount_sar,2309,1031,c_mount_sar castle_holding <- slot0 capital/city
b_sarengard_keep,3010,2659,c_mount_sarengard castle_holding <- slot0 capital/city
b_vault_of_cloaked_midnight,3028,2673,c_mount_sarengard church_holding <- slot1 (farthest free in-county slot)
b_sundabar_citadel,5049,674,c_mount_sundabar tribal_holding <- slot0 capital/city
b_ubarka,6862,507,c_mountain_of_iron tribal_holding <- slot0 capital/city
b_mourktar,4884,2270,c_mourktar castle_holding <- slot0 capital/city
b_broken_shield,4869,2260,c_mourktar church_holding <- slot2 (farthest free in-county slot)
b_oros,4884,2274,c_mourktar city_holding <- slot1 (farthest free in-county slot)
b_ara_mraar,1031,2825,c_mraar_forest tribal_holding <- slot0 capital/city
b_mratanga,980,2489,c_mratanga castle_holding <- slot0 capital/city
b_mreyelundar,605,2831,c_mreyelundar city_holding <- slot0 capital/city
b_dragonwing,614,2810,c_mreyelundar church_holding <- slot4 (farthest free in-county slot)
b_msalin,5373,6192,c_msalin castle_holding <- slot0 capital/city
b_glaurimm_keep,2234,668,c_mt_hotenow castle_holding <- slot0 capital/city
b_gauntlgrym,2246,652,c_mt_hotenow castle_holding <- slot4 (farthest free in-county slot)
b_muara,7450,5010,c_muara castle_holding <- slot0 capital/city
b_mulharahold,5330,2370,c_mulharahold castle_holding <- slot0 capital/city
b_sidu,5340,2360,c_mulharahold city_holding <- slot4 port
b_mulhessen,3728,1719,c_mulhessen city_holding <- slot0 capital/city
b_olturret,3747,1721,c_mulhessen city_holding <- slot4 port
b_mulmaster,4109,1342,c_mulmaster city_holding <- slot0 capital/city
b_black_altar,4118,1352,c_mulmaster church_holding <- slot1 (farthest free in-county slot)
b_mulptan,5148,1387,c_mulptan castle_holding <- slot0 capital/city
b_mulp_phim,5131,1373,c_mulptan city_holding <- slot4 port
b_mulsantir,5058,1584,c_mulsantir castle_holding <- slot0 capital/city
b_arashamar,5043,1563,c_mulsantir city_holding <- slot4 port
b_rikthana,5185,1643,c_mulsanyaar tribal_holding <- slot0 capital/city
b_muluk,5604,4918,c_muluk castle_holding <- slot0 capital/city
b_ashfah,5651,4924,c_muluk city_holding <- slot1 (farthest free in-county slot)
b_athuw,5602,4885,c_muluk church_holding <- slot6 (farthest free in-county slot)
b_munli,6944,1244,c_munli tribal_holding <- slot0 capital/city
b_murann,2596,2196,c_murann castle_holding <- slot0 capital/city
b_ommlur_hills,2631,2214,c_murann city_holding <- slot1 (farthest free in-county slot)
b_murbant,4845,2085,c_murbant castle_holding <- slot0 capital/city
b_pytharigla,4816,2057,c_murbant city_holding <- slot6 (farthest free in-county slot)
b_muren_tso,6813,2880,c_muren_tso castle_holding <- slot0 capital/city
b_murghyr,5383,2262,c_murghyr castle_holding <- slot0 capital/city
b_desarwin,5354,2235,c_murghyr church_holding <- slot6 (farthest free in-county slot)
b_shavshannar,5367,2268,c_murghyr city_holding <- slot4 port
b_murpeth,3456,2372,c_murpeth tribal_holding <- slot0 capital/city
b_tulhaspyr,3479,2380,c_murpeth city_holding <- slot4 port
b_murr,5365,6099,c_murr tribal_holding <- slot0 capital/city
b_admash,4939,1510,c_murthil tribal_holding <- slot0 capital/city
b_mussum,3931,2393,c_mussum tribal_holding <- slot0 capital/city
b_house_of_holy_suffering,3929,2372,c_mussum church_holding <- slot4 (farthest free in-county slot)
b_deepglen,1892,1694,c_myrloch_vale castle_holding <- slot0 capital/city
b_blackhoof,1902,1684,c_myrloch_vale church_holding <- slot4 (farthest free in-county slot)
b_myrmyr,5897,3441,c_myrmyr church_holding <- slot0 capital/city
b_kulpurai,5881,3464,c_myrmyr city_holding <- slot5 (farthest free in-county slot)
b_castle_cormanthor,3798,1391,c_myth_drannor castle_holding <- slot0 capital/city
b_cormanthor,3776,1397,c_myth_drannor city_holding <- slot4 port
b_dlabraddath,3778,1379,c_myth_drannor city_holding <- slot2 (farthest free in-county slot)
b_kerradunath,3814,1385,c_myth_drannor castle_holding <- slot5 (farthest free in-county slot)
b_sheshyrinnam,3796,1383,c_myth_drannor church_holding <- slot3 (farthest free in-county slot)
b_myth_dyraalis,3083,2694,c_myth_dyraalis city_holding <- slot0 capital/city
b_argentor,3049,2696,c_myth_dyraalis castle_holding <- slot5 (farthest free in-county slot)
b_myth_telvondial,4578,1328,c_myth_telvondial tribal_holding <- slot0 capital/city
b_myth_rhynn,2748,2282,c_mytharan_woods castle_holding <- slot0 capital/city
b_cairn_wheel,2774,2272,c_mytharan_woods city_holding <- slot4 port
b_iphlain,3847,2585,c_naga_plain tribal_holding <- slot0 capital/city
b_thalep,3833,2679,c_nagaflow tribal_holding <- slot0 capital/city
b_nagai,7310,1772,c_nagai_terrace tribal_holding <- slot0 capital/city
b_nagarana,4900,2864,c_nagarana tribal_holding <- slot0 capital/city
b_nagarr,3747,2612,c_nagarr city_holding <- slot0 capital/city
b_nagoo,7335,1985,c_nagoo tribal_holding <- slot0 capital/city
b_nahr_al_fil,6806,6204,c_nahr_al_fil castle_holding <- slot0 capital/city
b_bahandri,6788,6177,c_nahr_al_fil city_holding <- slot3 (farthest free in-county slot)
b_naiganga,5756,1408,c_naiganga tribal_holding <- slot0 capital/city
b_ssthartissssum,2881,1379,c_najara castle_holding <- slot0 capital/city
b_namtan,7454,4271,c_namtan tribal_holding <- slot0 capital/city
b_nangalore,2117,3441,c_nangalore tribal_holding <- slot0 capital/city
b_nanhu,6532,2258,c_nanhu tribal_holding <- slot0 capital/city
b_nanxun,7480,2866,c_nanxun castle_holding <- slot0 capital/city
b_yueh,7527,2886,c_nanxun city_holding <- slot4 port
b_naon,8054,2952,c_naon castle_holding <- slot0 capital/city
b_naqayna,4914,5749,c_naqayna tribal_holding <- slot0 capital/city
b_al_ralilah,5873,6531,c_naqq_and_qutil tribal_holding <- slot0 capital/city
b_nar_ormpur,4787,1219,c_nar_ormpur tribal_holding <- slot0 capital/city
b_narari,6808,5151,c_narari tribal_holding <- slot0 capital/city
b_fortress_narder,4836,1479,c_narderwood church_holding <- slot0 capital/city
b_narodara,6772,5311,c_narodara tribal_holding <- slot0 capital/city
b_narubel,2408,3509,c_narubel castle_holding <- slot0 capital/city
b_tradewind,2393,3533,c_narubel city_holding <- slot5 (farthest free in-county slot)
b_narvarr,1027,2411,c_narvarr castle_holding <- slot0 capital/city
b_thera,1052,2393,c_narvarr city_holding <- slot4 port
b_nashkel,2655,1965,c_nashkel city_holding <- slot0 capital/city
b_high_song,2627,1963,c_nashkel church_holding <- slot6 (farthest free in-county slot)
b_achernath,3966,3771,c_nath_pass tribal_holding <- slot0 capital/city
b_nathenje,6755,5516,c_nathenje tribal_holding <- slot0 capital/city
b_nathlekh,3503,2004,c_nathlekh city_holding <- slot0 capital/city
b_kesstar,3487,2028,c_nathlekh castle_holding <- slot5 (farthest free in-county slot)
b_nathoud,5309,1250,c_nathoud castle_holding <- slot0 capital/city
b_naupau,5219,539,c_naupau castle_holding <- slot0 capital/city
b_aktokisasaq,5189,511,c_naupau church_holding <- slot6 (farthest free in-county slot)
b_immuyak,5242,515,c_naupau city_holding <- slot1 (farthest free in-county slot)
b_rrinlurgh,2909,1150,c_naurogloth tribal_holding <- slot0 capital/city
b_sstharalam,2870,1156,c_naurogloth city_holding <- slot4 port
b_sstissamuun,2930,1158,c_naurogloth church_holding <- slot1 (farthest free in-county slot)
b_nawal,6485,5602,c_nawal tribal_holding <- slot0 capital/city
b_naysabur,6114,2540,c_naysabur castle_holding <- slot0 capital/city
b_quas_al_hasani,6081,2550,c_naysabur city_holding <- slot4 port
b_morgala,4552,5829,c_ndoto tribal_holding <- slot0 capital/city
b_neachal_fountain,7009,2731,c_neachal castle_holding <- slot0 capital/city
b_moranth,6966,2720,c_neachal city_holding <- slot4 port
b_sarketh,3972,2454,c_nearwoods tribal_holding <- slot0 capital/city
b_neldorild,4965,2554,c_neldorild castle_holding <- slot0 capital/city
b_akimarkia,4998,2559,c_neldorild church_holding <- slot1 (farthest free in-county slot)
b_azarota,4980,2544,c_neldorild city_holding <- slot2 (farthest free in-county slot)
b_nember,2854,1961,c_nember tribal_holding <- slot0 capital/city
b_nemessor,2244,2227,c_nemessor castle_holding <- slot0 capital/city
b_nemoree_high,6145,4314,c_nemoree_isles tribal_holding <- slot0 capital/city
b_nenvar,5158,1240,c_nenvar castle_holding <- slot0 capital/city
b_nerth,1699,1217,c_nerth castle_holding <- slot0 capital/city
b_neryudzhan,5316,1059,c_neryudzhan tribal_holding <- slot0 capital/city
b_nesme,2518,644,c_nesme city_holding <- slot0 capital/city
b_mornbryns_shield,2520,672,c_nesme castle_holding <- slot4 (farthest free in-county slot)
b_nethentir,4810,1875,c_nethentir castle_holding <- slot0 capital/city
b_the_fanfare,4818,1850,c_nethentir city_holding <- slot4 port
b_nether_keep,2950,687,c_nether_mountains tribal_holding <- slot0 capital/city
b_ammarindar,2959,677,c_nether_mountains city_holding <- slot4 port
b_aerithaes_rest,3518,926,c_netheril_river castle_holding <- slot0 capital/city
b_nethjet,4824,1918,c_nethjet castle_holding <- slot0 capital/city
b_eshyas,4828,1930,c_nethjet city_holding <- slot4 port
b_melmas,4810,1913,c_nethjet church_holding <- slot2 (farthest free in-county slot)
b_nethra,4496,2024,c_nethra castle_holding <- slot0 capital/city
b_teth,4523,2030,c_nethra city_holding <- slot1 (farthest free in-county slot)
b_castle_never,2178,748,c_neverwinter castle_holding <- slot0 capital/city
b_blacklake,2188,767,c_neverwinter city_holding <- slot5 (farthest free in-county slot)
b_neverdeath,2197,754,c_neverwinter church_holding <- slot2 (farthest free in-county slot)
b_the_academy,2189,754,c_neverwinter castle_holding <- slot3 (farthest free in-county slot)
b_thundertree,2223,724,c_neverwinter_wood tribal_holding <- slot0 capital/city
b_charwood,2248,746,c_neverwinter_wood city_holding <- slot4 port
b_xinlenal,2246,724,c_neverwinter_wood castle_holding <- slot6 (farthest free in-county slot)
b_new_sarshel,4570,1574,c_new_sarshel castle_holding <- slot0 capital/city
b_nezras,5303,2671,c_nezras castle_holding <- slot0 capital/city
b_ni_ko,6321,1432,c_ni_ko tribal_holding <- slot0 capital/city
b_beorunnas_well,2764,517,c_night_trees castle_holding <- slot0 capital/city
b_nimlith,270,1524,c_nimlith castle_holding <- slot0 capital/city
b_alens,276,1547,c_nimlith church_holding <- slot5 (farthest free in-county slot)
b_jave_alari,286,1537,c_nimlith city_holding <- slot1 (farthest free in-county slot)
b_nimpeth,3726,2407,c_nimpeth castle_holding <- slot0 capital/city
b_acham,3710,2430,c_nimpeth castle_holding <- slot5 (farthest free in-county slot)
b_kelgeth,3749,2407,c_nimpeth church_holding <- slot1 (farthest free in-county slot)
b_woren,3728,2387,c_nimpeth city_holding <- slot2 (farthest free in-county slot)
b_nimsur,1302,4185,c_nimsur castle_holding <- slot0 capital/city
b_vessyral,1285,4158,c_nimsur church_holding <- slot2 (farthest free in-county slot)
b_vindal,1287,4209,c_nimsur city_holding <- slot5 (farthest free in-county slot)
b_nisalin,5113,2456,c_nisalin castle_holding <- slot0 capital/city
b_alirmote,5090,2452,c_nisalin city_holding <- slot4 port
b_nixning,6751,4516,c_nix tribal_holding <- slot0 capital/city
b_njast,4865,1223,c_njast tribal_holding <- slot0 capital/city
b_nleeth,3878,2280,c_nleeth_and_amah city_holding <- slot0 capital/city
b_amah,3864,2264,c_nleeth_and_amah castle_holding <- slot2 (farthest free in-county slot)
b_nogoonraat,6905,1059,c_nogoonraat tribal_holding <- slot0 capital/city
b_nolin,3538,1784,c_nolin city_holding <- slot0 capital/city
b_jarliel,3516,1774,c_nolin city_holding <- slot5 (farthest free in-county slot)
b_nonthal,3976,2112,c_nonthal city_holding <- slot0 capital/city
b_peldrathans_pool,3995,2124,c_nonthal church_holding <- slot1 (farthest free in-county slot)
b_sambryntyn,3985,2102,c_nonthal church_holding <- slot4 (farthest free in-county slot)
b_noondai,6124,1217,c_noondai castle_holding <- slot0 capital/city
b_hammerstaad,1881,1356,c_norheim castle_holding <- slot0 capital/city
b_nornglast,931,2604,c_nornglast castle_holding <- slot0 capital/city
b_sethemyne,4144,3765,c_north_fornaluit tribal_holding <- slot0 capital/city
b_north_peak,2918,803,c_north_peak castle_holding <- slot0 capital/city
b_fellridge,2926,814,c_north_peak city_holding <- slot4 port
b_vigilant_towers,2940,834,c_north_peak church_holding <- slot5 (farthest free in-county slot)
b_quickwinds,2946,1616,c_north_reaching_wood tribal_holding <- slot0 capital/city
b_coniferia,3681,1098,c_north_rystall tribal_holding <- slot0 capital/city
b_misthome,3704,2466,c_north_winterwood tribal_holding <- slot0 capital/city
b_drawn_swords,2987,1522,c_northdark_woods tribal_holding <- slot0 capital/city
b_graystaad,1928,1367,c_northwind castle_holding <- slot0 capital/city
b_nouarada,5117,5501,c_nouarada tribal_holding <- slot0 capital/city
b_kir_sabal,2146,3423,c_nsi castle_holding <- slot0 capital/city
b_edieh,2160,3423,c_nsi city_holding <- slot1 (farthest free in-county slot)
b_nun,4181,2276,c_nun church_holding <- slot0 capital/city
b_horlord,4200,2288,c_nun castle_holding <- slot1 (farthest free in-county slot)
b_st_vale,4242,2251,c_nunwood tribal_holding <- slot0 capital/city
b_nuthretos,5043,1965,c_nuthretos castle_holding <- slot0 capital/city
b_hurkh,5060,1938,c_nuthretos city_holding <- slot4 port
b_mophur,5027,1989,c_nuthretos church_holding <- slot5 (farthest free in-county slot)
b_chalasam,4658,5954,c_nyangumi castle_holding <- slot0 capital/city
b_port_nyanzaru,2082,3241,c_nyanzaru castle_holding <- slot0 capital/city
b_agwun,2053,3214,c_nyanzaru castle_holding <- slot6 (farthest free in-county slot)
